"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00168563809711486,TRUE,"vcm",4,2,1000,"4"
"grad",1,2,FALSE,0,0,0,1,0.00167251611128449,TRUE,"vcm",4,2,1000,"4"
"grad",1,3,FALSE,0,0,0,1,0.00846784806344658,TRUE,"vcm",4,2,1000,"4"
"grad",1,4,FALSE,0,0,0,1,0.00310291105415672,TRUE,"vcm",4,2,1000,"4"
"grad",1,5,FALSE,0,0,0,1,0.00176665501203388,TRUE,"vcm",4,2,1000,"4"
"grad",1,6,FALSE,0,0,0,1,0.00177238800097257,TRUE,"vcm",4,2,1000,"4"
"grad",1,7,FALSE,0,0,0,1,0.00170854909811169,TRUE,"vcm",4,2,1000,"4"
"grad",1,8,FALSE,0,0,0,1,0.00165248615667224,TRUE,"vcm",4,2,1000,"4"
"grad",1,9,FALSE,0,0,0,1,0.00181209004949778,TRUE,"vcm",4,2,1000,"4"
"grad",1,10,FALSE,0,0,0,1,0.00173526606522501,TRUE,"vcm",4,2,1000,"4"
"fpt1",1,1,FALSE,0,0,0,1,0.00167194602545351,TRUE,"vcm",4,2,1000,"4"
"fpt1",1,2,FALSE,0,0,0,1,0.00160180102102458,TRUE,"vcm",4,2,1000,"4"
"fpt1",1,3,FALSE,0,0,0,1,0.00162875803653151,TRUE,"vcm",4,2,1000,"4"
"fpt1",1,4,FALSE,0,0,0,1,0.00158841500524431,TRUE,"vcm",4,2,1000,"4"
"fpt1",1,5,FALSE,0,0,0,1,0.0015100761083886,TRUE,"vcm",4,2,1000,"4"
"fpt1",1,6,FALSE,0,0,0,1,0.00158499903045595,TRUE,"vcm",4,2,1000,"4"
"fpt1",1,7,FALSE,0,0,0,1,0.00160628114826977,TRUE,"vcm",4,2,1000,"4"
"fpt1",1,8,FALSE,0,0,0,1,0.00162785709835589,TRUE,"vcm",4,2,1000,"4"
"fpt1",1,9,FALSE,0,0,0,1,0.00158558296971023,TRUE,"vcm",4,2,1000,"4"
"fpt1",1,10,FALSE,0,0,0,1,0.0014881620882079,TRUE,"vcm",4,2,1000,"4"
"fpt2",1,1,FALSE,0,0,0,1,0.0016158320941031,TRUE,"vcm",4,2,1000,"4"
"fpt2",1,2,FALSE,0,0,0,1,0.00153424707241356,TRUE,"vcm",4,2,1000,"4"
"fpt2",1,3,FALSE,0,0,0,1,0.00142146006692201,TRUE,"vcm",4,2,1000,"4"
"fpt2",1,4,FALSE,0,0,0,1,0.00151319499127567,TRUE,"vcm",4,2,1000,"4"
"fpt2",1,5,FALSE,0,0,0,1,0.0015135460998863,TRUE,"vcm",4,2,1000,"4"
"fpt2",1,6,FALSE,0,0,0,1,0.00157316203694791,TRUE,"vcm",4,2,1000,"4"
"fpt2",1,7,FALSE,0,0,0,1,0.00153119408059865,TRUE,"vcm",4,2,1000,"4"
"fpt2",1,8,FALSE,0,0,0,1,0.00144778715912253,TRUE,"vcm",4,2,1000,"4"
"fpt2",1,9,FALSE,0,0,0,1,0.00153693207539618,TRUE,"vcm",4,2,1000,"4"
"fpt2",1,10,FALSE,0,0,0,1,0.00150149408727884,TRUE,"vcm",4,2,1000,"4"
