"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1,0.00392843503504992,TRUE,"vcm",16,2,1000,"3"
"grad",1,2,FALSE,0,0,0,1,0.00293553899973631,TRUE,"vcm",16,2,1000,"3"
"grad",1,3,FALSE,0,0,0,1,0.00366607308387756,TRUE,"vcm",16,2,1000,"3"
"grad",1,4,FALSE,0,0,0,1,0.00361380015965551,TRUE,"vcm",16,2,1000,"3"
"grad",1,5,FALSE,0,0,0,1,0.00363099412061274,TRUE,"vcm",16,2,1000,"3"
"grad",1,6,FALSE,0,0,0,1,0.00381988205481321,TRUE,"vcm",16,2,1000,"3"
"grad",1,7,FALSE,0,0,0,1,0.00386852514930069,TRUE,"vcm",16,2,1000,"3"
"grad",1,8,FALSE,0,0,0,1,0.00367468199692667,TRUE,"vcm",16,2,1000,"3"
"grad",1,9,FALSE,0,0,0,1,0.0037951230769977,TRUE,"vcm",16,2,1000,"3"
"grad",1,10,FALSE,0,0,0,1,0.00376779213547707,TRUE,"vcm",16,2,1000,"3"
"fpt1",1,1,FALSE,0,0,0,1,0.00330413109622896,TRUE,"vcm",16,2,1000,"3"
"fpt1",1,2,FALSE,0,0,0,1,0.00308967404998839,TRUE,"vcm",16,2,1000,"3"
"fpt1",1,3,FALSE,0,0,0,1,0.00316514214500785,TRUE,"vcm",16,2,1000,"3"
"fpt1",1,4,FALSE,0,0,0,1,0.00312322017271072,TRUE,"vcm",16,2,1000,"3"
"fpt1",1,5,FALSE,0,0,0,1,0.00321269407868385,TRUE,"vcm",16,2,1000,"3"
"fpt1",1,6,FALSE,0,0,0,1,0.00323146802838892,TRUE,"vcm",16,2,1000,"3"
"fpt1",1,7,FALSE,0,0,0,1,0.00325674505438656,TRUE,"vcm",16,2,1000,"3"
"fpt1",1,8,FALSE,0,0,0,1,0.00306953012477607,TRUE,"vcm",16,2,1000,"3"
"fpt1",1,9,FALSE,0,0,0,1,0.00307115307077765,TRUE,"vcm",16,2,1000,"3"
"fpt1",1,10,FALSE,0,0,0,1,0.00314010109286755,TRUE,"vcm",16,2,1000,"3"
"fpt2",1,1,FALSE,0,0,0,1,0.00276997999753803,TRUE,"vcm",16,2,1000,"3"
"fpt2",1,2,FALSE,0,0,0,1,0.00280703697353601,TRUE,"vcm",16,2,1000,"3"
"fpt2",1,3,FALSE,0,0,0,1,0.0028105010278523,TRUE,"vcm",16,2,1000,"3"
"fpt2",1,4,FALSE,0,0,0,1,0.00273209996521473,TRUE,"vcm",16,2,1000,"3"
"fpt2",1,5,FALSE,0,0,0,1,0.00283509201835841,TRUE,"vcm",16,2,1000,"3"
"fpt2",1,6,FALSE,0,0,0,1,0.00269045296590775,TRUE,"vcm",16,2,1000,"3"
"fpt2",1,7,FALSE,0,0,0,1,0.00274289993103594,TRUE,"vcm",16,2,1000,"3"
"fpt2",1,8,FALSE,0,0,0,1,0.00272240396589041,TRUE,"vcm",16,2,1000,"3"
"fpt2",1,9,FALSE,0,0,0,1,0.00270047306548804,TRUE,"vcm",16,2,1000,"3"
"fpt2",1,10,FALSE,0,0,0,1,0.00276418798603117,TRUE,"vcm",16,2,1000,"3"
