"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,168,0.0342660329770297,FALSE,"vcm",16,2,1000,"2"
"grad",1,2,FALSE,0,0,0,168,0.0339008900336921,FALSE,"vcm",16,2,1000,"2"
"grad",1,3,FALSE,0,0,0,168,0.0341608428861946,FALSE,"vcm",16,2,1000,"2"
"grad",1,4,FALSE,0,0,0,168,0.0342670859536156,FALSE,"vcm",16,2,1000,"2"
"grad",1,5,FALSE,0,0,0,168,0.0346571620320901,FALSE,"vcm",16,2,1000,"2"
"grad",1,6,FALSE,0,0,0,168,0.0343174790032208,FALSE,"vcm",16,2,1000,"2"
"grad",1,7,FALSE,0,0,0,168,0.0341912439325824,FALSE,"vcm",16,2,1000,"2"
"grad",1,8,FALSE,0,0,0,168,0.0342761639039963,FALSE,"vcm",16,2,1000,"2"
"grad",1,9,FALSE,0,0,0,168,0.034188485937193,FALSE,"vcm",16,2,1000,"2"
"grad",1,10,FALSE,0,0,0,168,0.0342076739761978,FALSE,"vcm",16,2,1000,"2"
"fpt1",1,1,FALSE,0,0,0,182,0.0281603969633579,FALSE,"vcm",16,2,1000,"2"
"fpt1",1,2,FALSE,0,0,0,182,0.0279041340108961,FALSE,"vcm",16,2,1000,"2"
"fpt1",1,3,FALSE,0,0,0,182,0.0280019319616258,FALSE,"vcm",16,2,1000,"2"
"fpt1",1,4,FALSE,0,0,0,182,0.0279305600561202,FALSE,"vcm",16,2,1000,"2"
"fpt1",1,5,FALSE,0,0,0,182,0.027995951124467,FALSE,"vcm",16,2,1000,"2"
"fpt1",1,6,FALSE,0,0,0,182,0.0278900350676849,FALSE,"vcm",16,2,1000,"2"
"fpt1",1,7,FALSE,0,0,0,182,0.0280434200540185,FALSE,"vcm",16,2,1000,"2"
"fpt1",1,8,FALSE,0,0,0,182,0.0281133839162067,FALSE,"vcm",16,2,1000,"2"
"fpt1",1,9,FALSE,0,0,0,182,0.0280526400310919,FALSE,"vcm",16,2,1000,"2"
"fpt1",1,10,FALSE,0,0,0,182,0.0281852880725637,FALSE,"vcm",16,2,1000,"2"
"fpt2",1,1,FALSE,0,0,0,176,0.0210988660110161,FALSE,"vcm",16,2,1000,"2"
"fpt2",1,2,FALSE,0,0,0,176,0.0206566450651735,FALSE,"vcm",16,2,1000,"2"
"fpt2",1,3,FALSE,0,0,0,176,0.0206456440500915,FALSE,"vcm",16,2,1000,"2"
"fpt2",1,4,FALSE,0,0,0,176,0.0207851219456643,FALSE,"vcm",16,2,1000,"2"
"fpt2",1,5,FALSE,0,0,0,176,0.0208157080924138,FALSE,"vcm",16,2,1000,"2"
"fpt2",1,6,FALSE,0,0,0,176,0.0208542780019343,FALSE,"vcm",16,2,1000,"2"
"fpt2",1,7,FALSE,0,0,0,176,0.0208542300388217,FALSE,"vcm",16,2,1000,"2"
"fpt2",1,8,FALSE,0,0,0,176,0.020845317048952,FALSE,"vcm",16,2,1000,"2"
"fpt2",1,9,FALSE,0,0,0,176,0.020875027985312,FALSE,"vcm",16,2,1000,"2"
"fpt2",1,10,FALSE,0,0,0,176,0.0209236439550295,FALSE,"vcm",16,2,1000,"2"
