"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,163,0.0355637080501765,FALSE,"vcm",16,2,1000,"1"
"grad",1,2,FALSE,0,0,0,163,0.0352944009937346,FALSE,"vcm",16,2,1000,"1"
"grad",1,3,FALSE,0,0,0,163,0.0355099780717865,FALSE,"vcm",16,2,1000,"1"
"grad",1,4,FALSE,0,0,0,163,0.0356612269533798,FALSE,"vcm",16,2,1000,"1"
"grad",1,5,FALSE,0,0,0,163,0.0356844309717417,FALSE,"vcm",16,2,1000,"1"
"grad",1,6,FALSE,0,0,0,163,0.0356701440177858,FALSE,"vcm",16,2,1000,"1"
"grad",1,7,FALSE,0,0,0,163,0.0357030729064718,FALSE,"vcm",16,2,1000,"1"
"grad",1,8,FALSE,0,0,0,163,0.0358311049640179,FALSE,"vcm",16,2,1000,"1"
"grad",1,9,FALSE,0,0,0,163,0.0357719500316307,FALSE,"vcm",16,2,1000,"1"
"grad",1,10,FALSE,0,0,0,163,0.0357611490180716,FALSE,"vcm",16,2,1000,"1"
"fpt1",1,1,FALSE,0,0,0,177,0.0271134341601282,FALSE,"vcm",16,2,1000,"1"
"fpt1",1,2,FALSE,0,0,0,177,0.0267564700916409,FALSE,"vcm",16,2,1000,"1"
"fpt1",1,3,FALSE,0,0,0,177,0.0268148960312828,FALSE,"vcm",16,2,1000,"1"
"fpt1",1,4,FALSE,0,0,0,177,0.0269341830862686,FALSE,"vcm",16,2,1000,"1"
"fpt1",1,5,FALSE,0,0,0,177,0.0268272149842232,FALSE,"vcm",16,2,1000,"1"
"fpt1",1,6,FALSE,0,0,0,177,0.0267875911667943,FALSE,"vcm",16,2,1000,"1"
"fpt1",1,7,FALSE,0,0,0,177,0.0266533291433007,FALSE,"vcm",16,2,1000,"1"
"fpt1",1,8,FALSE,0,0,0,177,0.0268445651745424,FALSE,"vcm",16,2,1000,"1"
"fpt1",1,9,FALSE,0,0,0,177,0.0268623190931976,FALSE,"vcm",16,2,1000,"1"
"fpt1",1,10,FALSE,0,0,0,177,0.0267305120360106,FALSE,"vcm",16,2,1000,"1"
"fpt2",1,1,FALSE,0,0,0,165,0.019696292001754,FALSE,"vcm",16,2,1000,"1"
"fpt2",1,2,FALSE,0,0,0,165,0.0194255469832569,FALSE,"vcm",16,2,1000,"1"
"fpt2",1,3,FALSE,0,0,0,165,0.0194442969514057,FALSE,"vcm",16,2,1000,"1"
"fpt2",1,4,FALSE,0,0,0,165,0.0192721389466897,FALSE,"vcm",16,2,1000,"1"
"fpt2",1,5,FALSE,0,0,0,165,0.0194400110049173,FALSE,"vcm",16,2,1000,"1"
"fpt2",1,6,FALSE,0,0,0,165,0.0194991369498894,FALSE,"vcm",16,2,1000,"1"
"fpt2",1,7,FALSE,0,0,0,165,0.0194249479100108,FALSE,"vcm",16,2,1000,"1"
"fpt2",1,8,FALSE,0,0,0,165,0.0195315219461918,FALSE,"vcm",16,2,1000,"1"
"fpt2",1,9,FALSE,0,0,0,165,0.0195002988912165,FALSE,"vcm",16,2,1000,"1"
"fpt2",1,10,FALSE,0,0,0,165,0.0194946429692209,FALSE,"vcm",16,2,1000,"1"
