"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,332,0.0345032840268686,FALSE,"vcm",16,2,2000,"3"
"grad",1,2,FALSE,0,0,0,332,0.0341487639816478,FALSE,"vcm",16,2,2000,"3"
"grad",1,3,FALSE,0,0,0,332,0.0509187249699607,FALSE,"vcm",16,2,2000,"3"
"grad",1,4,FALSE,0,0,0,332,0.0352162179769948,FALSE,"vcm",16,2,2000,"3"
"grad",1,5,FALSE,0,0,0,332,0.0352588649839163,FALSE,"vcm",16,2,2000,"3"
"grad",1,6,FALSE,0,0,0,332,0.0353411069372669,FALSE,"vcm",16,2,2000,"3"
"grad",1,7,FALSE,0,0,0,332,0.0350977720227093,FALSE,"vcm",16,2,2000,"3"
"grad",1,8,FALSE,0,0,0,332,0.0722376579651609,FALSE,"vcm",16,2,2000,"3"
"grad",1,9,FALSE,0,0,0,332,0.0627524139126763,FALSE,"vcm",16,2,2000,"3"
"grad",1,10,FALSE,0,0,0,332,0.0497302509611472,FALSE,"vcm",16,2,2000,"3"
"fpt1",1,1,FALSE,0,0,0,366,0.0552569740684703,FALSE,"vcm",16,2,2000,"3"
"fpt1",1,2,FALSE,0,0,0,366,0.06064701708965,FALSE,"vcm",16,2,2000,"3"
"fpt1",1,3,FALSE,0,0,0,366,0.0422949420753866,FALSE,"vcm",16,2,2000,"3"
"fpt1",1,4,TRUE,1,0,0,366,0.0646063491003588,FALSE,"vcm",16,2,2000,"3"
"fpt1",1,5,FALSE,0,0,0,366,0.053905847016722,FALSE,"vcm",16,2,2000,"3"
"fpt1",1,6,FALSE,0,0,0,366,0.053218109998852,FALSE,"vcm",16,2,2000,"3"
"fpt1",1,7,FALSE,0,0,0,366,0.0468105070758611,FALSE,"vcm",16,2,2000,"3"
"fpt1",1,8,FALSE,0,0,0,366,0.0410193420248106,FALSE,"vcm",16,2,2000,"3"
"fpt1",1,9,FALSE,0,0,0,366,0.0408994881436229,FALSE,"vcm",16,2,2000,"3"
"fpt1",1,10,FALSE,0,0,0,366,0.0411520350025967,FALSE,"vcm",16,2,2000,"3"
"fpt2",1,1,FALSE,0,0,0,327,0.0199654550524428,FALSE,"vcm",16,2,2000,"3"
"fpt2",1,2,FALSE,0,0,0,327,0.0203035830054432,FALSE,"vcm",16,2,2000,"3"
"fpt2",1,3,FALSE,0,0,0,327,0.0200924261007458,FALSE,"vcm",16,2,2000,"3"
"fpt2",1,4,FALSE,0,0,0,327,0.0200616881484166,FALSE,"vcm",16,2,2000,"3"
"fpt2",1,5,FALSE,0,0,0,327,0.0305514311185107,FALSE,"vcm",16,2,2000,"3"
"fpt2",1,6,FALSE,0,0,0,327,0.032540338113904,FALSE,"vcm",16,2,2000,"3"
"fpt2",1,7,FALSE,0,0,0,327,0.0303125081118196,FALSE,"vcm",16,2,2000,"3"
"fpt2",1,8,FALSE,0,0,0,327,0.0322265480645001,FALSE,"vcm",16,2,2000,"3"
"fpt2",1,9,FALSE,0,0,0,327,0.0322139529744163,FALSE,"vcm",16,2,2000,"3"
"fpt2",1,10,FALSE,0,0,0,327,0.0320662570884451,FALSE,"vcm",16,2,2000,"3"
