"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta76",0.0728806892285192
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta77",0.132082826552406
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta78",0.18760933603118
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta79",0.160181011669462
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta80",0.134296752853933
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta81",0.113359273971864
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta82",0.330323033160344
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta83",0.129539241163485
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta84",0.049386159815822
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta85",0.0694516038398795
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta86",0.0360243879799263
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta87",0.0179574694130727
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta88",0.196597141550392
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta89",0.186328042767892
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta90",0.145259375847718
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta91",0.182215971857835
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta92",0.0467566652486808
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta93",0.1369770355363
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta94",0.233387589892249
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta95",0.124024974107994
