"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",4,5,10000,100,1,"vcm","3",3,NA,"lm_forest",0.035336530577181
"fpt1",4,5,10000,100,1,"vcm","3",3,NA,"lm_forest",0.0347817649232564
"fpt2",4,5,10000,100,1,"vcm","3",3,NA,"lm_forest",0.0346867328617037
"grad",4,5,10000,100,2,"vcm","3",3,NA,"lm_forest",0.0291167783398831
"fpt1",4,5,10000,100,2,"vcm","3",3,NA,"lm_forest",0.0293616888891318
"fpt2",4,5,10000,100,2,"vcm","3",3,NA,"lm_forest",0.0290411264390129
"grad",4,5,10000,100,3,"vcm","3",3,NA,"lm_forest",0.0202491755852309
"fpt1",4,5,10000,100,3,"vcm","3",3,NA,"lm_forest",0.0208014101593668
"fpt2",4,5,10000,100,3,"vcm","3",3,NA,"lm_forest",0.0204500521294656
"grad",4,5,10000,100,4,"vcm","3",3,NA,"lm_forest",0.0263087462070087
"fpt1",4,5,10000,100,4,"vcm","3",3,NA,"lm_forest",0.0262838094724391
"fpt2",4,5,10000,100,4,"vcm","3",3,NA,"lm_forest",0.0265280281223046
"grad",4,5,10000,100,5,"vcm","3",3,NA,"lm_forest",0.0231186447410943
"fpt1",4,5,10000,100,5,"vcm","3",3,NA,"lm_forest",0.0229318807145968
"fpt2",4,5,10000,100,5,"vcm","3",3,NA,"lm_forest",0.0235784439004785
"grad",4,5,10000,100,6,"vcm","3",3,NA,"lm_forest",0.0176017613408039
"fpt1",4,5,10000,100,6,"vcm","3",3,NA,"lm_forest",0.0177867906694174
"fpt2",4,5,10000,100,6,"vcm","3",3,NA,"lm_forest",0.0174534913414644
"grad",4,5,10000,100,7,"vcm","3",3,NA,"lm_forest",0.035459516049138
"fpt1",4,5,10000,100,7,"vcm","3",3,NA,"lm_forest",0.0351275047683488
"fpt2",4,5,10000,100,7,"vcm","3",3,NA,"lm_forest",0.0355931509806668
"grad",4,5,10000,100,8,"vcm","3",3,NA,"lm_forest",0.0227953643682565
"fpt1",4,5,10000,100,8,"vcm","3",3,NA,"lm_forest",0.0221327873381672
"fpt2",4,5,10000,100,8,"vcm","3",3,NA,"lm_forest",0.0220225272821379
"grad",4,5,10000,100,9,"vcm","3",3,NA,"lm_forest",0.0151562040219232
"fpt1",4,5,10000,100,9,"vcm","3",3,NA,"lm_forest",0.0152386044310893
"fpt2",4,5,10000,100,9,"vcm","3",3,NA,"lm_forest",0.015165759999437
"grad",4,5,10000,100,10,"vcm","3",3,NA,"lm_forest",0.0251834493725409
"fpt1",4,5,10000,100,10,"vcm","3",3,NA,"lm_forest",0.0256973768034642
"fpt2",4,5,10000,100,10,"vcm","3",3,NA,"lm_forest",0.025410718391834
"grad",4,5,10000,100,11,"vcm","3",3,NA,"lm_forest",0.026133419662054
"fpt1",4,5,10000,100,11,"vcm","3",3,NA,"lm_forest",0.0259209696235355
"fpt2",4,5,10000,100,11,"vcm","3",3,NA,"lm_forest",0.025818583665162
"grad",4,5,10000,100,12,"vcm","3",3,NA,"lm_forest",0.0176996146689263
"fpt1",4,5,10000,100,12,"vcm","3",3,NA,"lm_forest",0.017723177380136
"fpt2",4,5,10000,100,12,"vcm","3",3,NA,"lm_forest",0.0179401490940328
"grad",4,5,10000,100,13,"vcm","3",3,NA,"lm_forest",0.0201736960502479
"fpt1",4,5,10000,100,13,"vcm","3",3,NA,"lm_forest",0.0200293287254727
"fpt2",4,5,10000,100,13,"vcm","3",3,NA,"lm_forest",0.0204237342454964
"grad",4,5,10000,100,14,"vcm","3",3,NA,"lm_forest",0.0214566083515004
"fpt1",4,5,10000,100,14,"vcm","3",3,NA,"lm_forest",0.0224089542310565
"fpt2",4,5,10000,100,14,"vcm","3",3,NA,"lm_forest",0.0217414102912281
"grad",4,5,10000,100,15,"vcm","3",3,NA,"lm_forest",0.02628296297524
"fpt1",4,5,10000,100,15,"vcm","3",3,NA,"lm_forest",0.026332944993683
"fpt2",4,5,10000,100,15,"vcm","3",3,NA,"lm_forest",0.0261327170751126
"grad",4,5,10000,100,16,"vcm","3",3,NA,"lm_forest",0.0230814097701664
"fpt1",4,5,10000,100,16,"vcm","3",3,NA,"lm_forest",0.0225305837702166
"fpt2",4,5,10000,100,16,"vcm","3",3,NA,"lm_forest",0.0228014379755274
"grad",4,5,10000,100,17,"vcm","3",3,NA,"lm_forest",0.0159284327722143
"fpt1",4,5,10000,100,17,"vcm","3",3,NA,"lm_forest",0.015617400263912
"fpt2",4,5,10000,100,17,"vcm","3",3,NA,"lm_forest",0.0154816059630961
"grad",4,5,10000,100,18,"vcm","3",3,NA,"lm_forest",0.0270327302673007
"fpt1",4,5,10000,100,18,"vcm","3",3,NA,"lm_forest",0.0272582953509427
"fpt2",4,5,10000,100,18,"vcm","3",3,NA,"lm_forest",0.0272798431547201
"grad",4,5,10000,100,19,"vcm","3",3,NA,"lm_forest",0.040315487453681
"fpt1",4,5,10000,100,19,"vcm","3",3,NA,"lm_forest",0.0411820000414888
"fpt2",4,5,10000,100,19,"vcm","3",3,NA,"lm_forest",0.0413491397291715
