"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",0.119782751265955
"FPT",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest",0.119782751265955
"grad",256,5,20000,100,2,"hte","2",1,2,"multi_arm_causal_forest",0.162790048853194
"FPT",256,5,20000,100,2,"hte","2",1,2,"multi_arm_causal_forest",0.162790048853194
"grad",256,5,20000,100,3,"hte","2",1,2,"multi_arm_causal_forest",0.144360560729739
"FPT",256,5,20000,100,3,"hte","2",1,2,"multi_arm_causal_forest",0.144360560729739
"grad",256,5,20000,100,4,"hte","2",1,2,"multi_arm_causal_forest",0.134838694485367
"FPT",256,5,20000,100,4,"hte","2",1,2,"multi_arm_causal_forest",0.134838694485367
"grad",256,5,20000,100,5,"hte","2",1,2,"multi_arm_causal_forest",0.153526010668179
"FPT",256,5,20000,100,5,"hte","2",1,2,"multi_arm_causal_forest",0.153526010668179
"grad",256,5,20000,100,6,"hte","2",1,2,"multi_arm_causal_forest",0.131173997550452
"FPT",256,5,20000,100,6,"hte","2",1,2,"multi_arm_causal_forest",0.131173997550452
"grad",256,5,20000,100,7,"hte","2",1,2,"multi_arm_causal_forest",0.116756489441162
"FPT",256,5,20000,100,7,"hte","2",1,2,"multi_arm_causal_forest",0.116756489441162
"grad",256,5,20000,100,8,"hte","2",1,2,"multi_arm_causal_forest",0.151124636728536
"FPT",256,5,20000,100,8,"hte","2",1,2,"multi_arm_causal_forest",0.151124636728536
"grad",256,5,20000,100,9,"hte","2",1,2,"multi_arm_causal_forest",0.146140734562417
"FPT",256,5,20000,100,9,"hte","2",1,2,"multi_arm_causal_forest",0.146140734562417
"grad",256,5,20000,100,10,"hte","2",1,2,"multi_arm_causal_forest",0.132668175870104
"FPT",256,5,20000,100,10,"hte","2",1,2,"multi_arm_causal_forest",0.132668175870104
"grad",256,5,20000,100,11,"hte","2",1,2,"multi_arm_causal_forest",0.144754143010484
"FPT",256,5,20000,100,11,"hte","2",1,2,"multi_arm_causal_forest",0.144754143010484
"grad",256,5,20000,100,12,"hte","2",1,2,"multi_arm_causal_forest",0.152932290105436
"FPT",256,5,20000,100,12,"hte","2",1,2,"multi_arm_causal_forest",0.152932290105436
"grad",256,5,20000,100,13,"hte","2",1,2,"multi_arm_causal_forest",0.127633566103618
"FPT",256,5,20000,100,13,"hte","2",1,2,"multi_arm_causal_forest",0.127633566103618
"grad",256,5,20000,100,14,"hte","2",1,2,"multi_arm_causal_forest",0.136618931588082
"FPT",256,5,20000,100,14,"hte","2",1,2,"multi_arm_causal_forest",0.136618931588082
"grad",256,5,20000,100,15,"hte","2",1,2,"multi_arm_causal_forest",0.131622592617928
"FPT",256,5,20000,100,15,"hte","2",1,2,"multi_arm_causal_forest",0.131622592617928
"grad",256,5,20000,100,16,"hte","2",1,2,"multi_arm_causal_forest",0.148299021600028
"FPT",256,5,20000,100,16,"hte","2",1,2,"multi_arm_causal_forest",0.148299021600028
"grad",256,5,20000,100,17,"hte","2",1,2,"multi_arm_causal_forest",0.131528127148734
"FPT",256,5,20000,100,17,"hte","2",1,2,"multi_arm_causal_forest",0.131528127148734
"grad",256,5,20000,100,18,"hte","2",1,2,"multi_arm_causal_forest",0.134413068139202
"FPT",256,5,20000,100,18,"hte","2",1,2,"multi_arm_causal_forest",0.134413068139202
"grad",256,5,20000,100,19,"hte","2",1,2,"multi_arm_causal_forest",0.159492464566257
"FPT",256,5,20000,100,19,"hte","2",1,2,"multi_arm_causal_forest",0.159492464566257
"grad",256,5,20000,100,20,"hte","2",1,2,"multi_arm_causal_forest",0.13682324095002
"FPT",256,5,20000,100,20,"hte","2",1,2,"multi_arm_causal_forest",0.13682324095002
"grad",256,5,20000,100,21,"hte","2",1,2,"multi_arm_causal_forest",0.134340332210238
"FPT",256,5,20000,100,21,"hte","2",1,2,"multi_arm_causal_forest",0.134340332210238
"grad",256,5,20000,100,22,"hte","2",1,2,"multi_arm_causal_forest",0.134910850542659
"FPT",256,5,20000,100,22,"hte","2",1,2,"multi_arm_causal_forest",0.134910850542659
"grad",256,5,20000,100,23,"hte","2",1,2,"multi_arm_causal_forest",0.147231892889904
"FPT",256,5,20000,100,23,"hte","2",1,2,"multi_arm_causal_forest",0.147231892889904
"grad",256,5,20000,100,24,"hte","2",1,2,"multi_arm_causal_forest",0.152107879102949
"FPT",256,5,20000,100,24,"hte","2",1,2,"multi_arm_causal_forest",0.152107879102949
"grad",256,5,20000,100,25,"hte","2",1,2,"multi_arm_causal_forest",0.153772920901206
"FPT",256,5,20000,100,25,"hte","2",1,2,"multi_arm_causal_forest",0.153772920901206
"grad",256,5,20000,100,26,"hte","2",1,2,"multi_arm_causal_forest",0.156164032731753
"FPT",256,5,20000,100,26,"hte","2",1,2,"multi_arm_causal_forest",0.156164032731753
"grad",256,5,20000,100,27,"hte","2",1,2,"multi_arm_causal_forest",0.162672387514532
"FPT",256,5,20000,100,27,"hte","2",1,2,"multi_arm_causal_forest",0.162672387514532
"grad",256,5,20000,100,28,"hte","2",1,2,"multi_arm_causal_forest",0.155509814773998
"FPT",256,5,20000,100,28,"hte","2",1,2,"multi_arm_causal_forest",0.155509814773998
"grad",256,5,20000,100,29,"hte","2",1,2,"multi_arm_causal_forest",0.157907574283624
"FPT",256,5,20000,100,29,"hte","2",1,2,"multi_arm_causal_forest",0.157907574283624
