"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta2",0.00825522665876655
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta3",0.60486877642232
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta4",0.0292416938989502
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta5",0.158646761868183
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta6",0.0444749264127311
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta7",0.154958954438299
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta8",0.159495242707421
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta9",0.154534772904354
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta10",0.00877974240936278
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta11",0.00722424375328922
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta12",0.0164684893787822
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta13",0.155818996887115
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta14",0.0240463531987685
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta15",0.00264039701226021
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta16",0.131719900364144
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta17",0.154083244523372
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta18",0.168206028971082
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta19",0.00874306257486872
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta20",0.0124497139109322
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta21",0.00464398230506015
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta22",0.107867199679506
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta23",0.0644663738167044
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta24",0.00965690308606828
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta25",0.0110123740991079
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta26",0.0198851768595776
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta27",0.158331446640246
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta28",0.298547701845517
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta29",0.121297081667728
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta30",0.143526670373034
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta31",0.119442028860648
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta32",0.00249163647362027
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta33",0.0750576768783209
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta34",0.567712243633956
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta35",0.223051418930858
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta36",0.175493664983849
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta37",0.107420820569147
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta38",0.0557699021021774
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta39",0.196923117252499
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta40",0.0308941411009485
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta41",0.325954731795593
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta42",0.0104729266360893
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta43",0.0940620072269584
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta44",0.452891344585098
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta45",0.114552040319249
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta46",0.00389339222489014
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta47",0.00241372129751581
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta48",0.163524208539165
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta49",0.0995426906779241
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta50",0.00794700357488401
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta51",0.00820487484701964
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta52",0.163490081926131
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta53",0.110949307549502
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta54",0.00585032326468102
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta55",0.10432023265066
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta56",0.0039354807531291
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta57",0.871921973887298
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta58",0.016028772182802
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta59",0.0843198225266148
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta60",0.164234246597298
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta61",0.0339798500099067
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta62",0.0278585233491242
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta63",0.107673804332037
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta64",0.116022109230413
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta65",0.120281792292617
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta66",0.15954771843463
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta67",0.148262216239576
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta68",0.133946041718499
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta69",0.176168367319654
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta70",0.0801709089085196
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta71",0.168760626301164
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta72",0.146673028875962
