"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","tree","nsplits"
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",4,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",5,0
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",6,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",7,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",8,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",9,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",10,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",11,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",12,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",13,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",14,0
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",15,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",16,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",17,0
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",18,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",19,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",20,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",21,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",22,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",23,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",24,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",25,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",26,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",27,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",28,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",29,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",30,1
