"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",4,5,10000,100,1,"hte","1","1","1","multi_arm_causal_forest",0.0147069768263189
"fpt1",4,5,10000,100,1,"hte","1","1","1","multi_arm_causal_forest",0.0150168193831242
"fpt2",4,5,10000,100,1,"hte","1","1","1","multi_arm_causal_forest",0.0151857083128948
"grad",4,5,10000,100,2,"hte","1","1","1","multi_arm_causal_forest",0.0129979374748016
"fpt1",4,5,10000,100,2,"hte","1","1","1","multi_arm_causal_forest",0.0115931426991298
"fpt2",4,5,10000,100,2,"hte","1","1","1","multi_arm_causal_forest",0.0115458239870694
"grad",4,5,10000,100,3,"hte","1","1","1","multi_arm_causal_forest",0.0134860279483728
"fpt1",4,5,10000,100,3,"hte","1","1","1","multi_arm_causal_forest",0.0124277275655931
"fpt2",4,5,10000,100,3,"hte","1","1","1","multi_arm_causal_forest",0.0131935706364485
"grad",4,5,10000,100,4,"hte","1","1","1","multi_arm_causal_forest",0.0105997420863652
"fpt1",4,5,10000,100,4,"hte","1","1","1","multi_arm_causal_forest",0.0105060185197965
"fpt2",4,5,10000,100,4,"hte","1","1","1","multi_arm_causal_forest",0.0104370005497628
"grad",4,5,10000,100,5,"hte","1","1","1","multi_arm_causal_forest",0.0100814296293511
"fpt1",4,5,10000,100,5,"hte","1","1","1","multi_arm_causal_forest",0.0103388417168647
"fpt2",4,5,10000,100,5,"hte","1","1","1","multi_arm_causal_forest",0.00999133051887766
"grad",4,5,10000,100,6,"hte","1","1","1","multi_arm_causal_forest",0.0132432261544023
"fpt1",4,5,10000,100,6,"hte","1","1","1","multi_arm_causal_forest",0.0124516647400149
"fpt2",4,5,10000,100,6,"hte","1","1","1","multi_arm_causal_forest",0.0124699839485854
"grad",4,5,10000,100,7,"hte","1","1","1","multi_arm_causal_forest",0.0133306910782981
"fpt1",4,5,10000,100,7,"hte","1","1","1","multi_arm_causal_forest",0.0126105196673531
"fpt2",4,5,10000,100,7,"hte","1","1","1","multi_arm_causal_forest",0.0125477285726895
"grad",4,5,10000,100,8,"hte","1","1","1","multi_arm_causal_forest",0.0105394785812789
"fpt1",4,5,10000,100,8,"hte","1","1","1","multi_arm_causal_forest",0.0100304225413985
"fpt2",4,5,10000,100,8,"hte","1","1","1","multi_arm_causal_forest",0.0100210873246083
"grad",4,5,10000,100,9,"hte","1","1","1","multi_arm_causal_forest",0.0109337929718811
"fpt1",4,5,10000,100,9,"hte","1","1","1","multi_arm_causal_forest",0.0113199001720862
"fpt2",4,5,10000,100,9,"hte","1","1","1","multi_arm_causal_forest",0.0106691022417011
"grad",4,5,10000,100,10,"hte","1","1","1","multi_arm_causal_forest",0.0172997046024972
"fpt1",4,5,10000,100,10,"hte","1","1","1","multi_arm_causal_forest",0.0168784923627608
"fpt2",4,5,10000,100,10,"hte","1","1","1","multi_arm_causal_forest",0.0164862667515869
"grad",4,5,10000,100,11,"hte","1","1","1","multi_arm_causal_forest",0.0129369914729768
"fpt1",4,5,10000,100,11,"hte","1","1","1","multi_arm_causal_forest",0.0134436504979582
"fpt2",4,5,10000,100,11,"hte","1","1","1","multi_arm_causal_forest",0.0136445375968071
"grad",4,5,10000,100,12,"hte","1","1","1","multi_arm_causal_forest",0.0105698988545342
"fpt1",4,5,10000,100,12,"hte","1","1","1","multi_arm_causal_forest",0.0103484678852594
"fpt2",4,5,10000,100,12,"hte","1","1","1","multi_arm_causal_forest",0.0100824432311271
"grad",4,5,10000,100,13,"hte","1","1","1","multi_arm_causal_forest",0.0115151036789809
"fpt1",4,5,10000,100,13,"hte","1","1","1","multi_arm_causal_forest",0.0119188228170296
"fpt2",4,5,10000,100,13,"hte","1","1","1","multi_arm_causal_forest",0.0117741584616357
"grad",4,5,10000,100,14,"hte","1","1","1","multi_arm_causal_forest",0.0129692010594199
"fpt1",4,5,10000,100,14,"hte","1","1","1","multi_arm_causal_forest",0.012787956831949
"fpt2",4,5,10000,100,14,"hte","1","1","1","multi_arm_causal_forest",0.0129008303445081
"grad",4,5,10000,100,15,"hte","1","1","1","multi_arm_causal_forest",0.0136450216174387
"fpt1",4,5,10000,100,15,"hte","1","1","1","multi_arm_causal_forest",0.0128036036267398
"fpt2",4,5,10000,100,15,"hte","1","1","1","multi_arm_causal_forest",0.0127470804583122
"grad",4,5,10000,100,16,"hte","1","1","1","multi_arm_causal_forest",0.0150812219450948
"fpt1",4,5,10000,100,16,"hte","1","1","1","multi_arm_causal_forest",0.0139903923885584
"fpt2",4,5,10000,100,16,"hte","1","1","1","multi_arm_causal_forest",0.0140140336420012
"grad",4,5,10000,100,17,"hte","1","1","1","multi_arm_causal_forest",0.0150525596829017
"fpt1",4,5,10000,100,17,"hte","1","1","1","multi_arm_causal_forest",0.014246336428231
"fpt2",4,5,10000,100,17,"hte","1","1","1","multi_arm_causal_forest",0.0142691412236927
"grad",4,5,10000,100,18,"hte","1","1","1","multi_arm_causal_forest",0.0106040932400916
"fpt1",4,5,10000,100,18,"hte","1","1","1","multi_arm_causal_forest",0.0100483817207463
"fpt2",4,5,10000,100,18,"hte","1","1","1","multi_arm_causal_forest",0.00977067286318204
"grad",4,5,10000,100,19,"hte","1","1","1","multi_arm_causal_forest",0.0115408981310217
"fpt1",4,5,10000,100,19,"hte","1","1","1","multi_arm_causal_forest",0.011385181702697
"fpt2",4,5,10000,100,19,"hte","1","1","1","multi_arm_causal_forest",0.0109556658196121
"grad",4,5,10000,100,20,"hte","1","1","1","multi_arm_causal_forest",0.0107685108039128
"fpt1",4,5,10000,100,20,"hte","1","1","1","multi_arm_causal_forest",0.0116052907199739
"fpt2",4,5,10000,100,20,"hte","1","1","1","multi_arm_causal_forest",0.0115980076798237
"grad",4,5,10000,100,21,"hte","1","1","1","multi_arm_causal_forest",0.0117855992465732
"fpt1",4,5,10000,100,21,"hte","1","1","1","multi_arm_causal_forest",0.0113628928997885
"fpt2",4,5,10000,100,21,"hte","1","1","1","multi_arm_causal_forest",0.0112186052703679
"grad",4,5,10000,100,22,"hte","1","1","1","multi_arm_causal_forest",0.0102112542295059
"fpt1",4,5,10000,100,22,"hte","1","1","1","multi_arm_causal_forest",0.0104630422699024
"fpt2",4,5,10000,100,22,"hte","1","1","1","multi_arm_causal_forest",0.0104495881008998
"grad",4,5,10000,100,23,"hte","1","1","1","multi_arm_causal_forest",0.0115767436335365
"fpt1",4,5,10000,100,23,"hte","1","1","1","multi_arm_causal_forest",0.00931810687565334
"fpt2",4,5,10000,100,23,"hte","1","1","1","multi_arm_causal_forest",0.00878163724792689
"grad",4,5,10000,100,24,"hte","1","1","1","multi_arm_causal_forest",0.00980162828657855
"fpt1",4,5,10000,100,24,"hte","1","1","1","multi_arm_causal_forest",0.0103517432149371
"fpt2",4,5,10000,100,24,"hte","1","1","1","multi_arm_causal_forest",0.0105899362496961
"grad",4,5,10000,100,25,"hte","1","1","1","multi_arm_causal_forest",0.0121205866358087
"fpt1",4,5,10000,100,25,"hte","1","1","1","multi_arm_causal_forest",0.011498099800657
"fpt2",4,5,10000,100,25,"hte","1","1","1","multi_arm_causal_forest",0.0113927486730568
"grad",4,5,10000,100,26,"hte","1","1","1","multi_arm_causal_forest",0.0137191861113265
"fpt1",4,5,10000,100,26,"hte","1","1","1","multi_arm_causal_forest",0.0121593802053572
"fpt2",4,5,10000,100,26,"hte","1","1","1","multi_arm_causal_forest",0.0124340301574499
"grad",4,5,10000,100,27,"hte","1","1","1","multi_arm_causal_forest",0.0118974412247232
"fpt1",4,5,10000,100,27,"hte","1","1","1","multi_arm_causal_forest",0.0119037727472374
"fpt2",4,5,10000,100,27,"hte","1","1","1","multi_arm_causal_forest",0.0122311132092722
