"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta2",0.0075762296033445
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta3",0.615083141727793
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta4",0.0236109508552877
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta5",0.156839494814207
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta6",0.0498218646208069
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta7",0.150328113188737
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta8",0.156877986963217
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta9",0.153802460179444
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta10",0.00780632598420156
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta11",0.005361472072939
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta12",0.0170618310818738
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta13",0.162447201517978
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta14",0.0268399077568835
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta15",0.00352338972925438
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta16",0.135252203812621
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta17",0.159010468398168
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta18",0.179062189037829
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta19",0.0127871865665467
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta20",0.0148619412281644
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta21",0.00588111851546711
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta22",0.115949382518866
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta23",0.067538525453011
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta24",0.00847279863360761
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta25",0.010412300631438
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta26",0.0162177915065033
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta27",0.155698601128159
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta28",0.30285601648227
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta29",0.129240230629966
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta30",0.143836860170353
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta31",0.118470865102524
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta32",0.00202352023097348
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta33",0.0643579212300097
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta34",0.574200385801103
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta35",0.218261946222457
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta36",0.179791597252469
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta37",0.118133486356278
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta38",0.060210689073364
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta39",0.204226864802006
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta40",0.0334420697445311
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta41",0.327599621272248
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta42",0.0135750414067463
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta43",0.0943800725492478
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta44",0.463924886780525
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta45",0.123410678027061
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta46",0.00388039622156578
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta47",0.00165509839677694
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta48",0.161494066107238
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta49",0.110770195433971
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta50",0.00652631905158346
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta51",0.0067954765711651
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta52",0.162229057437286
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta53",0.110000901606464
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta54",0.00711095788542486
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta55",0.104727988745553
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta56",0.00273017309125176
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta57",0.884833888426829
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta58",0.0117128414990581
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta59",0.0914344605530835
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta60",0.166981688955685
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta61",0.0366949163800499
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta62",0.0247986811952955
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta63",0.114601916334035
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta64",0.1229675058571
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta65",0.128316138116979
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta66",0.163040366013311
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta67",0.149967682077219
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta68",0.134808327611105
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta69",0.172757655975996
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta70",0.082897990175537
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta71",0.167216099724965
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta72",0.147804623414103
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta73",0.279827212736055
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta74",0.0139102101301299
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta75",0.313304293209612
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta76",0.158319888446814
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta77",0.767209860124094
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta78",0.00246885356429979
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta79",0.175231946228209
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta80",0.103496852821889
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta81",0.0190032217499326
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta82",0.735796365221901
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta83",0.112409603798204
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta84",0.684303695697424
"grad",256,5,20000,100,1,"hte","3",2,1,"multi_arm_causal_forest","theta85",0.217922777428084
