"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00825566929861589
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0596840979976267
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0164881324888225
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta5",0.0268924996699298
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta6",0.0309695902438014
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta7",0.133351213746767
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta8",0.227144092838444
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta9",0.0495317947148351
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta10",0.00710449401821369
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta11",0.150427588124885
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta12",0.0903443915537727
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta13",0.0220903717616882
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta14",0.0373970098634601
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta15",0.0439669467584578
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta16",0.237768166366428
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta17",0.0271650963567065
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta18",0.0662264643724899
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta19",0.0111975688677811
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta20",0.0142598771166659
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta21",0.00514640123589792
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta22",0.0624294793886661
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta23",0.0117765875928777
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta24",0.0046955466191208
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta25",0.00685618944190346
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta26",0.0219566082606471
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta27",0.0937603829490799
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta28",0.00419733931824493
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta29",0.326829173481494
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta30",0.179764388646289
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta31",0.150815930116745
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta32",0.0235768422595761
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta33",0.103643306423821
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta34",0.0140947730426479
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta35",0.14455347008722
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta36",0.0134571575932035
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta37",0.0323951952280027
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta38",0.0171645358859774
