"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",256,5,20000,100,1,"vcm","3",3,NA,"lm_forest",0.0522540381603734
"FPT",256,5,20000,100,1,"vcm","3",3,NA,"lm_forest",0.0508514452338001
"grad",256,5,20000,100,2,"vcm","3",3,NA,"lm_forest",0.0534613296748576
"FPT",256,5,20000,100,2,"vcm","3",3,NA,"lm_forest",0.053558175550723
"grad",256,5,20000,100,3,"vcm","3",3,NA,"lm_forest",0.0528947475985871
"FPT",256,5,20000,100,3,"vcm","3",3,NA,"lm_forest",0.0526432122193822
"grad",256,5,20000,100,4,"vcm","3",3,NA,"lm_forest",0.0476538458845151
"FPT",256,5,20000,100,4,"vcm","3",3,NA,"lm_forest",0.0475941688093564
"grad",256,5,20000,100,5,"vcm","3",3,NA,"lm_forest",0.0500511419419296
"FPT",256,5,20000,100,5,"vcm","3",3,NA,"lm_forest",0.0498922657684749
"grad",256,5,20000,100,6,"vcm","3",3,NA,"lm_forest",0.0482906689596415
"FPT",256,5,20000,100,6,"vcm","3",3,NA,"lm_forest",0.0485376709321683
"grad",256,5,20000,100,7,"vcm","3",3,NA,"lm_forest",0.0485044351884303
"FPT",256,5,20000,100,7,"vcm","3",3,NA,"lm_forest",0.0483610792245586
"grad",256,5,20000,100,8,"vcm","3",3,NA,"lm_forest",0.0546832919770769
"FPT",256,5,20000,100,8,"vcm","3",3,NA,"lm_forest",0.0539002131105681
"grad",256,5,20000,100,9,"vcm","3",3,NA,"lm_forest",0.0529338128364575
"FPT",256,5,20000,100,9,"vcm","3",3,NA,"lm_forest",0.052638522729618
"grad",256,5,20000,100,10,"vcm","3",3,NA,"lm_forest",0.0495626905783789
"FPT",256,5,20000,100,10,"vcm","3",3,NA,"lm_forest",0.0491581699005177
"grad",256,5,20000,100,11,"vcm","3",3,NA,"lm_forest",0.048863427124935
"FPT",256,5,20000,100,11,"vcm","3",3,NA,"lm_forest",0.0489777394819967
"grad",256,5,20000,100,12,"vcm","3",3,NA,"lm_forest",0.055091879058047
"FPT",256,5,20000,100,12,"vcm","3",3,NA,"lm_forest",0.0541206599442036
"grad",256,5,20000,100,13,"vcm","3",3,NA,"lm_forest",0.0524186733177882
"FPT",256,5,20000,100,13,"vcm","3",3,NA,"lm_forest",0.0523379797262324
"grad",256,5,20000,100,14,"vcm","3",3,NA,"lm_forest",0.0495587267741763
"FPT",256,5,20000,100,14,"vcm","3",3,NA,"lm_forest",0.0484585414336834
"grad",256,5,20000,100,15,"vcm","3",3,NA,"lm_forest",0.045469754826217
"FPT",256,5,20000,100,15,"vcm","3",3,NA,"lm_forest",0.0463587907662358
"grad",256,5,20000,100,16,"vcm","3",3,NA,"lm_forest",0.0486578563743042
"FPT",256,5,20000,100,16,"vcm","3",3,NA,"lm_forest",0.0488377146166782
"grad",256,5,20000,100,17,"vcm","3",3,NA,"lm_forest",0.0499860701361244
"FPT",256,5,20000,100,17,"vcm","3",3,NA,"lm_forest",0.0502227786642554
"grad",256,5,20000,100,18,"vcm","3",3,NA,"lm_forest",0.0489401085007558
"FPT",256,5,20000,100,18,"vcm","3",3,NA,"lm_forest",0.0489365014910654
"grad",256,5,20000,100,19,"vcm","3",3,NA,"lm_forest",0.0550531554632288
"FPT",256,5,20000,100,19,"vcm","3",3,NA,"lm_forest",0.0554829715602691
"grad",256,5,20000,100,20,"vcm","3",3,NA,"lm_forest",0.0528304408573742
"FPT",256,5,20000,100,20,"vcm","3",3,NA,"lm_forest",0.0533084206109459
"grad",256,5,20000,100,21,"vcm","3",3,NA,"lm_forest",0.0503436412354019
"FPT",256,5,20000,100,21,"vcm","3",3,NA,"lm_forest",0.0513616050211814
"grad",256,5,20000,100,22,"vcm","3",3,NA,"lm_forest",0.0513158087785138
"FPT",256,5,20000,100,22,"vcm","3",3,NA,"lm_forest",0.0506734084112011
"grad",256,5,20000,100,23,"vcm","3",3,NA,"lm_forest",0.0549730904118904
"FPT",256,5,20000,100,23,"vcm","3",3,NA,"lm_forest",0.0550765899411848
"grad",256,5,20000,100,24,"vcm","3",3,NA,"lm_forest",0.0449483848199539
"FPT",256,5,20000,100,24,"vcm","3",3,NA,"lm_forest",0.0450289123148293
"grad",256,5,20000,100,25,"vcm","3",3,NA,"lm_forest",0.0496945265657157
"FPT",256,5,20000,100,25,"vcm","3",3,NA,"lm_forest",0.0499149914563866
"grad",256,5,20000,100,26,"vcm","3",3,NA,"lm_forest",0.0504275495702178
"FPT",256,5,20000,100,26,"vcm","3",3,NA,"lm_forest",0.0506397584806827
"grad",256,5,20000,100,27,"vcm","3",3,NA,"lm_forest",0.0477485345242758
"FPT",256,5,20000,100,27,"vcm","3",3,NA,"lm_forest",0.0482951413948401
"grad",256,5,20000,100,28,"vcm","3",3,NA,"lm_forest",0.0522853160402806
"FPT",256,5,20000,100,28,"vcm","3",3,NA,"lm_forest",0.053180502517857
"grad",256,5,20000,100,29,"vcm","3",3,NA,"lm_forest",0.0512938151190218
"FPT",256,5,20000,100,29,"vcm","3",3,NA,"lm_forest",0.0519719208055946
"grad",256,5,20000,100,30,"vcm","3",3,NA,"lm_forest",0.0546589179592616
"FPT",256,5,20000,100,30,"vcm","3",3,NA,"lm_forest",0.0531749875519451
"grad",256,5,20000,100,31,"vcm","3",3,NA,"lm_forest",0.0505862557188972
"FPT",256,5,20000,100,31,"vcm","3",3,NA,"lm_forest",0.0508557646043822
"grad",256,5,20000,100,32,"vcm","3",3,NA,"lm_forest",0.0497758531317758
"FPT",256,5,20000,100,32,"vcm","3",3,NA,"lm_forest",0.0494516114210311
"grad",256,5,20000,100,33,"vcm","3",3,NA,"lm_forest",0.0512771649843057
"FPT",256,5,20000,100,33,"vcm","3",3,NA,"lm_forest",0.0517532753355694
"grad",256,5,20000,100,34,"vcm","3",3,NA,"lm_forest",0.0495132381784479
"FPT",256,5,20000,100,34,"vcm","3",3,NA,"lm_forest",0.0497669980561823
"grad",256,5,20000,100,35,"vcm","3",3,NA,"lm_forest",0.0521593247699109
"FPT",256,5,20000,100,35,"vcm","3",3,NA,"lm_forest",0.0525233707983941
"grad",256,5,20000,100,36,"vcm","3",3,NA,"lm_forest",0.0482577414710031
"FPT",256,5,20000,100,36,"vcm","3",3,NA,"lm_forest",0.0489045584113838
"grad",256,5,20000,100,37,"vcm","3",3,NA,"lm_forest",0.0534513803606937
"FPT",256,5,20000,100,37,"vcm","3",3,NA,"lm_forest",0.0535383343351883
"grad",256,5,20000,100,38,"vcm","3",3,NA,"lm_forest",0.0498923237831383
"FPT",256,5,20000,100,38,"vcm","3",3,NA,"lm_forest",0.0508666637562381
"grad",256,5,20000,100,39,"vcm","3",3,NA,"lm_forest",0.0508808182767379
"FPT",256,5,20000,100,39,"vcm","3",3,NA,"lm_forest",0.0509524178564641
"grad",256,5,20000,100,40,"vcm","3",3,NA,"lm_forest",0.0504283803024212
"FPT",256,5,20000,100,40,"vcm","3",3,NA,"lm_forest",0.051024478582653
