"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta2",0.00348074748621306
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta3",0.176612152754379
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta4",0.0482118480140542
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta5",0.0169816839743165
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta6",0.0371204727701658
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta7",0.0465193871040137
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta8",0.365794559847893
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta9",0.0866356508943953
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta10",0.0111043085633562
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta11",0.261789399764782
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta12",0.113083475130827
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta13",0.02526213145918
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta14",0.162956682250989
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta15",0.297308838574902
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta16",0.573269257996722
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta17",0.0348637198456248
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta18",0.0890014602259897
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta19",0.0166535048943373
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta20",0.0051410924002872
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta21",0.00483245711715829
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta22",0.356388343948007
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta23",0.026043632101387
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta24",0.0103948376410197
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta25",0.00743823679794813
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta26",0.0085100916293915
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta27",0.123674259689274
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta28",0.0258431194101843
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta29",0.432893321111936
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta30",0.229627650491416
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta31",0.28980690218072
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta32",0.0250928930962846
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta33",0.111477402395546
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta34",0.0501271611791788
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta35",0.202214040421511
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta36",0.0176013238193011
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta37",0.0331000207205315
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta38",0.0792451269921095
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta39",0.110630322871047
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta40",0.0105077077858556
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta41",0.0250221921445447
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta42",0.311355386278793
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta43",0.0250466476673668
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta44",0.103946342214847
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta45",0.0405591475369589
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta46",0.0260089291599014
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta47",0.0333815699682557
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta48",0.202213082997355
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta49",0.0728688031827945
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta50",0.0350592154207591
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta51",0.0149290117934564
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta52",0.138147960511775
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta53",0.00496084126051461
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta54",0.374336257091919
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta55",0.283048669008845
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta56",0.00828575069215215
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta57",0.257359118064137
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta58",0.0343754086789437
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta59",0.185874289507115
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta60",0.012591371411734
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta61",0.00759366640039898
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta62",0.00409959467598553
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta63",0.0527307261084165
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta64",0.144284055979684
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta65",0.376716133775082
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta66",0.384424872390638
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta67",0.13543625772887
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta68",0.0207134408928901
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta69",0.0014655153331884
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta70",0.0644249693759809
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta71",0.0460900000663289
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta72",0.0194656920598231
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta73",0.028575012247164
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta74",0.0983878242526367
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta75",0.0301902204792697
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta76",0.317791721637088
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta77",0.375322295623247
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta78",0.0328118208498187
"grad",256,5,20000,100,1,"hte","2",1,2,"multi_arm_causal_forest","theta79",0.00239495000497595
