"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",256,5,10000,100,28,"vcm","4",4,NA,"lm_forest",0.0450189477966556
"fpt1",256,5,10000,100,28,"vcm","4",4,NA,"lm_forest",0.0440050992809478
"fpt2",256,5,10000,100,28,"vcm","4",4,NA,"lm_forest",0.0443701853368545
"grad",256,5,10000,100,29,"vcm","4",4,NA,"lm_forest",0.051421078197529
"fpt1",256,5,10000,100,29,"vcm","4",4,NA,"lm_forest",0.0495114807836003
"fpt2",256,5,10000,100,29,"vcm","4",4,NA,"lm_forest",0.0512762390227702
"grad",256,5,10000,100,30,"vcm","4",4,NA,"lm_forest",0.0496620105345023
"fpt1",256,5,10000,100,30,"vcm","4",4,NA,"lm_forest",0.0480070209592018
"fpt2",256,5,10000,100,30,"vcm","4",4,NA,"lm_forest",0.0475647585722824
"grad",256,5,10000,100,31,"vcm","4",4,NA,"lm_forest",0.0489690698794356
"fpt1",256,5,10000,100,31,"vcm","4",4,NA,"lm_forest",0.0472071832072513
"fpt2",256,5,10000,100,31,"vcm","4",4,NA,"lm_forest",0.0490748101277071
"grad",256,5,10000,100,32,"vcm","4",4,NA,"lm_forest",0.0503787747069376
"fpt1",256,5,10000,100,32,"vcm","4",4,NA,"lm_forest",0.047787122993266
"fpt2",256,5,10000,100,32,"vcm","4",4,NA,"lm_forest",0.0486889163669496
"grad",256,5,10000,100,33,"vcm","4",4,NA,"lm_forest",0.0470498986622434
"fpt1",256,5,10000,100,33,"vcm","4",4,NA,"lm_forest",0.0459864646734819
"fpt2",256,5,10000,100,33,"vcm","4",4,NA,"lm_forest",0.0460731506565587
"grad",256,5,10000,100,34,"vcm","4",4,NA,"lm_forest",0.0480330634083819
"fpt1",256,5,10000,100,34,"vcm","4",4,NA,"lm_forest",0.0470716030349089
"fpt2",256,5,10000,100,34,"vcm","4",4,NA,"lm_forest",0.0483124528849614
"grad",256,5,10000,100,35,"vcm","4",4,NA,"lm_forest",0.0472424394138106
"fpt1",256,5,10000,100,35,"vcm","4",4,NA,"lm_forest",0.0454749176396849
"fpt2",256,5,10000,100,35,"vcm","4",4,NA,"lm_forest",0.047378042166918
"grad",256,5,10000,100,36,"vcm","4",4,NA,"lm_forest",0.0481468400187371
"fpt1",256,5,10000,100,36,"vcm","4",4,NA,"lm_forest",0.0461158102741728
"fpt2",256,5,10000,100,36,"vcm","4",4,NA,"lm_forest",0.0478337232441284
"grad",256,5,10000,100,37,"vcm","4",4,NA,"lm_forest",0.0519927515833175
"fpt1",256,5,10000,100,37,"vcm","4",4,NA,"lm_forest",0.0515038432811439
"fpt2",256,5,10000,100,37,"vcm","4",4,NA,"lm_forest",0.0511068521260909
"grad",256,5,10000,100,38,"vcm","4",4,NA,"lm_forest",0.049607849786526
"fpt1",256,5,10000,100,38,"vcm","4",4,NA,"lm_forest",0.0476385898111658
"fpt2",256,5,10000,100,38,"vcm","4",4,NA,"lm_forest",0.0487750469057866
"grad",256,5,10000,100,39,"vcm","4",4,NA,"lm_forest",0.051408230982737
"fpt1",256,5,10000,100,39,"vcm","4",4,NA,"lm_forest",0.0501797532357745
"fpt2",256,5,10000,100,39,"vcm","4",4,NA,"lm_forest",0.0515108723632987
"grad",256,5,10000,100,40,"vcm","4",4,NA,"lm_forest",0.0499666705745679
"fpt1",256,5,10000,100,40,"vcm","4",4,NA,"lm_forest",0.0483611493663511
"fpt2",256,5,10000,100,40,"vcm","4",4,NA,"lm_forest",0.0493511197153208
"grad",256,5,10000,100,41,"vcm","4",4,NA,"lm_forest",0.0509702613108525
"fpt1",256,5,10000,100,41,"vcm","4",4,NA,"lm_forest",0.0489864549168199
"fpt2",256,5,10000,100,41,"vcm","4",4,NA,"lm_forest",0.0504820939151069
"grad",256,5,10000,100,42,"vcm","4",4,NA,"lm_forest",0.047124434926848
"fpt1",256,5,10000,100,42,"vcm","4",4,NA,"lm_forest",0.0455483896772547
"fpt2",256,5,10000,100,42,"vcm","4",4,NA,"lm_forest",0.0464874581812259
"grad",256,5,10000,100,43,"vcm","4",4,NA,"lm_forest",0.0510380369428505
"fpt1",256,5,10000,100,43,"vcm","4",4,NA,"lm_forest",0.0486993338535443
"fpt2",256,5,10000,100,43,"vcm","4",4,NA,"lm_forest",0.0503826617943289
"grad",256,5,10000,100,44,"vcm","4",4,NA,"lm_forest",0.047425623977487
"fpt1",256,5,10000,100,44,"vcm","4",4,NA,"lm_forest",0.0457299904505542
"fpt2",256,5,10000,100,44,"vcm","4",4,NA,"lm_forest",0.0478480526154135
"grad",256,5,10000,100,45,"vcm","4",4,NA,"lm_forest",0.0452903629833781
"fpt1",256,5,10000,100,45,"vcm","4",4,NA,"lm_forest",0.0442859005140845
"fpt2",256,5,10000,100,45,"vcm","4",4,NA,"lm_forest",0.0450219758589291
"grad",256,5,10000,100,46,"vcm","4",4,NA,"lm_forest",0.0536740426333935
"fpt1",256,5,10000,100,46,"vcm","4",4,NA,"lm_forest",0.0518595182045482
"fpt2",256,5,10000,100,46,"vcm","4",4,NA,"lm_forest",0.052963476362589
"grad",256,5,10000,100,47,"vcm","4",4,NA,"lm_forest",0.047306667675467
"fpt1",256,5,10000,100,47,"vcm","4",4,NA,"lm_forest",0.0460762799495544
"fpt2",256,5,10000,100,47,"vcm","4",4,NA,"lm_forest",0.0467895791708438
"grad",256,5,10000,100,48,"vcm","4",4,NA,"lm_forest",0.0513133540675602
"fpt1",256,5,10000,100,48,"vcm","4",4,NA,"lm_forest",0.0505269243532245
"fpt2",256,5,10000,100,48,"vcm","4",4,NA,"lm_forest",0.0505551246423525
"grad",256,5,10000,100,49,"vcm","4",4,NA,"lm_forest",0.0452269829926696
"fpt1",256,5,10000,100,49,"vcm","4",4,NA,"lm_forest",0.0450583884594393
"fpt2",256,5,10000,100,49,"vcm","4",4,NA,"lm_forest",0.0449358591388131
"grad",256,5,10000,100,50,"vcm","4",4,NA,"lm_forest",0.0467780157956094
"fpt1",256,5,10000,100,50,"vcm","4",4,NA,"lm_forest",0.0444966935101054
"fpt2",256,5,10000,100,50,"vcm","4",4,NA,"lm_forest",0.0462938344261796
"grad",4,5,20000,100,1,"vcm","4",4,NA,"lm_forest",0.0147320892243056
"fpt1",4,5,20000,100,1,"vcm","4",4,NA,"lm_forest",0.0151869771456273
"fpt2",4,5,20000,100,1,"vcm","4",4,NA,"lm_forest",0.0148297373380108
"grad",4,5,20000,100,2,"vcm","4",4,NA,"lm_forest",0.0137828005398142
"fpt1",4,5,20000,100,2,"vcm","4",4,NA,"lm_forest",0.0137004123068126
"fpt2",4,5,20000,100,2,"vcm","4",4,NA,"lm_forest",0.0136399645272748
"grad",4,5,20000,100,3,"vcm","4",4,NA,"lm_forest",0.013224696644112
"fpt1",4,5,20000,100,3,"vcm","4",4,NA,"lm_forest",0.0130946275897314
"fpt2",4,5,20000,100,3,"vcm","4",4,NA,"lm_forest",0.0129920441205297
"grad",4,5,20000,100,4,"vcm","4",4,NA,"lm_forest",0.0148446067775754
"fpt1",4,5,20000,100,4,"vcm","4",4,NA,"lm_forest",0.0152142654080267
"fpt2",4,5,20000,100,4,"vcm","4",4,NA,"lm_forest",0.0152082728397676
"grad",4,5,20000,100,5,"vcm","4",4,NA,"lm_forest",0.0135418334334363
"fpt1",4,5,20000,100,5,"vcm","4",4,NA,"lm_forest",0.0137019540258241
