"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta2",0.00673671339582965
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta3",0.0584318895412011
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta4",0.0152337211498095
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta5",0.0217719695699982
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta6",0.0380890458740047
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta7",0.136996070196476
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta8",0.215716368333226
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta9",0.0451168513871493
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta10",0.00900317381309731
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta11",0.142114077307895
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta12",0.0906303578520503
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta13",0.0232802094699626
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta14",0.0411117119846768
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta15",0.0438518692998396
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta16",0.235484397803933
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta17",0.0258723803067109
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta18",0.069675309866178
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta19",0.0122177456106748
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta20",0.0149047083259144
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta21",0.0104497257095016
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta22",0.0615410220069471
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta23",0.0124044048421637
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta24",0.00374771619755413
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta25",0.00645362275686942
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta26",0.0226064989947209
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta27",0.090514327514843
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta28",0.00453803611843926
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta29",0.324112495353434
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta30",0.171091101846651
"grad",256,5,20000,100,1,"hte","1",1,1,"multi_arm_causal_forest","theta31",0.144654113656794
