"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta1",0.00345747668370942
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta2",0.00564055528741347
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta3",0.00158929106943756
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta4",0.00261105692191489
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta5",0.00371190469566246
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta6",0.00269732553065043
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta7",0.00314616757769964
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta8",0.00264212264395129
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta9",0.00330491834043747
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta10",0.00224540051062361
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta11",0.00198403471417488
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta12",0.00178576997534442
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta13",0.00284640116972372
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta14",0.00270564076373669
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta15",0.00210751066860986
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta16",0.00317875985443201
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta17",0.00394448255981301
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta18",0.00279679531364761
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta19",0.0023637881283154
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta20",0.00208547659035313
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta21",0.00462959958370936
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta22",0.00250189258270416
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta23",0.00359365838613089
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta24",0.00300417182597936
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta25",0.00240561376310867
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta26",0.00411969115274864
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta27",0.00267345905879124
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta28",0.00279470717597247
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta29",0.00338818896849288
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta30",0.00288538060201683
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta31",0.00244605598927326
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta32",0.00285938089946049
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta33",0.00336486933697386
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta34",0.00494890779793997
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta35",0.00277894235858541
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta36",0.00381832937570957
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta37",0.00468454939372337
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta38",0.00272285307235535
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta39",0.00446932675057891
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta40",0.00205561826633848
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta41",0.00453767555643995
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta42",0.00186398615437662
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta43",0.0024289344386493
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta44",0.00287753928862998
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta45",0.00262132811125981
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta46",0.00304103938965895
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta47",0.00262259906887001
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta48",0.00268823815540999
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta49",0.00253673664498916
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta50",0.00197980315011077
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta51",0.00344516643856583
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta52",0.00264307731587774
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta53",0.00391010395378183
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta54",0.00344091992853595
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta55",0.00209697776131006
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta56",0.00219086326001465
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta57",0.00191728720320341
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta58",0.00338427131674882
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta59",0.0043223038427314
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta60",0.00254056681007934
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta61",0.00360235746619742
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta62",0.00211586885983766
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta63",0.00277716580421219
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta64",0.0037592964179987
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta65",0.00354544673866923
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta66",0.00320851229247999
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta67",0.00466246255827304
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta68",0.00197649319535589
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta69",0.00218560088890358
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta70",0.00379441498130623
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta71",0.00257113729664299
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta72",0.00234423610904542
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta73",0.00422898210217731
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta74",0.0034077237916026
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta75",0.00401441196133905
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta76",0.00201977908313374
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta77",0.00274979945970236
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta78",0.00353591999919094
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta79",0.00239544351056222
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta80",0.00285645266177454
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta81",0.00340999094225239
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta82",0.00224646503057488
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta83",0.00287931426941424
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta84",0.00308002008153481
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta85",0.00277566792679914
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta86",0.00226738635975526
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta87",0.00414842354067768
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta88",0.00389587828041838
"grad",256,5,20000,100,1,"vcm","1",1,NA,"lm_forest","theta89",0.00210739795801217
