"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"fpt1",4,5,10000,100,8,"hte","5","4","3","multi_arm_causal_forest",0.0397641717967289
"fpt2",4,5,10000,100,8,"hte","5","4","3","multi_arm_causal_forest",0.040782775653747
"grad",4,5,10000,100,9,"hte","5","4","3","multi_arm_causal_forest",0.0316631882316597
"fpt1",4,5,10000,100,9,"hte","5","4","3","multi_arm_causal_forest",0.0342669913739335
"fpt2",4,5,10000,100,9,"hte","5","4","3","multi_arm_causal_forest",0.0323095441432322
"grad",4,5,10000,100,10,"hte","5","4","3","multi_arm_causal_forest",0.0258581453311532
"fpt1",4,5,10000,100,10,"hte","5","4","3","multi_arm_causal_forest",0.0247086388573838
"fpt2",4,5,10000,100,10,"hte","5","4","3","multi_arm_causal_forest",0.0244489455824734
"grad",4,5,10000,100,11,"hte","5","4","3","multi_arm_causal_forest",0.0537292040443761
"fpt1",4,5,10000,100,11,"hte","5","4","3","multi_arm_causal_forest",0.0535112804241318
"fpt2",4,5,10000,100,11,"hte","5","4","3","multi_arm_causal_forest",0.0537660771082851
"grad",4,5,10000,100,12,"hte","5","4","3","multi_arm_causal_forest",0.023349657559875
"fpt1",4,5,10000,100,12,"hte","5","4","3","multi_arm_causal_forest",0.0248361310375407
"fpt2",4,5,10000,100,12,"hte","5","4","3","multi_arm_causal_forest",0.0243948473420845
"grad",4,5,10000,100,13,"hte","5","4","3","multi_arm_causal_forest",0.0434448076556965
"fpt1",4,5,10000,100,13,"hte","5","4","3","multi_arm_causal_forest",0.0384120497971741
"fpt2",4,5,10000,100,13,"hte","5","4","3","multi_arm_causal_forest",0.0417030152671186
"grad",4,5,10000,100,14,"hte","5","4","3","multi_arm_causal_forest",0.0404877896261186
"fpt1",4,5,10000,100,14,"hte","5","4","3","multi_arm_causal_forest",0.0375470131732887
"fpt2",4,5,10000,100,14,"hte","5","4","3","multi_arm_causal_forest",0.0388825779615729
"grad",4,5,10000,100,15,"hte","5","4","3","multi_arm_causal_forest",0.0254457101552647
"fpt1",4,5,10000,100,15,"hte","5","4","3","multi_arm_causal_forest",0.0266088638528792
"fpt2",4,5,10000,100,15,"hte","5","4","3","multi_arm_causal_forest",0.0256440895043647
"grad",4,5,10000,100,16,"hte","5","4","3","multi_arm_causal_forest",0.0216198587099987
"fpt1",4,5,10000,100,16,"hte","5","4","3","multi_arm_causal_forest",0.0204709351937353
"fpt2",4,5,10000,100,16,"hte","5","4","3","multi_arm_causal_forest",0.0207198809854317
"grad",4,5,10000,100,17,"hte","5","4","3","multi_arm_causal_forest",0.0756345429576494
"fpt1",4,5,10000,100,17,"hte","5","4","3","multi_arm_causal_forest",0.0754762703504026
"fpt2",4,5,10000,100,17,"hte","5","4","3","multi_arm_causal_forest",0.0758452178647676
"grad",4,5,10000,100,18,"hte","5","4","3","multi_arm_causal_forest",0.0386706055145774
"fpt1",4,5,10000,100,18,"hte","5","4","3","multi_arm_causal_forest",0.0356289232245353
"fpt2",4,5,10000,100,18,"hte","5","4","3","multi_arm_causal_forest",0.0361316279777235
"grad",4,5,10000,100,19,"hte","5","4","3","multi_arm_causal_forest",0.0355602643719349
"fpt1",4,5,10000,100,19,"hte","5","4","3","multi_arm_causal_forest",0.0319498952253232
"fpt2",4,5,10000,100,19,"hte","5","4","3","multi_arm_causal_forest",0.0322210020334235
"grad",4,5,10000,100,20,"hte","5","4","3","multi_arm_causal_forest",0.0425191750007667
"fpt1",4,5,10000,100,20,"hte","5","4","3","multi_arm_causal_forest",0.0352191832992403
"fpt2",4,5,10000,100,20,"hte","5","4","3","multi_arm_causal_forest",0.0350942731597765
"grad",4,5,10000,100,21,"hte","5","4","3","multi_arm_causal_forest",0.0310431444774205
"fpt1",4,5,10000,100,21,"hte","5","4","3","multi_arm_causal_forest",0.0307751294828742
"fpt2",4,5,10000,100,21,"hte","5","4","3","multi_arm_causal_forest",0.0312425617383249
"grad",4,5,10000,100,22,"hte","5","4","3","multi_arm_causal_forest",0.0506323466044378
"fpt1",4,5,10000,100,22,"hte","5","4","3","multi_arm_causal_forest",0.0435641922676049
"fpt2",4,5,10000,100,22,"hte","5","4","3","multi_arm_causal_forest",0.0425035812638053
"grad",4,5,10000,100,23,"hte","5","4","3","multi_arm_causal_forest",0.0244273394051993
"fpt1",4,5,10000,100,23,"hte","5","4","3","multi_arm_causal_forest",0.0248285827175531
"fpt2",4,5,10000,100,23,"hte","5","4","3","multi_arm_causal_forest",0.028454441509308
"grad",4,5,10000,100,24,"hte","5","4","3","multi_arm_causal_forest",0.03254108863721
"fpt1",4,5,10000,100,24,"hte","5","4","3","multi_arm_causal_forest",0.0322041557247868
"fpt2",4,5,10000,100,24,"hte","5","4","3","multi_arm_causal_forest",0.0310372586033332
"grad",4,5,10000,100,25,"hte","5","4","3","multi_arm_causal_forest",0.0658836248656897
"fpt1",4,5,10000,100,25,"hte","5","4","3","multi_arm_causal_forest",0.0586952296927864
"fpt2",4,5,10000,100,25,"hte","5","4","3","multi_arm_causal_forest",0.0675918890856543
"grad",4,5,10000,100,26,"hte","5","4","3","multi_arm_causal_forest",0.0314079890780521
"fpt1",4,5,10000,100,26,"hte","5","4","3","multi_arm_causal_forest",0.0264987859773937
"fpt2",4,5,10000,100,26,"hte","5","4","3","multi_arm_causal_forest",0.0254293195731446
"grad",4,5,10000,100,27,"hte","5","4","3","multi_arm_causal_forest",0.0240011419005414
"fpt1",4,5,10000,100,27,"hte","5","4","3","multi_arm_causal_forest",0.0242354438176692
"fpt2",4,5,10000,100,27,"hte","5","4","3","multi_arm_causal_forest",0.0242163145003564
"grad",4,5,10000,100,28,"hte","5","4","3","multi_arm_causal_forest",0.0434346780803792
"fpt1",4,5,10000,100,28,"hte","5","4","3","multi_arm_causal_forest",0.0423448311996212
"fpt2",4,5,10000,100,28,"hte","5","4","3","multi_arm_causal_forest",0.04143607380068
"grad",4,5,10000,100,29,"hte","5","4","3","multi_arm_causal_forest",0.0371239457233252
"fpt1",4,5,10000,100,29,"hte","5","4","3","multi_arm_causal_forest",0.0360853154653259
"fpt2",4,5,10000,100,29,"hte","5","4","3","multi_arm_causal_forest",0.0376185476919941
"grad",4,5,10000,100,30,"hte","5","4","3","multi_arm_causal_forest",0.0405740340987693
"fpt1",4,5,10000,100,30,"hte","5","4","3","multi_arm_causal_forest",0.0379272046334008
"fpt2",4,5,10000,100,30,"hte","5","4","3","multi_arm_causal_forest",0.0348946813604784
"grad",4,5,10000,100,31,"hte","5","4","3","multi_arm_causal_forest",0.039721696428073
"fpt1",4,5,10000,100,31,"hte","5","4","3","multi_arm_causal_forest",0.0337175057176012
"fpt2",4,5,10000,100,31,"hte","5","4","3","multi_arm_causal_forest",0.0365889038006414
"grad",4,5,10000,100,32,"hte","5","4","3","multi_arm_causal_forest",0.048016942870631
"fpt1",4,5,10000,100,32,"hte","5","4","3","multi_arm_causal_forest",0.0422152611451029
"fpt2",4,5,10000,100,32,"hte","5","4","3","multi_arm_causal_forest",0.0433499121199018
"grad",4,5,10000,100,33,"hte","5","4","3","multi_arm_causal_forest",0.0334643415476021
"fpt1",4,5,10000,100,33,"hte","5","4","3","multi_arm_causal_forest",0.0294503581417839
"fpt2",4,5,10000,100,33,"hte","5","4","3","multi_arm_causal_forest",0.0305247252332418
"grad",4,5,10000,100,34,"hte","5","4","3","multi_arm_causal_forest",0.0499974440354693
"fpt1",4,5,10000,100,34,"hte","5","4","3","multi_arm_causal_forest",0.044325496270507
"fpt2",4,5,10000,100,34,"hte","5","4","3","multi_arm_causal_forest",0.0446399854643875
"grad",4,5,10000,100,35,"hte","5","4","3","multi_arm_causal_forest",0.0359618737976789
"fpt1",4,5,10000,100,35,"hte","5","4","3","multi_arm_causal_forest",0.0333280658266218
"fpt2",4,5,10000,100,35,"hte","5","4","3","multi_arm_causal_forest",0.037638536413427
"grad",4,5,10000,100,36,"hte","5","4","3","multi_arm_causal_forest",0.0534027848537541
"fpt1",4,5,10000,100,36,"hte","5","4","3","multi_arm_causal_forest",0.0607186700665321
"fpt2",4,5,10000,100,36,"hte","5","4","3","multi_arm_causal_forest",0.0614637124398538
"grad",4,5,10000,100,37,"hte","5","4","3","multi_arm_causal_forest",0.0362903261674254
"fpt1",4,5,10000,100,37,"hte","5","4","3","multi_arm_causal_forest",0.0377317042230991
"fpt2",4,5,10000,100,37,"hte","5","4","3","multi_arm_causal_forest",0.0413695176878531
"grad",4,5,10000,100,38,"hte","5","4","3","multi_arm_causal_forest",0.0214588649580833
"fpt1",4,5,10000,100,38,"hte","5","4","3","multi_arm_causal_forest",0.0214113902348708
"fpt2",4,5,10000,100,38,"hte","5","4","3","multi_arm_causal_forest",0.021734290040449
"grad",4,5,10000,100,39,"hte","5","4","3","multi_arm_causal_forest",0.0190100111622365
"fpt1",4,5,10000,100,39,"hte","5","4","3","multi_arm_causal_forest",0.0210296803777338
"fpt2",4,5,10000,100,39,"hte","5","4","3","multi_arm_causal_forest",0.0202513077696746
"grad",4,5,10000,100,40,"hte","5","4","3","multi_arm_causal_forest",0.0424531127396967
"fpt1",4,5,10000,100,40,"hte","5","4","3","multi_arm_causal_forest",0.0436027051882222
"fpt2",4,5,10000,100,40,"hte","5","4","3","multi_arm_causal_forest",0.044891197962789
"grad",4,5,10000,100,41,"hte","5","4","3","multi_arm_causal_forest",0.0502732650967018
"fpt1",4,5,10000,100,41,"hte","5","4","3","multi_arm_causal_forest",0.0485778710203015
"fpt2",4,5,10000,100,41,"hte","5","4","3","multi_arm_causal_forest",0.0524467033505692
"grad",4,5,10000,100,42,"hte","5","4","3","multi_arm_causal_forest",0.0450455824169936
"fpt1",4,5,10000,100,42,"hte","5","4","3","multi_arm_causal_forest",0.035305740393774
"fpt2",4,5,10000,100,42,"hte","5","4","3","multi_arm_causal_forest",0.0399730088305927
"grad",4,5,10000,100,43,"hte","5","4","3","multi_arm_causal_forest",0.0396875711707284
"fpt1",4,5,10000,100,43,"hte","5","4","3","multi_arm_causal_forest",0.0390286817796027
"fpt2",4,5,10000,100,43,"hte","5","4","3","multi_arm_causal_forest",0.0410715374816989
"grad",4,5,10000,100,44,"hte","5","4","3","multi_arm_causal_forest",0.032973998705627
"fpt1",4,5,10000,100,44,"hte","5","4","3","multi_arm_causal_forest",0.0269994406834223
"fpt2",4,5,10000,100,44,"hte","5","4","3","multi_arm_causal_forest",0.0285730336862163
"grad",4,5,10000,100,45,"hte","5","4","3","multi_arm_causal_forest",0.0292036555409275
"fpt1",4,5,10000,100,45,"hte","5","4","3","multi_arm_causal_forest",0.0304446167629649
"fpt2",4,5,10000,100,45,"hte","5","4","3","multi_arm_causal_forest",0.0315443781177133
"grad",4,5,10000,100,46,"hte","5","4","3","multi_arm_causal_forest",0.0503491694564089
"fpt1",4,5,10000,100,46,"hte","5","4","3","multi_arm_causal_forest",0.0487159402064633
"fpt2",4,5,10000,100,46,"hte","5","4","3","multi_arm_causal_forest",0.0483359660924555
"grad",4,5,10000,100,47,"hte","5","4","3","multi_arm_causal_forest",0.0335198620912451
"fpt1",4,5,10000,100,47,"hte","5","4","3","multi_arm_causal_forest",0.0382203962874991
"fpt2",4,5,10000,100,47,"hte","5","4","3","multi_arm_causal_forest",0.043716187461616
"grad",4,5,10000,100,48,"hte","5","4","3","multi_arm_causal_forest",0.0238364561739588
"fpt1",4,5,10000,100,48,"hte","5","4","3","multi_arm_causal_forest",0.0230447592296378
"fpt2",4,5,10000,100,48,"hte","5","4","3","multi_arm_causal_forest",0.0235538547182199
"grad",4,5,10000,100,49,"hte","5","4","3","multi_arm_causal_forest",0.0470024120893257
"fpt1",4,5,10000,100,49,"hte","5","4","3","multi_arm_causal_forest",0.0463686362100453
"fpt2",4,5,10000,100,49,"hte","5","4","3","multi_arm_causal_forest",0.0453994322268305
"grad",4,5,10000,100,50,"hte","5","4","3","multi_arm_causal_forest",0.016906868200154
"fpt1",4,5,10000,100,50,"hte","5","4","3","multi_arm_causal_forest",0.0180398068996582
"fpt2",4,5,10000,100,50,"hte","5","4","3","multi_arm_causal_forest",0.0200328964575083
"grad",256,5,10000,100,1,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,1,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,1,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,2,"hte","5","4","3","multi_arm_causal_forest",0.22417999665754
"fpt1",256,5,10000,100,2,"hte","5","4","3","multi_arm_causal_forest",0.22417999665754
"fpt2",256,5,10000,100,2,"hte","5","4","3","multi_arm_causal_forest",0.22417999665754
"grad",256,5,10000,100,3,"hte","5","4","3","multi_arm_causal_forest",0.27454052669975
"fpt1",256,5,10000,100,3,"hte","5","4","3","multi_arm_causal_forest",0.27454052669975
"fpt2",256,5,10000,100,3,"hte","5","4","3","multi_arm_causal_forest",0.27454052669975
"grad",256,5,10000,100,4,"hte","5","4","3","multi_arm_causal_forest",0.198131560302834
"fpt1",256,5,10000,100,4,"hte","5","4","3","multi_arm_causal_forest",0.198131560302834
"fpt2",256,5,10000,100,4,"hte","5","4","3","multi_arm_causal_forest",0.198131560302834
"grad",256,5,10000,100,5,"hte","5","4","3","multi_arm_causal_forest",0.258958075747508
"fpt1",256,5,10000,100,5,"hte","5","4","3","multi_arm_causal_forest",0.258958075747508
"fpt2",256,5,10000,100,5,"hte","5","4","3","multi_arm_causal_forest",0.258958075747508
"grad",256,5,10000,100,6,"hte","5","4","3","multi_arm_causal_forest",0.332846542821203
"fpt1",256,5,10000,100,6,"hte","5","4","3","multi_arm_causal_forest",0.332846542821203
"fpt2",256,5,10000,100,6,"hte","5","4","3","multi_arm_causal_forest",0.332846542821203
"grad",256,5,10000,100,7,"hte","5","4","3","multi_arm_causal_forest",0.299248330483246
"fpt1",256,5,10000,100,7,"hte","5","4","3","multi_arm_causal_forest",0.299248330483246
"fpt2",256,5,10000,100,7,"hte","5","4","3","multi_arm_causal_forest",0.299248330483246
"grad",256,5,10000,100,8,"hte","5","4","3","multi_arm_causal_forest",0.231336899781254
"fpt1",256,5,10000,100,8,"hte","5","4","3","multi_arm_causal_forest",0.231336899781254
"fpt2",256,5,10000,100,8,"hte","5","4","3","multi_arm_causal_forest",0.231336899781254
"grad",256,5,10000,100,9,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,9,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,9,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,10,"hte","5","4","3","multi_arm_causal_forest",0.259753424044953
"fpt1",256,5,10000,100,10,"hte","5","4","3","multi_arm_causal_forest",0.259753424044953
"fpt2",256,5,10000,100,10,"hte","5","4","3","multi_arm_causal_forest",0.259753424044953
"grad",256,5,10000,100,11,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,11,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,11,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,12,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,12,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,12,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,13,"hte","5","4","3","multi_arm_causal_forest",0.189317059465598
"fpt1",256,5,10000,100,13,"hte","5","4","3","multi_arm_causal_forest",0.189317059465598
"fpt2",256,5,10000,100,13,"hte","5","4","3","multi_arm_causal_forest",0.189317059465598
"grad",256,5,10000,100,14,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,14,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,14,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,15,"hte","5","4","3","multi_arm_causal_forest",0.266747691456253
"fpt1",256,5,10000,100,15,"hte","5","4","3","multi_arm_causal_forest",0.266747691456253
"fpt2",256,5,10000,100,15,"hte","5","4","3","multi_arm_causal_forest",0.266747691456253
"grad",256,5,10000,100,16,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,16,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,16,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,17,"hte","5","4","3","multi_arm_causal_forest",0.257658651097942
"fpt1",256,5,10000,100,17,"hte","5","4","3","multi_arm_causal_forest",0.257658651097942
"fpt2",256,5,10000,100,17,"hte","5","4","3","multi_arm_causal_forest",0.257658651097942
"grad",256,5,10000,100,18,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,18,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,18,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,19,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,19,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,19,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,20,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,20,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,20,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,21,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,21,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,21,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,22,"hte","5","4","3","multi_arm_causal_forest",0.202873981422949
"fpt1",256,5,10000,100,22,"hte","5","4","3","multi_arm_causal_forest",0.202873981422949
"fpt2",256,5,10000,100,22,"hte","5","4","3","multi_arm_causal_forest",0.202873981422949
"grad",256,5,10000,100,23,"hte","5","4","3","multi_arm_causal_forest",0.231068590164607
"fpt1",256,5,10000,100,23,"hte","5","4","3","multi_arm_causal_forest",0.231068590164607
"fpt2",256,5,10000,100,23,"hte","5","4","3","multi_arm_causal_forest",0.231068590164607
"grad",256,5,10000,100,24,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,24,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,24,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,25,"hte","5","4","3","multi_arm_causal_forest",0.189023779647812
"fpt1",256,5,10000,100,25,"hte","5","4","3","multi_arm_causal_forest",0.189023779647812
"fpt2",256,5,10000,100,25,"hte","5","4","3","multi_arm_causal_forest",0.189023779647812
"grad",256,5,10000,100,26,"hte","5","4","3","multi_arm_causal_forest",0.27834596844408
"fpt1",256,5,10000,100,26,"hte","5","4","3","multi_arm_causal_forest",0.27834596844408
"fpt2",256,5,10000,100,26,"hte","5","4","3","multi_arm_causal_forest",0.27834596844408
"grad",256,5,10000,100,27,"hte","5","4","3","multi_arm_causal_forest",0.240673147919516
"fpt1",256,5,10000,100,27,"hte","5","4","3","multi_arm_causal_forest",0.240673147919516
"fpt2",256,5,10000,100,27,"hte","5","4","3","multi_arm_causal_forest",0.240673147919516
"grad",256,5,10000,100,28,"hte","5","4","3","multi_arm_causal_forest",0.207399727732924
"fpt1",256,5,10000,100,28,"hte","5","4","3","multi_arm_causal_forest",0.207399727732924
"fpt2",256,5,10000,100,28,"hte","5","4","3","multi_arm_causal_forest",0.207399727732924
"grad",256,5,10000,100,29,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,29,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,29,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,30,"hte","5","4","3","multi_arm_causal_forest",0.185158961216785
"fpt1",256,5,10000,100,30,"hte","5","4","3","multi_arm_causal_forest",0.185158961216785
"fpt2",256,5,10000,100,30,"hte","5","4","3","multi_arm_causal_forest",0.185158961216785
"grad",256,5,10000,100,31,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,31,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,31,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,32,"hte","5","4","3","multi_arm_causal_forest",0.254073327233155
"fpt1",256,5,10000,100,32,"hte","5","4","3","multi_arm_causal_forest",0.254073327233155
"fpt2",256,5,10000,100,32,"hte","5","4","3","multi_arm_causal_forest",0.254073327233155
"grad",256,5,10000,100,33,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,33,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,33,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,34,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,34,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,34,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,35,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,35,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,35,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,36,"hte","5","4","3","multi_arm_causal_forest",0.811923196194762
"fpt1",256,5,10000,100,36,"hte","5","4","3","multi_arm_causal_forest",0.811923196194762
"fpt2",256,5,10000,100,36,"hte","5","4","3","multi_arm_causal_forest",0.811923196194762
"grad",256,5,10000,100,37,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,37,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,37,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,38,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,38,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,38,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,39,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,39,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,39,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,40,"hte","5","4","3","multi_arm_causal_forest",0.245120965370766
"fpt1",256,5,10000,100,40,"hte","5","4","3","multi_arm_causal_forest",0.245120965370766
"fpt2",256,5,10000,100,40,"hte","5","4","3","multi_arm_causal_forest",0.245120965370766
"grad",256,5,10000,100,41,"hte","5","4","3","multi_arm_causal_forest",0.208356055054854
"fpt1",256,5,10000,100,41,"hte","5","4","3","multi_arm_causal_forest",0.208356055054854
"fpt2",256,5,10000,100,41,"hte","5","4","3","multi_arm_causal_forest",0.208356055054854
"grad",256,5,10000,100,42,"hte","5","4","3","multi_arm_causal_forest",0.344988987040849
"fpt1",256,5,10000,100,42,"hte","5","4","3","multi_arm_causal_forest",0.344988987040849
"fpt2",256,5,10000,100,42,"hte","5","4","3","multi_arm_causal_forest",0.344988987040849
"grad",256,5,10000,100,43,"hte","5","4","3","multi_arm_causal_forest",0.204533690471125
"fpt1",256,5,10000,100,43,"hte","5","4","3","multi_arm_causal_forest",0.204533690471125
"fpt2",256,5,10000,100,43,"hte","5","4","3","multi_arm_causal_forest",0.204533690471125
"grad",256,5,10000,100,44,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,44,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,44,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,45,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,45,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,45,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,46,"hte","5","4","3","multi_arm_causal_forest",0.235903833519262
"fpt1",256,5,10000,100,46,"hte","5","4","3","multi_arm_causal_forest",0.235903833519262
"fpt2",256,5,10000,100,46,"hte","5","4","3","multi_arm_causal_forest",0.235903833519262
"grad",256,5,10000,100,47,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,47,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,47,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",256,5,10000,100,48,"hte","5","4","3","multi_arm_causal_forest",0.210757281811068
"fpt1",256,5,10000,100,48,"hte","5","4","3","multi_arm_causal_forest",0.210757281811068
"fpt2",256,5,10000,100,48,"hte","5","4","3","multi_arm_causal_forest",0.210757281811068
"grad",256,5,10000,100,49,"hte","5","4","3","multi_arm_causal_forest",0.219145500447357
"fpt1",256,5,10000,100,49,"hte","5","4","3","multi_arm_causal_forest",0.219145500447357
"fpt2",256,5,10000,100,49,"hte","5","4","3","multi_arm_causal_forest",0.219145500447357
"grad",256,5,10000,100,50,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt1",256,5,10000,100,50,"hte","5","4","3","multi_arm_causal_forest",NA
"fpt2",256,5,10000,100,50,"hte","5","4","3","multi_arm_causal_forest",NA
"grad",4,5,20000,100,1,"hte","5","4","3","multi_arm_causal_forest",0.0220723504075572
"fpt1",4,5,20000,100,1,"hte","5","4","3","multi_arm_causal_forest",0.0218814118400701
"fpt2",4,5,20000,100,1,"hte","5","4","3","multi_arm_causal_forest",0.0203527875943159
"grad",4,5,20000,100,2,"hte","5","4","3","multi_arm_causal_forest",0.0195518921923499
