"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.301367650041357,"hte",500,16,2,1000,"4"
"grad",1,2,FALSE,0,0,0,0.302715618046932,"hte",500,16,2,1000,"4"
"grad",1,3,FALSE,0,0,0,0.302939362009056,"hte",500,16,2,1000,"4"
"grad",1,4,TRUE,1,0,0,0.358746494050138,"hte",500,16,2,1000,"4"
"grad",1,5,FALSE,0,0,0,0.285411990014836,"hte",500,16,2,1000,"4"
"grad",1,6,FALSE,0,0,0,0.263601784943603,"hte",500,16,2,1000,"4"
"grad",1,7,FALSE,0,0,0,0.298130616080016,"hte",500,16,2,1000,"4"
"grad",1,8,FALSE,0,0,0,0.297330780071206,"hte",500,16,2,1000,"4"
"grad",1,9,FALSE,0,0,0,0.265484306029975,"hte",500,16,2,1000,"4"
"grad",1,10,FALSE,0,0,0,0.302365471958183,"hte",500,16,2,1000,"4"
"grad",1,11,TRUE,1,0,0,0.31256224703975,"hte",500,16,2,1000,"4"
"grad",1,12,FALSE,0,0,0,0.295930863940157,"hte",500,16,2,1000,"4"
"grad",1,13,FALSE,0,0,0,0.296048571006395,"hte",500,16,2,1000,"4"
"grad",1,14,FALSE,0,0,0,0.261118612950668,"hte",500,16,2,1000,"4"
"grad",1,15,FALSE,0,0,0,0.260500043979846,"hte",500,16,2,1000,"4"
"fpt1",1,1,FALSE,0,0,0,0.231562997098081,"hte",500,16,2,1000,"4"
"fpt1",1,2,FALSE,0,0,0,0.227770153083839,"hte",500,16,2,1000,"4"
"fpt1",1,3,FALSE,0,0,0,0.231357006006874,"hte",500,16,2,1000,"4"
"fpt1",1,4,TRUE,1,0,0,0.243340905988589,"hte",500,16,2,1000,"4"
"fpt1",1,5,FALSE,0,0,0,0.254367167013697,"hte",500,16,2,1000,"4"
"fpt1",1,6,FALSE,0,0,0,0.23042261810042,"hte",500,16,2,1000,"4"
"fpt1",1,7,FALSE,0,0,0,0.230974395992234,"hte",500,16,2,1000,"4"
"fpt1",1,8,TRUE,1,0,0,0.27866770804394,"hte",500,16,2,1000,"4"
"fpt1",1,9,FALSE,0,0,0,0.23107092094142,"hte",500,16,2,1000,"4"
"fpt1",1,10,FALSE,0,0,0,0.230414625024423,"hte",500,16,2,1000,"4"
"fpt1",1,11,TRUE,1,0,0,0.274025765014812,"hte",500,16,2,1000,"4"
"fpt1",1,12,FALSE,0,0,0,0.229740004986525,"hte",500,16,2,1000,"4"
"fpt1",1,13,TRUE,0,1,0,0.332242367090657,"hte",500,16,2,1000,"4"
"fpt1",1,14,FALSE,0,0,0,0.259277291013859,"hte",500,16,2,1000,"4"
"fpt1",1,15,FALSE,0,0,0,0.267154096043669,"hte",500,16,2,1000,"4"
"fpt2",1,1,TRUE,1,0,0,0.222230918006971,"hte",500,16,2,1000,"4"
"fpt2",1,2,FALSE,0,0,0,0.238645600038581,"hte",500,16,2,1000,"4"
"fpt2",1,3,FALSE,0,0,0,0.208818682003766,"hte",500,16,2,1000,"4"
"fpt2",1,4,FALSE,0,0,0,0.208700309041888,"hte",500,16,2,1000,"4"
"fpt2",1,5,TRUE,1,0,0,0.220810519065708,"hte",500,16,2,1000,"4"
"fpt2",1,6,FALSE,0,0,0,0.213406165014021,"hte",500,16,2,1000,"4"
"fpt2",1,7,FALSE,0,0,0,0.214826720999554,"hte",500,16,2,1000,"4"
"fpt2",1,8,TRUE,1,0,0,0.260144297964871,"hte",500,16,2,1000,"4"
"fpt2",1,9,FALSE,0,0,0,0.244833130971529,"hte",500,16,2,1000,"4"
"fpt2",1,10,FALSE,0,0,0,0.208348497981206,"hte",500,16,2,1000,"4"
"fpt2",1,11,TRUE,0,0,1,0.491476758965291,"hte",500,16,2,1000,"4"
"fpt2",1,12,FALSE,0,0,0,0.207661026041023,"hte",500,16,2,1000,"4"
"fpt2",1,13,FALSE,0,0,0,0.208498498075642,"hte",500,16,2,1000,"4"
"fpt2",1,14,FALSE,0,0,0,0.209460641024634,"hte",500,16,2,1000,"4"
"fpt2",1,15,FALSE,0,0,0,0.213347129058093,"hte",500,16,2,1000,"4"
