"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.580176497111097,"vcm",100,16,2,2000,"4"
"grad",1,2,FALSE,0,0,0,0.580139056080952,"vcm",100,16,2,2000,"4"
"grad",1,3,FALSE,0,0,0,0.580790187115781,"vcm",100,16,2,2000,"4"
"grad",1,4,FALSE,0,0,0,0.581526879104786,"vcm",100,16,2,2000,"4"
"grad",1,5,TRUE,1,0,0,0.60443794017192,"vcm",100,16,2,2000,"4"
"grad",1,6,FALSE,0,0,0,0.588226332096383,"vcm",100,16,2,2000,"4"
"grad",1,7,FALSE,0,0,0,0.582511531072669,"vcm",100,16,2,2000,"4"
"grad",1,8,FALSE,0,0,0,0.59066640411038,"vcm",100,16,2,2000,"4"
"grad",1,9,FALSE,0,0,0,0.59129852312617,"vcm",100,16,2,2000,"4"
"grad",1,10,FALSE,0,0,0,0.585865655099042,"vcm",100,16,2,2000,"4"
"grad",1,11,FALSE,0,0,0,0.583993609063327,"vcm",100,16,2,2000,"4"
"grad",1,12,FALSE,0,0,0,0.590507604181767,"vcm",100,16,2,2000,"4"
"grad",1,13,FALSE,0,0,0,0.585316067095846,"vcm",100,16,2,2000,"4"
"grad",1,14,TRUE,1,0,0,0.607304309145547,"vcm",100,16,2,2000,"4"
"grad",1,15,FALSE,0,0,0,0.58984409715049,"vcm",100,16,2,2000,"4"
"fpt1",1,1,TRUE,1,0,0,0.512238946044818,"vcm",100,16,2,2000,"4"
"fpt1",1,2,FALSE,0,0,0,0.491988053079695,"vcm",100,16,2,2000,"4"
"fpt1",1,3,FALSE,0,0,0,0.496366809005849,"vcm",100,16,2,2000,"4"
"fpt1",1,4,FALSE,0,0,0,0.491287840064615,"vcm",100,16,2,2000,"4"
"fpt1",1,5,FALSE,0,0,0,0.494403674034402,"vcm",100,16,2,2000,"4"
"fpt1",1,6,TRUE,1,0,0,0.501851094071753,"vcm",100,16,2,2000,"4"
"fpt1",1,7,FALSE,0,0,0,0.495717247133143,"vcm",100,16,2,2000,"4"
"fpt1",1,8,FALSE,0,0,0,0.496138718095608,"vcm",100,16,2,2000,"4"
"fpt1",1,9,FALSE,0,0,0,0.498378571122885,"vcm",100,16,2,2000,"4"
"fpt1",1,10,TRUE,1,0,0,0.502263856003992,"vcm",100,16,2,2000,"4"
"fpt1",1,11,FALSE,0,0,0,0.501336676068604,"vcm",100,16,2,2000,"4"
"fpt1",1,12,FALSE,0,0,0,0.488558159093373,"vcm",100,16,2,2000,"4"
"fpt1",1,13,TRUE,1,0,0,0.503405840019695,"vcm",100,16,2,2000,"4"
"fpt1",1,14,FALSE,0,0,0,0.498696115100756,"vcm",100,16,2,2000,"4"
"fpt1",1,15,FALSE,0,0,0,0.496175504056737,"vcm",100,16,2,2000,"4"
"fpt2",1,1,FALSE,0,0,0,0.362121996004134,"vcm",100,16,2,2000,"4"
"fpt2",1,2,FALSE,0,0,0,0.363502383930609,"vcm",100,16,2,2000,"4"
"fpt2",1,3,TRUE,1,0,0,0.384823421947658,"vcm",100,16,2,2000,"4"
"fpt2",1,4,FALSE,0,0,0,0.374525460996665,"vcm",100,16,2,2000,"4"
"fpt2",1,5,FALSE,0,0,0,0.366039425949566,"vcm",100,16,2,2000,"4"
"fpt2",1,6,FALSE,0,0,0,0.359361240989529,"vcm",100,16,2,2000,"4"
"fpt2",1,7,FALSE,0,0,0,0.3574329999974,"vcm",100,16,2,2000,"4"
"fpt2",1,8,FALSE,0,0,0,0.366167027968913,"vcm",100,16,2,2000,"4"
"fpt2",1,9,FALSE,0,0,0,0.359130264027044,"vcm",100,16,2,2000,"4"
"fpt2",1,10,TRUE,1,0,0,0.376916861976497,"vcm",100,16,2,2000,"4"
"fpt2",1,11,FALSE,0,0,0,0.372085717972368,"vcm",100,16,2,2000,"4"
"fpt2",1,12,FALSE,0,0,0,0.357755800010636,"vcm",100,16,2,2000,"4"
"fpt2",1,13,FALSE,0,0,0,0.36450220097322,"vcm",100,16,2,2000,"4"
"fpt2",1,14,FALSE,0,0,0,0.365389001904987,"vcm",100,16,2,2000,"4"
"fpt2",1,15,FALSE,0,0,0,0.362858817912638,"vcm",100,16,2,2000,"4"
