"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,3.9432656619465,"vcm",500,4,2,4000,"3"
"grad",1,2,FALSE,0,0,0,3.88722513103858,"vcm",500,4,2,4000,"3"
"grad",1,3,FALSE,0,0,0,3.92115030810237,"vcm",500,4,2,4000,"3"
"grad",1,4,TRUE,1,0,0,4.11908395704813,"vcm",500,4,2,4000,"3"
"grad",1,5,FALSE,0,0,0,3.90072831697762,"vcm",500,4,2,4000,"3"
"grad",1,6,FALSE,0,0,0,3.91668279794976,"vcm",500,4,2,4000,"3"
"grad",1,7,FALSE,0,0,0,3.94024164800067,"vcm",500,4,2,4000,"3"
"grad",1,8,TRUE,1,0,0,4.06956727895886,"vcm",500,4,2,4000,"3"
"grad",1,9,FALSE,0,0,0,3.90592488693073,"vcm",500,4,2,4000,"3"
"grad",1,10,FALSE,0,0,0,3.95971287903376,"vcm",500,4,2,4000,"3"
"grad",1,11,TRUE,1,0,0,4.0460820159642,"vcm",500,4,2,4000,"3"
"grad",1,12,FALSE,0,0,0,3.85824282001704,"vcm",500,4,2,4000,"3"
"grad",1,13,TRUE,1,0,0,3.99536844796967,"vcm",500,4,2,4000,"3"
"grad",1,14,TRUE,0,0,1,4.52904183301143,"vcm",500,4,2,4000,"3"
"grad",1,15,FALSE,0,0,0,3.88196924002841,"vcm",500,4,2,4000,"3"
"fpt1",1,1,TRUE,1,0,0,3.8149823800195,"vcm",500,4,2,4000,"3"
"fpt1",1,2,FALSE,0,0,0,3.59399970201775,"vcm",500,4,2,4000,"3"
"fpt1",1,3,TRUE,0,1,0,3.92214966099709,"vcm",500,4,2,4000,"3"
"fpt1",1,4,FALSE,0,0,0,3.60147604101803,"vcm",500,4,2,4000,"3"
"fpt1",1,5,TRUE,1,0,0,3.73138364299666,"vcm",500,4,2,4000,"3"
"fpt1",1,6,TRUE,0,1,0,3.80483241204638,"vcm",500,4,2,4000,"3"
"fpt1",1,7,FALSE,0,0,0,3.62984321499243,"vcm",500,4,2,4000,"3"
"fpt1",1,8,TRUE,1,0,0,3.69562410900835,"vcm",500,4,2,4000,"3"
"fpt1",1,9,TRUE,0,1,0,3.78632387507241,"vcm",500,4,2,4000,"3"
"fpt1",1,10,FALSE,0,0,0,3.60559173196089,"vcm",500,4,2,4000,"3"
"fpt1",1,11,TRUE,1,0,0,3.74803751113359,"vcm",500,4,2,4000,"3"
"fpt1",1,12,TRUE,0,1,0,3.83486136805732,"vcm",500,4,2,4000,"3"
"fpt1",1,13,FALSE,0,0,0,3.63419656106271,"vcm",500,4,2,4000,"3"
"fpt1",1,14,TRUE,1,0,0,3.73649540811311,"vcm",500,4,2,4000,"3"
"fpt1",1,15,TRUE,0,1,0,3.72952741407789,"vcm",500,4,2,4000,"3"
"fpt2",1,1,TRUE,0,0,1,3.75016811699606,"vcm",500,4,2,4000,"3"
"fpt2",1,2,FALSE,0,0,0,3.12772693799343,"vcm",500,4,2,4000,"3"
"fpt2",1,3,FALSE,0,0,0,3.13171695207711,"vcm",500,4,2,4000,"3"
"fpt2",1,4,FALSE,0,0,0,3.14131109393202,"vcm",500,4,2,4000,"3"
"fpt2",1,5,FALSE,0,0,0,3.13099854602478,"vcm",500,4,2,4000,"3"
"fpt2",1,6,TRUE,1,0,0,3.28091795300134,"vcm",500,4,2,4000,"3"
"fpt2",1,7,FALSE,0,0,0,3.13392821897287,"vcm",500,4,2,4000,"3"
"fpt2",1,8,FALSE,0,0,0,3.15499840199482,"vcm",500,4,2,4000,"3"
"fpt2",1,9,FALSE,0,0,0,3.1569742570864,"vcm",500,4,2,4000,"3"
"fpt2",1,10,TRUE,1,0,0,3.31301489495672,"vcm",500,4,2,4000,"3"
"fpt2",1,11,FALSE,0,0,0,3.14302717300598,"vcm",500,4,2,4000,"3"
"fpt2",1,12,FALSE,0,0,0,3.15320047398563,"vcm",500,4,2,4000,"3"
"fpt2",1,13,TRUE,0,1,0,3.48118607001379,"vcm",500,4,2,4000,"3"
"fpt2",1,14,FALSE,0,0,0,3.11528064205777,"vcm",500,4,2,4000,"3"
"fpt2",1,15,FALSE,0,0,0,3.146665474982,"vcm",500,4,2,4000,"3"
