"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.889963636989705,"hte",250,4,2,4000,"5"
"grad",1,2,FALSE,0,0,0,0.894824101938866,"hte",250,4,2,4000,"5"
"grad",1,3,FALSE,0,0,0,0.8926112561021,"hte",250,4,2,4000,"5"
"grad",1,4,TRUE,1,0,0,0.946205546031706,"hte",250,4,2,4000,"5"
"grad",1,5,FALSE,0,0,0,0.936280358931981,"hte",250,4,2,4000,"5"
"grad",1,6,FALSE,0,0,0,0.901230572955683,"hte",250,4,2,4000,"5"
"grad",1,7,FALSE,0,0,0,0.889121519983746,"hte",250,4,2,4000,"5"
"grad",1,8,FALSE,0,0,0,0.890728260972537,"hte",250,4,2,4000,"5"
"grad",1,9,FALSE,0,0,0,0.893237734097056,"hte",250,4,2,4000,"5"
"grad",1,10,FALSE,0,0,0,0.926523213041946,"hte",250,4,2,4000,"5"
"grad",1,11,FALSE,0,0,0,0.927504974999465,"hte",250,4,2,4000,"5"
"grad",1,12,FALSE,0,0,0,0.892055617994629,"hte",250,4,2,4000,"5"
"grad",1,13,TRUE,1,0,0,0.924827128998004,"hte",250,4,2,4000,"5"
"grad",1,14,FALSE,0,0,0,0.934587783063762,"hte",250,4,2,4000,"5"
"grad",1,15,FALSE,0,0,0,0.940634673926979,"hte",250,4,2,4000,"5"
"fpt1",1,1,FALSE,0,0,0,0.803246216964908,"hte",250,4,2,4000,"5"
"fpt1",1,2,FALSE,0,0,0,0.802842661039904,"hte",250,4,2,4000,"5"
"fpt1",1,3,FALSE,0,0,0,0.797923837089911,"hte",250,4,2,4000,"5"
"fpt1",1,4,FALSE,0,0,0,0.795549365924671,"hte",250,4,2,4000,"5"
"fpt1",1,5,FALSE,0,0,0,0.793333615991287,"hte",250,4,2,4000,"5"
"fpt1",1,6,TRUE,1,0,0,0.857607197016478,"hte",250,4,2,4000,"5"
"fpt1",1,7,FALSE,0,0,0,0.837148348917253,"hte",250,4,2,4000,"5"
"fpt1",1,8,FALSE,0,0,0,0.827304465929046,"hte",250,4,2,4000,"5"
"fpt1",1,9,FALSE,0,0,0,0.836846420075744,"hte",250,4,2,4000,"5"
"fpt1",1,10,FALSE,0,0,0,0.833113690954633,"hte",250,4,2,4000,"5"
"fpt1",1,11,TRUE,1,0,0,0.851137105026282,"hte",250,4,2,4000,"5"
"fpt1",1,12,FALSE,0,0,0,0.827892588102259,"hte",250,4,2,4000,"5"
"fpt1",1,13,FALSE,0,0,0,0.833140328992158,"hte",250,4,2,4000,"5"
"fpt1",1,14,FALSE,0,0,0,0.835856902063824,"hte",250,4,2,4000,"5"
"fpt1",1,15,TRUE,1,0,0,0.81431425595656,"hte",250,4,2,4000,"5"
"fpt2",1,1,FALSE,0,0,0,0.766196941025555,"hte",250,4,2,4000,"5"
"fpt2",1,2,FALSE,0,0,0,0.763793342979625,"hte",250,4,2,4000,"5"
"fpt2",1,3,FALSE,0,0,0,0.79824250692036,"hte",250,4,2,4000,"5"
"fpt2",1,4,FALSE,0,0,0,0.792454972979613,"hte",250,4,2,4000,"5"
"fpt2",1,5,FALSE,0,0,0,0.791491572046652,"hte",250,4,2,4000,"5"
"fpt2",1,6,FALSE,0,0,0,0.800237992079929,"hte",250,4,2,4000,"5"
"fpt2",1,7,TRUE,1,0,0,0.791908774059266,"hte",250,4,2,4000,"5"
"fpt2",1,8,FALSE,0,0,0,0.809164267033339,"hte",250,4,2,4000,"5"
"fpt2",1,9,FALSE,0,0,0,0.805662423023023,"hte",250,4,2,4000,"5"
"fpt2",1,10,FALSE,0,0,0,0.768248172011226,"hte",250,4,2,4000,"5"
"fpt2",1,11,FALSE,0,0,0,0.800849989056587,"hte",250,4,2,4000,"5"
"fpt2",1,12,FALSE,0,0,0,0.802629577927291,"hte",250,4,2,4000,"5"
"fpt2",1,13,FALSE,0,0,0,0.797917534015141,"hte",250,4,2,4000,"5"
"fpt2",1,14,TRUE,1,0,0,0.825163595029153,"hte",250,4,2,4000,"5"
"fpt2",1,15,FALSE,0,0,0,0.798060794943012,"hte",250,4,2,4000,"5"
