"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1.43955529097002,"vcm",250,16,2,2000,"1"
"grad",1,2,FALSE,0,0,0,1.44662830594461,"vcm",250,16,2,2000,"1"
"grad",1,3,FALSE,0,0,0,1.44728069100529,"vcm",250,16,2,2000,"1"
"grad",1,4,FALSE,0,0,0,1.44996275787707,"vcm",250,16,2,2000,"1"
"grad",1,5,FALSE,0,0,0,1.45503140601795,"vcm",250,16,2,2000,"1"
"grad",1,6,FALSE,0,0,0,1.48089513997547,"vcm",250,16,2,2000,"1"
"grad",1,7,TRUE,1,0,0,1.61185389605816,"vcm",250,16,2,2000,"1"
"grad",1,8,FALSE,0,0,0,1.44640879391227,"vcm",250,16,2,2000,"1"
"grad",1,9,FALSE,0,0,0,1.45315855392255,"vcm",250,16,2,2000,"1"
"grad",1,10,FALSE,0,0,0,1.4715090849204,"vcm",250,16,2,2000,"1"
"grad",1,11,FALSE,0,0,0,1.45744956191629,"vcm",250,16,2,2000,"1"
"grad",1,12,FALSE,0,0,0,1.46085089806002,"vcm",250,16,2,2000,"1"
"grad",1,13,TRUE,1,0,0,1.54672204097733,"vcm",250,16,2,2000,"1"
"grad",1,14,FALSE,0,0,0,1.46593288402073,"vcm",250,16,2,2000,"1"
"grad",1,15,FALSE,0,0,0,1.46531228802633,"vcm",250,16,2,2000,"1"
"fpt1",1,1,FALSE,0,0,0,1.22811528795864,"vcm",250,16,2,2000,"1"
"fpt1",1,2,TRUE,1,0,0,1.26502017001621,"vcm",250,16,2,2000,"1"
"fpt1",1,3,FALSE,0,0,0,1.24463181605097,"vcm",250,16,2,2000,"1"
"fpt1",1,4,FALSE,0,0,0,1.23972916603088,"vcm",250,16,2,2000,"1"
"fpt1",1,5,TRUE,1,0,0,1.26813099812716,"vcm",250,16,2,2000,"1"
"fpt1",1,6,FALSE,0,0,0,1.2571480050683,"vcm",250,16,2,2000,"1"
"fpt1",1,7,TRUE,1,0,0,1.25940641004127,"vcm",250,16,2,2000,"1"
"fpt1",1,8,TRUE,0,1,0,1.45809482515324,"vcm",250,16,2,2000,"1"
"fpt1",1,9,FALSE,0,0,0,1.21492875297554,"vcm",250,16,2,2000,"1"
"fpt1",1,10,FALSE,0,0,0,1.20081857009791,"vcm",250,16,2,2000,"1"
"fpt1",1,11,FALSE,0,0,0,1.20009954599664,"vcm",250,16,2,2000,"1"
"fpt1",1,12,FALSE,0,0,0,1.2144472800428,"vcm",250,16,2,2000,"1"
"fpt1",1,13,TRUE,1,0,0,1.31236606906168,"vcm",250,16,2,2000,"1"
"fpt1",1,14,FALSE,0,0,0,1.20601533108857,"vcm",250,16,2,2000,"1"
"fpt1",1,15,FALSE,0,0,0,1.20786169206258,"vcm",250,16,2,2000,"1"
"fpt2",1,1,FALSE,0,0,0,0.881030678050593,"vcm",250,16,2,2000,"1"
"fpt2",1,2,FALSE,0,0,0,0.878082507057115,"vcm",250,16,2,2000,"1"
"fpt2",1,3,TRUE,1,0,0,0.898100628051907,"vcm",250,16,2,2000,"1"
"fpt2",1,4,FALSE,0,0,0,0.884875451098196,"vcm",250,16,2,2000,"1"
"fpt2",1,5,TRUE,1,0,0,0.90031301509589,"vcm",250,16,2,2000,"1"
"fpt2",1,6,TRUE,0,1,0,0.952701167087071,"vcm",250,16,2,2000,"1"
"fpt2",1,7,FALSE,0,0,0,0.881188140017912,"vcm",250,16,2,2000,"1"
"fpt2",1,8,FALSE,0,0,0,0.889257567003369,"vcm",250,16,2,2000,"1"
"fpt2",1,9,FALSE,0,0,0,0.891463727108203,"vcm",250,16,2,2000,"1"
"fpt2",1,10,TRUE,1,0,0,0.929397057043388,"vcm",250,16,2,2000,"1"
"fpt2",1,11,FALSE,0,0,0,0.887095418060198,"vcm",250,16,2,2000,"1"
"fpt2",1,12,FALSE,0,0,0,0.887113661970943,"vcm",250,16,2,2000,"1"
"fpt2",1,13,TRUE,1,0,0,0.909351670066826,"vcm",250,16,2,2000,"1"
"fpt2",1,14,FALSE,0,0,0,0.89489401911851,"vcm",250,16,2,2000,"1"
"fpt2",1,15,TRUE,1,0,0,0.905897880089469,"vcm",250,16,2,2000,"1"
