"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.798926242161542,"vcm",500,4,2,1000,"4"
"grad",1,2,FALSE,0,0,0,0.788236728054471,"vcm",500,4,2,1000,"4"
"grad",1,3,FALSE,0,0,0,0.794191485154442,"vcm",500,4,2,1000,"4"
"grad",1,4,FALSE,0,0,0,0.797860447200947,"vcm",500,4,2,1000,"4"
"grad",1,5,FALSE,0,0,0,0.804879109025933,"vcm",500,4,2,1000,"4"
"grad",1,6,FALSE,0,0,0,0.803383620106615,"vcm",500,4,2,1000,"4"
"grad",1,7,TRUE,1,0,0,0.853063427144662,"vcm",500,4,2,1000,"4"
"grad",1,8,FALSE,0,0,0,0.789589866064489,"vcm",500,4,2,1000,"4"
"grad",1,9,FALSE,0,0,0,0.794566786033101,"vcm",500,4,2,1000,"4"
"grad",1,10,FALSE,0,0,0,0.786103292135522,"vcm",500,4,2,1000,"4"
"grad",1,11,FALSE,0,0,0,0.78695066110231,"vcm",500,4,2,1000,"4"
"grad",1,12,FALSE,0,0,0,0.794677763013169,"vcm",500,4,2,1000,"4"
"grad",1,13,FALSE,0,0,0,0.794930144096725,"vcm",500,4,2,1000,"4"
"grad",1,14,TRUE,1,0,0,0.8459734931821,"vcm",500,4,2,1000,"4"
"grad",1,15,FALSE,0,0,0,0.794551828177646,"vcm",500,4,2,1000,"4"
"fpt1",1,1,FALSE,0,0,0,0.750493803061545,"vcm",500,4,2,1000,"4"
"fpt1",1,2,FALSE,0,0,0,0.735946869128384,"vcm",500,4,2,1000,"4"
"fpt1",1,3,TRUE,1,0,0,0.787427438073792,"vcm",500,4,2,1000,"4"
"fpt1",1,4,FALSE,0,0,0,0.74405637010932,"vcm",500,4,2,1000,"4"
"fpt1",1,5,FALSE,0,0,0,0.752533643040806,"vcm",500,4,2,1000,"4"
"fpt1",1,6,FALSE,0,0,0,0.73716219200287,"vcm",500,4,2,1000,"4"
"fpt1",1,7,TRUE,1,0,0,0.771541152033024,"vcm",500,4,2,1000,"4"
"fpt1",1,8,FALSE,0,0,0,0.751864743069746,"vcm",500,4,2,1000,"4"
"fpt1",1,9,FALSE,0,0,0,0.750687536085024,"vcm",500,4,2,1000,"4"
"fpt1",1,10,TRUE,0,1,0,0.861814095987938,"vcm",500,4,2,1000,"4"
"fpt1",1,11,FALSE,0,0,0,0.74170844303444,"vcm",500,4,2,1000,"4"
"fpt1",1,12,FALSE,0,0,0,0.745872615138069,"vcm",500,4,2,1000,"4"
"fpt1",1,13,FALSE,0,0,0,0.73079621209763,"vcm",500,4,2,1000,"4"
"fpt1",1,14,FALSE,0,0,0,0.731671945075504,"vcm",500,4,2,1000,"4"
"fpt1",1,15,FALSE,0,0,0,0.750486613018438,"vcm",500,4,2,1000,"4"
"fpt2",1,1,FALSE,0,0,0,0.640161310089752,"vcm",500,4,2,1000,"4"
"fpt2",1,2,FALSE,0,0,0,0.638590331072919,"vcm",500,4,2,1000,"4"
"fpt2",1,3,FALSE,0,0,0,0.633789465064183,"vcm",500,4,2,1000,"4"
"fpt2",1,4,FALSE,0,0,0,0.634743609116413,"vcm",500,4,2,1000,"4"
"fpt2",1,5,TRUE,1,0,0,0.675808941130526,"vcm",500,4,2,1000,"4"
"fpt2",1,6,FALSE,0,0,0,0.630511688068509,"vcm",500,4,2,1000,"4"
"fpt2",1,7,FALSE,0,0,0,0.627687474130653,"vcm",500,4,2,1000,"4"
"fpt2",1,8,FALSE,0,0,0,0.628230697126128,"vcm",500,4,2,1000,"4"
"fpt2",1,9,TRUE,1,0,0,0.6735262501752,"vcm",500,4,2,1000,"4"
"fpt2",1,10,FALSE,0,0,0,0.625237412168644,"vcm",500,4,2,1000,"4"
"fpt2",1,11,FALSE,0,0,0,0.618530743056908,"vcm",500,4,2,1000,"4"
"fpt2",1,12,TRUE,0,1,0,0.720532466075383,"vcm",500,4,2,1000,"4"
"fpt2",1,13,FALSE,0,0,0,0.62461456109304,"vcm",500,4,2,1000,"4"
"fpt2",1,14,FALSE,0,0,0,0.626396253122948,"vcm",500,4,2,1000,"4"
"fpt2",1,15,FALSE,0,0,0,0.626408151118085,"vcm",500,4,2,1000,"4"
