"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,186,"vcm",100,4,2,2000,"1"
1,"grad",2,192,"vcm",100,4,2,2000,"1"
1,"grad",3,188,"vcm",100,4,2,2000,"1"
1,"grad",4,181,"vcm",100,4,2,2000,"1"
1,"grad",5,188,"vcm",100,4,2,2000,"1"
1,"grad",6,182,"vcm",100,4,2,2000,"1"
1,"grad",7,181,"vcm",100,4,2,2000,"1"
1,"grad",8,185,"vcm",100,4,2,2000,"1"
1,"grad",9,181,"vcm",100,4,2,2000,"1"
1,"grad",10,195,"vcm",100,4,2,2000,"1"
1,"grad",11,185,"vcm",100,4,2,2000,"1"
1,"grad",12,195,"vcm",100,4,2,2000,"1"
1,"grad",13,184,"vcm",100,4,2,2000,"1"
1,"grad",14,190,"vcm",100,4,2,2000,"1"
1,"grad",15,187,"vcm",100,4,2,2000,"1"
1,"grad",16,195,"vcm",100,4,2,2000,"1"
1,"grad",17,182,"vcm",100,4,2,2000,"1"
1,"grad",18,191,"vcm",100,4,2,2000,"1"
1,"grad",19,183,"vcm",100,4,2,2000,"1"
1,"grad",20,181,"vcm",100,4,2,2000,"1"
1,"grad",21,179,"vcm",100,4,2,2000,"1"
1,"grad",22,192,"vcm",100,4,2,2000,"1"
1,"grad",23,189,"vcm",100,4,2,2000,"1"
1,"grad",24,174,"vcm",100,4,2,2000,"1"
1,"grad",25,182,"vcm",100,4,2,2000,"1"
1,"grad",26,182,"vcm",100,4,2,2000,"1"
1,"grad",27,171,"vcm",100,4,2,2000,"1"
1,"grad",28,187,"vcm",100,4,2,2000,"1"
1,"grad",29,191,"vcm",100,4,2,2000,"1"
1,"grad",30,184,"vcm",100,4,2,2000,"1"
1,"grad",31,183,"vcm",100,4,2,2000,"1"
1,"grad",32,182,"vcm",100,4,2,2000,"1"
1,"grad",33,179,"vcm",100,4,2,2000,"1"
1,"grad",34,180,"vcm",100,4,2,2000,"1"
1,"grad",35,177,"vcm",100,4,2,2000,"1"
1,"grad",36,189,"vcm",100,4,2,2000,"1"
1,"grad",37,188,"vcm",100,4,2,2000,"1"
1,"grad",38,186,"vcm",100,4,2,2000,"1"
1,"grad",39,185,"vcm",100,4,2,2000,"1"
1,"grad",40,185,"vcm",100,4,2,2000,"1"
1,"grad",41,195,"vcm",100,4,2,2000,"1"
1,"grad",42,180,"vcm",100,4,2,2000,"1"
1,"grad",43,178,"vcm",100,4,2,2000,"1"
1,"grad",44,192,"vcm",100,4,2,2000,"1"
1,"grad",45,186,"vcm",100,4,2,2000,"1"
1,"grad",46,183,"vcm",100,4,2,2000,"1"
1,"grad",47,181,"vcm",100,4,2,2000,"1"
1,"grad",48,186,"vcm",100,4,2,2000,"1"
1,"grad",49,178,"vcm",100,4,2,2000,"1"
1,"grad",50,184,"vcm",100,4,2,2000,"1"
1,"grad",51,182,"vcm",100,4,2,2000,"1"
1,"grad",52,185,"vcm",100,4,2,2000,"1"
1,"grad",53,182,"vcm",100,4,2,2000,"1"
1,"grad",54,173,"vcm",100,4,2,2000,"1"
1,"grad",55,181,"vcm",100,4,2,2000,"1"
1,"grad",56,183,"vcm",100,4,2,2000,"1"
1,"grad",57,188,"vcm",100,4,2,2000,"1"
1,"grad",58,178,"vcm",100,4,2,2000,"1"
1,"grad",59,178,"vcm",100,4,2,2000,"1"
1,"grad",60,184,"vcm",100,4,2,2000,"1"
1,"grad",61,184,"vcm",100,4,2,2000,"1"
1,"grad",62,185,"vcm",100,4,2,2000,"1"
1,"grad",63,180,"vcm",100,4,2,2000,"1"
1,"grad",64,186,"vcm",100,4,2,2000,"1"
1,"grad",65,177,"vcm",100,4,2,2000,"1"
1,"grad",66,182,"vcm",100,4,2,2000,"1"
1,"grad",67,187,"vcm",100,4,2,2000,"1"
1,"grad",68,184,"vcm",100,4,2,2000,"1"
1,"grad",69,193,"vcm",100,4,2,2000,"1"
1,"grad",70,181,"vcm",100,4,2,2000,"1"
1,"grad",71,186,"vcm",100,4,2,2000,"1"
1,"grad",72,179,"vcm",100,4,2,2000,"1"
1,"grad",73,174,"vcm",100,4,2,2000,"1"
1,"grad",74,182,"vcm",100,4,2,2000,"1"
1,"grad",75,185,"vcm",100,4,2,2000,"1"
1,"grad",76,188,"vcm",100,4,2,2000,"1"
1,"grad",77,182,"vcm",100,4,2,2000,"1"
1,"grad",78,178,"vcm",100,4,2,2000,"1"
1,"grad",79,187,"vcm",100,4,2,2000,"1"
1,"grad",80,181,"vcm",100,4,2,2000,"1"
1,"grad",81,185,"vcm",100,4,2,2000,"1"
1,"grad",82,176,"vcm",100,4,2,2000,"1"
1,"grad",83,182,"vcm",100,4,2,2000,"1"
1,"grad",84,189,"vcm",100,4,2,2000,"1"
1,"grad",85,180,"vcm",100,4,2,2000,"1"
1,"grad",86,187,"vcm",100,4,2,2000,"1"
1,"grad",87,194,"vcm",100,4,2,2000,"1"
1,"grad",88,186,"vcm",100,4,2,2000,"1"
1,"grad",89,186,"vcm",100,4,2,2000,"1"
1,"grad",90,172,"vcm",100,4,2,2000,"1"
1,"grad",91,180,"vcm",100,4,2,2000,"1"
1,"grad",92,176,"vcm",100,4,2,2000,"1"
1,"grad",93,185,"vcm",100,4,2,2000,"1"
1,"grad",94,187,"vcm",100,4,2,2000,"1"
1,"grad",95,189,"vcm",100,4,2,2000,"1"
1,"grad",96,180,"vcm",100,4,2,2000,"1"
1,"grad",97,175,"vcm",100,4,2,2000,"1"
1,"grad",98,184,"vcm",100,4,2,2000,"1"
1,"grad",99,181,"vcm",100,4,2,2000,"1"
1,"grad",100,190,"vcm",100,4,2,2000,"1"
1,"fpt1",1,175,"vcm",100,4,2,2000,"1"
1,"fpt1",2,189,"vcm",100,4,2,2000,"1"
1,"fpt1",3,202,"vcm",100,4,2,2000,"1"
1,"fpt1",4,170,"vcm",100,4,2,2000,"1"
1,"fpt1",5,177,"vcm",100,4,2,2000,"1"
1,"fpt1",6,186,"vcm",100,4,2,2000,"1"
1,"fpt1",7,185,"vcm",100,4,2,2000,"1"
1,"fpt1",8,198,"vcm",100,4,2,2000,"1"
1,"fpt1",9,200,"vcm",100,4,2,2000,"1"
1,"fpt1",10,186,"vcm",100,4,2,2000,"1"
1,"fpt1",11,180,"vcm",100,4,2,2000,"1"
1,"fpt1",12,189,"vcm",100,4,2,2000,"1"
1,"fpt1",13,185,"vcm",100,4,2,2000,"1"
1,"fpt1",14,193,"vcm",100,4,2,2000,"1"
1,"fpt1",15,184,"vcm",100,4,2,2000,"1"
1,"fpt1",16,201,"vcm",100,4,2,2000,"1"
1,"fpt1",17,180,"vcm",100,4,2,2000,"1"
1,"fpt1",18,186,"vcm",100,4,2,2000,"1"
1,"fpt1",19,183,"vcm",100,4,2,2000,"1"
1,"fpt1",20,178,"vcm",100,4,2,2000,"1"
1,"fpt1",21,186,"vcm",100,4,2,2000,"1"
1,"fpt1",22,183,"vcm",100,4,2,2000,"1"
1,"fpt1",23,188,"vcm",100,4,2,2000,"1"
1,"fpt1",24,190,"vcm",100,4,2,2000,"1"
1,"fpt1",25,180,"vcm",100,4,2,2000,"1"
1,"fpt1",26,192,"vcm",100,4,2,2000,"1"
1,"fpt1",27,186,"vcm",100,4,2,2000,"1"
1,"fpt1",28,176,"vcm",100,4,2,2000,"1"
1,"fpt1",29,176,"vcm",100,4,2,2000,"1"
1,"fpt1",30,197,"vcm",100,4,2,2000,"1"
1,"fpt1",31,192,"vcm",100,4,2,2000,"1"
1,"fpt1",32,188,"vcm",100,4,2,2000,"1"
1,"fpt1",33,190,"vcm",100,4,2,2000,"1"
