"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,13,"hte",100,4,2,2000,"2"
1,"grad",2,11,"hte",100,4,2,2000,"2"
1,"grad",3,11,"hte",100,4,2,2000,"2"
1,"grad",4,12,"hte",100,4,2,2000,"2"
1,"grad",5,10,"hte",100,4,2,2000,"2"
1,"grad",6,10,"hte",100,4,2,2000,"2"
1,"grad",7,11,"hte",100,4,2,2000,"2"
1,"grad",8,10,"hte",100,4,2,2000,"2"
1,"grad",9,10,"hte",100,4,2,2000,"2"
1,"grad",10,10,"hte",100,4,2,2000,"2"
1,"grad",11,9,"hte",100,4,2,2000,"2"
1,"grad",12,11,"hte",100,4,2,2000,"2"
1,"grad",13,10,"hte",100,4,2,2000,"2"
1,"grad",14,9,"hte",100,4,2,2000,"2"
1,"grad",15,10,"hte",100,4,2,2000,"2"
1,"grad",16,11,"hte",100,4,2,2000,"2"
1,"grad",17,10,"hte",100,4,2,2000,"2"
1,"grad",18,10,"hte",100,4,2,2000,"2"
1,"grad",19,12,"hte",100,4,2,2000,"2"
1,"grad",20,9,"hte",100,4,2,2000,"2"
1,"grad",21,12,"hte",100,4,2,2000,"2"
1,"grad",22,10,"hte",100,4,2,2000,"2"
1,"grad",23,10,"hte",100,4,2,2000,"2"
1,"grad",24,9,"hte",100,4,2,2000,"2"
1,"grad",25,9,"hte",100,4,2,2000,"2"
1,"grad",26,9,"hte",100,4,2,2000,"2"
1,"grad",27,9,"hte",100,4,2,2000,"2"
1,"grad",28,9,"hte",100,4,2,2000,"2"
1,"grad",29,9,"hte",100,4,2,2000,"2"
1,"grad",30,13,"hte",100,4,2,2000,"2"
1,"grad",31,11,"hte",100,4,2,2000,"2"
1,"grad",32,9,"hte",100,4,2,2000,"2"
1,"grad",33,10,"hte",100,4,2,2000,"2"
1,"grad",34,10,"hte",100,4,2,2000,"2"
1,"grad",35,11,"hte",100,4,2,2000,"2"
1,"grad",36,9,"hte",100,4,2,2000,"2"
1,"grad",37,12,"hte",100,4,2,2000,"2"
1,"grad",38,10,"hte",100,4,2,2000,"2"
1,"grad",39,14,"hte",100,4,2,2000,"2"
1,"grad",40,12,"hte",100,4,2,2000,"2"
1,"grad",41,11,"hte",100,4,2,2000,"2"
1,"grad",42,11,"hte",100,4,2,2000,"2"
1,"grad",43,12,"hte",100,4,2,2000,"2"
1,"grad",44,11,"hte",100,4,2,2000,"2"
1,"grad",45,10,"hte",100,4,2,2000,"2"
1,"grad",46,11,"hte",100,4,2,2000,"2"
1,"grad",47,10,"hte",100,4,2,2000,"2"
1,"grad",48,10,"hte",100,4,2,2000,"2"
1,"grad",49,10,"hte",100,4,2,2000,"2"
1,"grad",50,11,"hte",100,4,2,2000,"2"
1,"grad",51,12,"hte",100,4,2,2000,"2"
1,"grad",52,11,"hte",100,4,2,2000,"2"
1,"grad",53,10,"hte",100,4,2,2000,"2"
1,"grad",54,11,"hte",100,4,2,2000,"2"
1,"grad",55,9,"hte",100,4,2,2000,"2"
1,"grad",56,11,"hte",100,4,2,2000,"2"
1,"grad",57,11,"hte",100,4,2,2000,"2"
1,"grad",58,12,"hte",100,4,2,2000,"2"
1,"grad",59,8,"hte",100,4,2,2000,"2"
1,"grad",60,12,"hte",100,4,2,2000,"2"
1,"grad",61,11,"hte",100,4,2,2000,"2"
1,"grad",62,9,"hte",100,4,2,2000,"2"
1,"grad",63,11,"hte",100,4,2,2000,"2"
1,"grad",64,10,"hte",100,4,2,2000,"2"
1,"grad",65,11,"hte",100,4,2,2000,"2"
1,"grad",66,11,"hte",100,4,2,2000,"2"
1,"grad",67,9,"hte",100,4,2,2000,"2"
1,"grad",68,10,"hte",100,4,2,2000,"2"
1,"grad",69,9,"hte",100,4,2,2000,"2"
1,"grad",70,11,"hte",100,4,2,2000,"2"
1,"grad",71,10,"hte",100,4,2,2000,"2"
1,"grad",72,11,"hte",100,4,2,2000,"2"
1,"grad",73,11,"hte",100,4,2,2000,"2"
1,"grad",74,12,"hte",100,4,2,2000,"2"
1,"grad",75,11,"hte",100,4,2,2000,"2"
1,"grad",76,9,"hte",100,4,2,2000,"2"
1,"grad",77,10,"hte",100,4,2,2000,"2"
1,"grad",78,9,"hte",100,4,2,2000,"2"
1,"grad",79,10,"hte",100,4,2,2000,"2"
1,"grad",80,9,"hte",100,4,2,2000,"2"
1,"grad",81,9,"hte",100,4,2,2000,"2"
1,"grad",82,10,"hte",100,4,2,2000,"2"
1,"grad",83,9,"hte",100,4,2,2000,"2"
1,"grad",84,10,"hte",100,4,2,2000,"2"
1,"grad",85,8,"hte",100,4,2,2000,"2"
1,"grad",86,11,"hte",100,4,2,2000,"2"
1,"grad",87,12,"hte",100,4,2,2000,"2"
1,"grad",88,13,"hte",100,4,2,2000,"2"
1,"grad",89,11,"hte",100,4,2,2000,"2"
1,"grad",90,11,"hte",100,4,2,2000,"2"
1,"grad",91,11,"hte",100,4,2,2000,"2"
1,"grad",92,10,"hte",100,4,2,2000,"2"
1,"grad",93,13,"hte",100,4,2,2000,"2"
1,"grad",94,10,"hte",100,4,2,2000,"2"
1,"grad",95,11,"hte",100,4,2,2000,"2"
1,"grad",96,10,"hte",100,4,2,2000,"2"
1,"grad",97,10,"hte",100,4,2,2000,"2"
1,"grad",98,10,"hte",100,4,2,2000,"2"
1,"grad",99,12,"hte",100,4,2,2000,"2"
1,"grad",100,10,"hte",100,4,2,2000,"2"
1,"fpt1",1,13,"hte",100,4,2,2000,"2"
1,"fpt1",2,10,"hte",100,4,2,2000,"2"
1,"fpt1",3,10,"hte",100,4,2,2000,"2"
1,"fpt1",4,10,"hte",100,4,2,2000,"2"
1,"fpt1",5,10,"hte",100,4,2,2000,"2"
1,"fpt1",6,10,"hte",100,4,2,2000,"2"
1,"fpt1",7,12,"hte",100,4,2,2000,"2"
1,"fpt1",8,11,"hte",100,4,2,2000,"2"
1,"fpt1",9,10,"hte",100,4,2,2000,"2"
1,"fpt1",10,12,"hte",100,4,2,2000,"2"
1,"fpt1",11,9,"hte",100,4,2,2000,"2"
1,"fpt1",12,12,"hte",100,4,2,2000,"2"
1,"fpt1",13,11,"hte",100,4,2,2000,"2"
1,"fpt1",14,10,"hte",100,4,2,2000,"2"
1,"fpt1",15,11,"hte",100,4,2,2000,"2"
1,"fpt1",16,11,"hte",100,4,2,2000,"2"
1,"fpt1",17,10,"hte",100,4,2,2000,"2"
1,"fpt1",18,10,"hte",100,4,2,2000,"2"
1,"fpt1",19,9,"hte",100,4,2,2000,"2"
1,"fpt1",20,10,"hte",100,4,2,2000,"2"
1,"fpt1",21,11,"hte",100,4,2,2000,"2"
1,"fpt1",22,7,"hte",100,4,2,2000,"2"
1,"fpt1",23,8,"hte",100,4,2,2000,"2"
1,"fpt1",24,11,"hte",100,4,2,2000,"2"
1,"fpt1",25,9,"hte",100,4,2,2000,"2"
1,"fpt1",26,10,"hte",100,4,2,2000,"2"
