"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1.77240685303695,"hte",500,4,2,4000,"5"
"grad",1,2,FALSE,0,0,0,1.76052856910974,"hte",500,4,2,4000,"5"
"grad",1,3,TRUE,1,0,0,1.82566198811401,"hte",500,4,2,4000,"5"
"grad",1,4,FALSE,0,0,0,1.77824923302978,"hte",500,4,2,4000,"5"
"grad",1,5,FALSE,0,0,0,1.74234612402506,"hte",500,4,2,4000,"5"
"grad",1,6,FALSE,0,0,0,1.76771234092303,"hte",500,4,2,4000,"5"
"grad",1,7,FALSE,0,0,0,1.75541593995877,"hte",500,4,2,4000,"5"
"grad",1,8,FALSE,0,0,0,1.74353244900703,"hte",500,4,2,4000,"5"
"grad",1,9,TRUE,1,0,0,1.85009231499862,"hte",500,4,2,4000,"5"
"grad",1,10,FALSE,0,0,0,1.80723674804904,"hte",500,4,2,4000,"5"
"grad",1,11,FALSE,0,0,0,1.75832866597921,"hte",500,4,2,4000,"5"
"grad",1,12,FALSE,0,0,0,1.78812574408948,"hte",500,4,2,4000,"5"
"grad",1,13,FALSE,0,0,0,1.75756160099991,"hte",500,4,2,4000,"5"
"grad",1,14,TRUE,1,0,0,1.84310741303489,"hte",500,4,2,4000,"5"
"grad",1,15,FALSE,0,0,0,1.79240496410057,"hte",500,4,2,4000,"5"
"fpt1",1,1,FALSE,0,0,0,1.5608395129675,"hte",500,4,2,4000,"5"
"fpt1",1,2,FALSE,0,0,0,1.58015325001907,"hte",500,4,2,4000,"5"
"fpt1",1,3,FALSE,0,0,0,1.54812877601944,"hte",500,4,2,4000,"5"
"fpt1",1,4,FALSE,0,0,0,1.56208354013506,"hte",500,4,2,4000,"5"
"fpt1",1,5,TRUE,1,0,0,1.65200101700611,"hte",500,4,2,4000,"5"
"fpt1",1,6,FALSE,0,0,0,1.5973803390516,"hte",500,4,2,4000,"5"
"fpt1",1,7,FALSE,0,0,0,1.58860729995649,"hte",500,4,2,4000,"5"
"fpt1",1,8,FALSE,0,0,0,1.59255879803095,"hte",500,4,2,4000,"5"
"fpt1",1,9,FALSE,0,0,0,1.5685658659786,"hte",500,4,2,4000,"5"
"fpt1",1,10,TRUE,1,0,0,1.64710933796596,"hte",500,4,2,4000,"5"
"fpt1",1,11,FALSE,0,0,0,1.58379441604484,"hte",500,4,2,4000,"5"
"fpt1",1,12,FALSE,0,0,0,1.58069894800428,"hte",500,4,2,4000,"5"
"fpt1",1,13,FALSE,0,0,0,1.59733586199582,"hte",500,4,2,4000,"5"
"fpt1",1,14,TRUE,1,0,0,1.65588287706487,"hte",500,4,2,4000,"5"
"fpt1",1,15,FALSE,0,0,0,1.58970341202803,"hte",500,4,2,4000,"5"
"fpt2",1,1,FALSE,0,0,0,1.5200993680628,"hte",500,4,2,4000,"5"
"fpt2",1,2,TRUE,1,0,0,1.57033214299008,"hte",500,4,2,4000,"5"
"fpt2",1,3,TRUE,0,1,0,1.553093436989,"hte",500,4,2,4000,"5"
"fpt2",1,4,FALSE,0,0,0,1.50637530500535,"hte",500,4,2,4000,"5"
"fpt2",1,5,FALSE,0,0,0,1.52994035405573,"hte",500,4,2,4000,"5"
"fpt2",1,6,FALSE,0,0,0,1.51411920902319,"hte",500,4,2,4000,"5"
"fpt2",1,7,TRUE,1,0,0,1.55909711308777,"hte",500,4,2,4000,"5"
"fpt2",1,8,FALSE,0,0,0,1.51091329194605,"hte",500,4,2,4000,"5"
"fpt2",1,9,FALSE,0,0,0,1.51241539709736,"hte",500,4,2,4000,"5"
"fpt2",1,10,TRUE,1,0,0,1.55540941411164,"hte",500,4,2,4000,"5"
"fpt2",1,11,FALSE,0,0,0,1.4997037940193,"hte",500,4,2,4000,"5"
"fpt2",1,12,TRUE,1,0,0,1.54671510297339,"hte",500,4,2,4000,"5"
"fpt2",1,13,TRUE,0,1,0,1.5520664260257,"hte",500,4,2,4000,"5"
"fpt2",1,14,FALSE,0,0,0,1.54192626103759,"hte",500,4,2,4000,"5"
"fpt2",1,15,FALSE,0,0,0,1.52261771098711,"hte",500,4,2,4000,"5"
