"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.826808498008177,"hte",500,4,2,2000,"4"
"grad",1,2,FALSE,0,0,0,0.828901662025601,"hte",500,4,2,2000,"4"
"grad",1,3,FALSE,0,0,0,0.830514382105321,"hte",500,4,2,2000,"4"
"grad",1,4,FALSE,0,0,0,0.831504247966222,"hte",500,4,2,2000,"4"
"grad",1,5,FALSE,0,0,0,0.838290480081923,"hte",500,4,2,2000,"4"
"grad",1,6,TRUE,1,0,0,0.908165136002935,"hte",500,4,2,2000,"4"
"grad",1,7,FALSE,0,0,0,0.872597796958871,"hte",500,4,2,2000,"4"
"grad",1,8,FALSE,0,0,0,0.835634142975323,"hte",500,4,2,2000,"4"
"grad",1,9,FALSE,0,0,0,0.829833397991024,"hte",500,4,2,2000,"4"
"grad",1,10,FALSE,0,0,0,0.833856474026106,"hte",500,4,2,2000,"4"
"grad",1,11,FALSE,0,0,0,0.832686870009638,"hte",500,4,2,2000,"4"
"grad",1,12,FALSE,0,0,0,0.847261613118462,"hte",500,4,2,2000,"4"
"grad",1,13,FALSE,0,0,0,0.835410888073966,"hte",500,4,2,2000,"4"
"grad",1,14,TRUE,1,0,0,0.913245455012657,"hte",500,4,2,2000,"4"
"grad",1,15,FALSE,0,0,0,0.839215465122834,"hte",500,4,2,2000,"4"
"fpt1",1,1,FALSE,0,0,0,0.803756188135594,"hte",500,4,2,2000,"4"
"fpt1",1,2,TRUE,1,0,0,0.82747724710498,"hte",500,4,2,2000,"4"
"fpt1",1,3,FALSE,0,0,0,0.835936974151991,"hte",500,4,2,2000,"4"
"fpt1",1,4,FALSE,0,0,0,0.807662524050102,"hte",500,4,2,2000,"4"
"fpt1",1,5,FALSE,0,0,0,0.805997005081736,"hte",500,4,2,2000,"4"
"fpt1",1,6,FALSE,0,0,0,0.804982009110972,"hte",500,4,2,2000,"4"
"fpt1",1,7,TRUE,1,0,0,0.86563589097932,"hte",500,4,2,2000,"4"
"fpt1",1,8,FALSE,0,0,0,0.843748704064637,"hte",500,4,2,2000,"4"
"fpt1",1,9,FALSE,0,0,0,0.850434994092211,"hte",500,4,2,2000,"4"
"fpt1",1,10,FALSE,0,0,0,0.813324998132885,"hte",500,4,2,2000,"4"
"fpt1",1,11,TRUE,1,0,0,0.828310834011063,"hte",500,4,2,2000,"4"
"fpt1",1,12,FALSE,0,0,0,0.800198016106151,"hte",500,4,2,2000,"4"
"fpt1",1,13,FALSE,0,0,0,0.83958924410399,"hte",500,4,2,2000,"4"
"fpt1",1,14,TRUE,1,0,0,0.829249541158788,"hte",500,4,2,2000,"4"
"fpt1",1,15,FALSE,0,0,0,0.837250850978307,"hte",500,4,2,2000,"4"
"fpt2",1,1,FALSE,0,0,0,0.767253970028833,"hte",500,4,2,2000,"4"
"fpt2",1,2,FALSE,0,0,0,0.764749982976355,"hte",500,4,2,2000,"4"
"fpt2",1,3,FALSE,0,0,0,0.729887178982608,"hte",500,4,2,2000,"4"
"fpt2",1,4,TRUE,1,0,0,0.755858641001396,"hte",500,4,2,2000,"4"
"fpt2",1,5,FALSE,0,0,0,0.738321968936361,"hte",500,4,2,2000,"4"
"fpt2",1,6,FALSE,0,0,0,0.773073545075022,"hte",500,4,2,2000,"4"
"fpt2",1,7,FALSE,0,0,0,0.766984174028039,"hte",500,4,2,2000,"4"
"fpt2",1,8,FALSE,0,0,0,0.730185082997195,"hte",500,4,2,2000,"4"
"fpt2",1,9,FALSE,0,0,0,0.729923087987117,"hte",500,4,2,2000,"4"
"fpt2",1,10,TRUE,1,0,0,0.760392123018391,"hte",500,4,2,2000,"4"
"fpt2",1,11,FALSE,0,0,0,0.743174616945907,"hte",500,4,2,2000,"4"
"fpt2",1,12,FALSE,0,0,0,0.736457359045744,"hte",500,4,2,2000,"4"
"fpt2",1,13,FALSE,0,0,0,0.739831895101815,"hte",500,4,2,2000,"4"
"fpt2",1,14,FALSE,0,0,0,0.734758991980925,"hte",500,4,2,2000,"4"
"fpt2",1,15,TRUE,1,0,0,0.758047447074205,"hte",500,4,2,2000,"4"
