"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.648686254047789,"vcm",250,16,2,1000,"3"
"grad",1,2,FALSE,0,0,0,0.65448369202204,"vcm",250,16,2,1000,"3"
"grad",1,3,FALSE,0,0,0,0.648734545102343,"vcm",250,16,2,1000,"3"
"grad",1,4,FALSE,0,0,0,0.664365868084133,"vcm",250,16,2,1000,"3"
"grad",1,5,FALSE,0,0,0,0.656054417020641,"vcm",250,16,2,1000,"3"
"grad",1,6,FALSE,0,0,0,0.658646813011728,"vcm",250,16,2,1000,"3"
"grad",1,7,FALSE,0,0,0,0.661993652000092,"vcm",250,16,2,1000,"3"
"grad",1,8,FALSE,0,0,0,0.656724998145364,"vcm",250,16,2,1000,"3"
"grad",1,9,FALSE,0,0,0,0.664374604122713,"vcm",250,16,2,1000,"3"
"grad",1,10,FALSE,0,0,0,0.665289321099408,"vcm",250,16,2,1000,"3"
"grad",1,11,FALSE,0,0,0,0.656655280967243,"vcm",250,16,2,1000,"3"
"grad",1,12,FALSE,0,0,0,0.671183395083062,"vcm",250,16,2,1000,"3"
"grad",1,13,FALSE,0,0,0,0.665698794065975,"vcm",250,16,2,1000,"3"
"grad",1,14,FALSE,0,0,0,0.661817279062234,"vcm",250,16,2,1000,"3"
"grad",1,15,FALSE,0,0,0,0.668690421967767,"vcm",250,16,2,1000,"3"
"fpt1",1,1,FALSE,0,0,0,0.557388224056922,"vcm",250,16,2,1000,"3"
"fpt1",1,2,FALSE,0,0,0,0.553975893068127,"vcm",250,16,2,1000,"3"
"fpt1",1,3,FALSE,0,0,0,0.554691352997907,"vcm",250,16,2,1000,"3"
"fpt1",1,4,FALSE,0,0,0,0.542932178126648,"vcm",250,16,2,1000,"3"
"fpt1",1,5,FALSE,0,0,0,0.558300907141529,"vcm",250,16,2,1000,"3"
"fpt1",1,6,TRUE,1,0,0,0.620295646018349,"vcm",250,16,2,1000,"3"
"fpt1",1,7,FALSE,0,0,0,0.557943690102547,"vcm",250,16,2,1000,"3"
"fpt1",1,8,FALSE,0,0,0,0.536966770072468,"vcm",250,16,2,1000,"3"
"fpt1",1,9,FALSE,0,0,0,0.546416215016507,"vcm",250,16,2,1000,"3"
"fpt1",1,10,FALSE,0,0,0,0.565528738079593,"vcm",250,16,2,1000,"3"
"fpt1",1,11,FALSE,0,0,0,0.545755810104311,"vcm",250,16,2,1000,"3"
"fpt1",1,12,FALSE,0,0,0,0.542993028997444,"vcm",250,16,2,1000,"3"
"fpt1",1,13,FALSE,0,0,0,0.551186982076615,"vcm",250,16,2,1000,"3"
"fpt1",1,14,FALSE,0,0,0,0.544506243080832,"vcm",250,16,2,1000,"3"
"fpt1",1,15,FALSE,0,0,0,0.574679679004475,"vcm",250,16,2,1000,"3"
"fpt2",1,1,FALSE,0,0,0,0.396321015083231,"vcm",250,16,2,1000,"3"
"fpt2",1,2,FALSE,0,0,0,0.404682327993214,"vcm",250,16,2,1000,"3"
"fpt2",1,3,FALSE,0,0,0,0.38858057896141,"vcm",250,16,2,1000,"3"
"fpt2",1,4,FALSE,0,0,0,0.394184092059731,"vcm",250,16,2,1000,"3"
"fpt2",1,5,FALSE,0,0,0,0.394030897994526,"vcm",250,16,2,1000,"3"
"fpt2",1,6,FALSE,0,0,0,0.391100230044685,"vcm",250,16,2,1000,"3"
"fpt2",1,7,FALSE,0,0,0,0.399932084023021,"vcm",250,16,2,1000,"3"
"fpt2",1,8,FALSE,0,0,0,0.390842776047066,"vcm",250,16,2,1000,"3"
"fpt2",1,9,FALSE,0,0,0,0.389516447088681,"vcm",250,16,2,1000,"3"
"fpt2",1,10,TRUE,1,0,0,0.462708115112036,"vcm",250,16,2,1000,"3"
"fpt2",1,11,FALSE,0,0,0,0.394131527049467,"vcm",250,16,2,1000,"3"
"fpt2",1,12,FALSE,0,0,0,0.391316582099535,"vcm",250,16,2,1000,"3"
"fpt2",1,13,FALSE,0,0,0,0.405520356143825,"vcm",250,16,2,1000,"3"
"fpt2",1,14,FALSE,0,0,0,0.390599519014359,"vcm",250,16,2,1000,"3"
"fpt2",1,15,FALSE,0,0,0,0.390615875134245,"vcm",250,16,2,1000,"3"
