"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.209845507051796,"hte",250,4,2,1000,"4"
"grad",1,2,FALSE,0,0,0,0.209142985055223,"hte",250,4,2,1000,"4"
"grad",1,3,FALSE,0,0,0,0.20917345804628,"hte",250,4,2,1000,"4"
"grad",1,4,FALSE,0,0,0,0.210184917086735,"hte",250,4,2,1000,"4"
"grad",1,5,FALSE,0,0,0,0.174174080020748,"hte",250,4,2,1000,"4"
"grad",1,6,FALSE,0,0,0,0.173892359016463,"hte",250,4,2,1000,"4"
"grad",1,7,FALSE,0,0,0,0.174249627045356,"hte",250,4,2,1000,"4"
"grad",1,8,FALSE,0,0,0,0.173690617084503,"hte",250,4,2,1000,"4"
"grad",1,9,FALSE,0,0,0,0.174216912011616,"hte",250,4,2,1000,"4"
"grad",1,10,FALSE,0,0,0,0.173415026976727,"hte",250,4,2,1000,"4"
"grad",1,11,FALSE,0,0,0,0.17392342002131,"hte",250,4,2,1000,"4"
"grad",1,12,FALSE,0,0,0,0.174742666073143,"hte",250,4,2,1000,"4"
"grad",1,13,FALSE,0,0,0,0.173883358947933,"hte",250,4,2,1000,"4"
"grad",1,14,FALSE,0,0,0,0.178955165087245,"hte",250,4,2,1000,"4"
"grad",1,15,FALSE,0,0,0,0.174406119971536,"hte",250,4,2,1000,"4"
"fpt1",1,1,FALSE,0,0,0,0.169512882013805,"hte",250,4,2,1000,"4"
"fpt1",1,2,FALSE,0,0,0,0.170428761979565,"hte",250,4,2,1000,"4"
"fpt1",1,3,FALSE,0,0,0,0.171746784937568,"hte",250,4,2,1000,"4"
"fpt1",1,4,FALSE,0,0,0,0.170380435069092,"hte",250,4,2,1000,"4"
"fpt1",1,5,FALSE,0,0,0,0.207235230016522,"hte",250,4,2,1000,"4"
"fpt1",1,6,FALSE,0,0,0,0.170142001006752,"hte",250,4,2,1000,"4"
"fpt1",1,7,FALSE,0,0,0,0.206301234080456,"hte",250,4,2,1000,"4"
"fpt1",1,8,FALSE,0,0,0,0.170298590091988,"hte",250,4,2,1000,"4"
"fpt1",1,9,FALSE,0,0,0,0.206200891057961,"hte",250,4,2,1000,"4"
"fpt1",1,10,FALSE,0,0,0,0.207294438034296,"hte",250,4,2,1000,"4"
"fpt1",1,11,FALSE,0,0,0,0.170521277934313,"hte",250,4,2,1000,"4"
"fpt1",1,12,FALSE,0,0,0,0.205989066045731,"hte",250,4,2,1000,"4"
"fpt1",1,13,FALSE,0,0,0,0.17121813504491,"hte",250,4,2,1000,"4"
"fpt1",1,14,FALSE,0,0,0,0.170872313086875,"hte",250,4,2,1000,"4"
"fpt1",1,15,TRUE,1,0,0,0.24769151606597,"hte",250,4,2,1000,"4"
"fpt2",1,1,FALSE,0,0,0,0.155886956956238,"hte",250,4,2,1000,"4"
"fpt2",1,2,FALSE,0,0,0,0.15572180505842,"hte",250,4,2,1000,"4"
"fpt2",1,3,FALSE,0,0,0,0.156110700103454,"hte",250,4,2,1000,"4"
"fpt2",1,4,FALSE,0,0,0,0.155805771006271,"hte",250,4,2,1000,"4"
"fpt2",1,5,FALSE,0,0,0,0.154092245036736,"hte",250,4,2,1000,"4"
"fpt2",1,6,FALSE,0,0,0,0.154766271007247,"hte",250,4,2,1000,"4"
"fpt2",1,7,FALSE,0,0,0,0.153704689932056,"hte",250,4,2,1000,"4"
"fpt2",1,8,FALSE,0,0,0,0.153252783115022,"hte",250,4,2,1000,"4"
"fpt2",1,9,FALSE,0,0,0,0.153966290061362,"hte",250,4,2,1000,"4"
"fpt2",1,10,FALSE,0,0,0,0.189796452992596,"hte",250,4,2,1000,"4"
"fpt2",1,11,FALSE,0,0,0,0.188770044012927,"hte",250,4,2,1000,"4"
"fpt2",1,12,FALSE,0,0,0,0.153614905080758,"hte",250,4,2,1000,"4"
"fpt2",1,13,FALSE,0,0,0,0.153489875956438,"hte",250,4,2,1000,"4"
"fpt2",1,14,FALSE,0,0,0,0.153571962960996,"hte",250,4,2,1000,"4"
"fpt2",1,15,FALSE,0,0,0,0.154521393007599,"hte",250,4,2,1000,"4"
