"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.368435548967682,"vcm",100,4,2,2000,"1"
"grad",1,2,FALSE,0,0,0,0.369080596021377,"vcm",100,4,2,2000,"1"
"grad",1,3,FALSE,0,0,0,0.366608859039843,"vcm",100,4,2,2000,"1"
"grad",1,4,FALSE,0,0,0,0.366051656077616,"vcm",100,4,2,2000,"1"
"grad",1,5,FALSE,0,0,0,0.36735017306637,"vcm",100,4,2,2000,"1"
"grad",1,6,FALSE,0,0,0,0.359287853119895,"vcm",100,4,2,2000,"1"
"grad",1,7,FALSE,0,0,0,0.359724778099917,"vcm",100,4,2,2000,"1"
"grad",1,8,FALSE,0,0,0,0.356678570038639,"vcm",100,4,2,2000,"1"
"grad",1,9,FALSE,0,0,0,0.366848450037651,"vcm",100,4,2,2000,"1"
"grad",1,10,FALSE,0,0,0,0.356962212012149,"vcm",100,4,2,2000,"1"
"grad",1,11,FALSE,0,0,0,0.368334641098045,"vcm",100,4,2,2000,"1"
"grad",1,12,FALSE,0,0,0,0.365097010973841,"vcm",100,4,2,2000,"1"
"grad",1,13,FALSE,0,0,0,0.359060075017624,"vcm",100,4,2,2000,"1"
"grad",1,14,FALSE,0,0,0,0.365678369998932,"vcm",100,4,2,2000,"1"
"grad",1,15,FALSE,0,0,0,0.362082337145694,"vcm",100,4,2,2000,"1"
"fpt1",1,1,FALSE,0,0,0,0.345809494028799,"vcm",100,4,2,2000,"1"
"fpt1",1,2,FALSE,0,0,0,0.334746474050917,"vcm",100,4,2,2000,"1"
"fpt1",1,3,TRUE,1,0,0,0.448344211094081,"vcm",100,4,2,2000,"1"
"fpt1",1,4,FALSE,0,0,0,0.330989557085559,"vcm",100,4,2,2000,"1"
"fpt1",1,5,FALSE,0,0,0,0.328440477023832,"vcm",100,4,2,2000,"1"
"fpt1",1,6,FALSE,0,0,0,0.326283312984742,"vcm",100,4,2,2000,"1"
"fpt1",1,7,FALSE,0,0,0,0.333835422061384,"vcm",100,4,2,2000,"1"
"fpt1",1,8,FALSE,0,0,0,0.337286686059088,"vcm",100,4,2,2000,"1"
"fpt1",1,9,FALSE,0,0,0,0.340313522145152,"vcm",100,4,2,2000,"1"
"fpt1",1,10,FALSE,0,0,0,0.335725149023347,"vcm",100,4,2,2000,"1"
"fpt1",1,11,FALSE,0,0,0,0.335171250044368,"vcm",100,4,2,2000,"1"
"fpt1",1,12,FALSE,0,0,0,0.336927053052932,"vcm",100,4,2,2000,"1"
"fpt1",1,13,FALSE,0,0,0,0.338379729073495,"vcm",100,4,2,2000,"1"
"fpt1",1,14,FALSE,0,0,0,0.33352390199434,"vcm",100,4,2,2000,"1"
"fpt1",1,15,FALSE,0,0,0,0.335825711023062,"vcm",100,4,2,2000,"1"
"fpt2",1,1,FALSE,0,0,0,0.29149492608849,"vcm",100,4,2,2000,"1"
"fpt2",1,2,FALSE,0,0,0,0.295346820028499,"vcm",100,4,2,2000,"1"
"fpt2",1,3,FALSE,0,0,0,0.294488726067357,"vcm",100,4,2,2000,"1"
"fpt2",1,4,FALSE,0,0,0,0.285290343104862,"vcm",100,4,2,2000,"1"
"fpt2",1,5,TRUE,1,0,0,0.342815956100821,"vcm",100,4,2,2000,"1"
"fpt2",1,6,FALSE,0,0,0,0.288841996109113,"vcm",100,4,2,2000,"1"
"fpt2",1,7,FALSE,0,0,0,0.282774862134829,"vcm",100,4,2,2000,"1"
"fpt2",1,8,FALSE,0,0,0,0.286781273083761,"vcm",100,4,2,2000,"1"
"fpt2",1,9,FALSE,0,0,0,0.284993865061551,"vcm",100,4,2,2000,"1"
"fpt2",1,10,FALSE,0,0,0,0.294189219013788,"vcm",100,4,2,2000,"1"
"fpt2",1,11,FALSE,0,0,0,0.294081817031838,"vcm",100,4,2,2000,"1"
"fpt2",1,12,FALSE,0,0,0,0.286071474198252,"vcm",100,4,2,2000,"1"
"fpt2",1,13,FALSE,0,0,0,0.291116600157693,"vcm",100,4,2,2000,"1"
"fpt2",1,14,FALSE,0,0,0,0.293127085082233,"vcm",100,4,2,2000,"1"
"fpt2",1,15,FALSE,0,0,0,0.286896742181852,"vcm",100,4,2,2000,"1"
