"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.134837456978858,"hte",250,16,2,1000,"2"
"grad",1,2,FALSE,0,0,0,0.171664530062117,"hte",250,16,2,1000,"2"
"grad",1,3,FALSE,0,0,0,0.171548960963264,"hte",250,16,2,1000,"2"
"grad",1,4,FALSE,0,0,0,0.134860801044852,"hte",250,16,2,1000,"2"
"grad",1,5,FALSE,0,0,0,0.134662343072705,"hte",250,16,2,1000,"2"
"grad",1,6,FALSE,0,0,0,0.161169032100588,"hte",250,16,2,1000,"2"
"grad",1,7,FALSE,0,0,0,0.170504276058637,"hte",250,16,2,1000,"2"
"grad",1,8,FALSE,0,0,0,0.134981229086407,"hte",250,16,2,1000,"2"
"grad",1,9,FALSE,0,0,0,0.13446464703884,"hte",250,16,2,1000,"2"
"grad",1,10,FALSE,0,0,0,0.134912295034155,"hte",250,16,2,1000,"2"
"grad",1,11,FALSE,0,0,0,0.135006937081926,"hte",250,16,2,1000,"2"
"grad",1,12,FALSE,0,0,0,0.134446928976104,"hte",250,16,2,1000,"2"
"grad",1,13,FALSE,0,0,0,0.134953303029761,"hte",250,16,2,1000,"2"
"grad",1,14,FALSE,0,0,0,0.135188951040618,"hte",250,16,2,1000,"2"
"grad",1,15,FALSE,0,0,0,0.135585560114123,"hte",250,16,2,1000,"2"
"fpt1",1,1,FALSE,0,0,0,0.118138727033511,"hte",250,16,2,1000,"2"
"fpt1",1,2,FALSE,0,0,0,0.118062715046108,"hte",250,16,2,1000,"2"
"fpt1",1,3,FALSE,0,0,0,0.118085691006854,"hte",250,16,2,1000,"2"
"fpt1",1,4,FALSE,0,0,0,0.117941173026338,"hte",250,16,2,1000,"2"
"fpt1",1,5,FALSE,0,0,0,0.11880924005527,"hte",250,16,2,1000,"2"
"fpt1",1,6,FALSE,0,0,0,0.118349294993095,"hte",250,16,2,1000,"2"
"fpt1",1,7,TRUE,1,0,0,0.137559633003548,"hte",250,16,2,1000,"2"
"fpt1",1,8,FALSE,0,0,0,0.14494360005483,"hte",250,16,2,1000,"2"
"fpt1",1,9,FALSE,0,0,0,0.153926435974427,"hte",250,16,2,1000,"2"
"fpt1",1,10,FALSE,0,0,0,0.154674810939468,"hte",250,16,2,1000,"2"
"fpt1",1,11,FALSE,0,0,0,0.117857386008836,"hte",250,16,2,1000,"2"
"fpt1",1,12,FALSE,0,0,0,0.117666175006889,"hte",250,16,2,1000,"2"
"fpt1",1,13,FALSE,0,0,0,0.117831174051389,"hte",250,16,2,1000,"2"
"fpt1",1,14,FALSE,0,0,0,0.116985443979502,"hte",250,16,2,1000,"2"
"fpt1",1,15,FALSE,0,0,0,0.117746741045266,"hte",250,16,2,1000,"2"
"fpt2",1,1,FALSE,0,0,0,0.106498808017932,"hte",250,16,2,1000,"2"
"fpt2",1,2,FALSE,0,0,0,0.14198584004771,"hte",250,16,2,1000,"2"
"fpt2",1,3,FALSE,0,0,0,0.133637373102829,"hte",250,16,2,1000,"2"
"fpt2",1,4,FALSE,0,0,0,0.106852493016049,"hte",250,16,2,1000,"2"
"fpt2",1,5,FALSE,0,0,0,0.106193138053641,"hte",250,16,2,1000,"2"
"fpt2",1,6,FALSE,0,0,0,0.10670324403327,"hte",250,16,2,1000,"2"
"fpt2",1,7,FALSE,0,0,0,0.106809405027889,"hte",250,16,2,1000,"2"
"fpt2",1,8,FALSE,0,0,0,0.106917183031328,"hte",250,16,2,1000,"2"
"fpt2",1,9,FALSE,0,0,0,0.10648082010448,"hte",250,16,2,1000,"2"
"fpt2",1,10,FALSE,0,0,0,0.106699610128999,"hte",250,16,2,1000,"2"
"fpt2",1,11,FALSE,0,0,0,0.106412729015574,"hte",250,16,2,1000,"2"
"fpt2",1,12,FALSE,0,0,0,0.10634115501307,"hte",250,16,2,1000,"2"
"fpt2",1,13,FALSE,0,0,0,0.142417111084796,"hte",250,16,2,1000,"2"
"fpt2",1,14,FALSE,0,0,0,0.143555363989435,"hte",250,16,2,1000,"2"
"fpt2",1,15,FALSE,0,0,0,0.106914971955121,"hte",250,16,2,1000,"2"
