"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,TRUE,1,0,0,3.12992120091803,"hte",500,16,2,4000,"2"
"grad",1,2,FALSE,0,0,0,3.05212148698047,"hte",500,16,2,4000,"2"
"grad",1,3,TRUE,1,0,0,3.11097573197912,"hte",500,16,2,4000,"2"
"grad",1,4,TRUE,1,1,0,3.09033572091721,"hte",500,16,2,4000,"2"
"grad",1,5,FALSE,0,0,0,3.05410842190031,"hte",500,16,2,4000,"2"
"grad",1,6,TRUE,1,0,0,3.10771898191888,"hte",500,16,2,4000,"2"
"grad",1,7,TRUE,1,1,0,3.09828969091177,"hte",500,16,2,4000,"2"
"grad",1,8,TRUE,0,0,1,3.26020624593366,"hte",500,16,2,4000,"2"
"grad",1,9,FALSE,0,0,0,3.04305264190771,"hte",500,16,2,4000,"2"
"grad",1,10,FALSE,0,0,0,3.06196862785146,"hte",500,16,2,4000,"2"
"grad",1,11,TRUE,1,0,0,3.06752783595584,"hte",500,16,2,4000,"2"
"grad",1,12,FALSE,0,0,0,3.04017611895688,"hte",500,16,2,4000,"2"
"grad",1,13,TRUE,1,0,0,3.09664508292917,"hte",500,16,2,4000,"2"
"grad",1,14,FALSE,0,0,0,3.04477833490819,"hte",500,16,2,4000,"2"
"grad",1,15,TRUE,0,0,1,3.27163519395981,"hte",500,16,2,4000,"2"
"fpt1",1,1,FALSE,0,0,0,2.61325440905057,"hte",500,16,2,4000,"2"
"fpt1",1,2,TRUE,1,0,0,2.70783990109339,"hte",500,16,2,4000,"2"
"fpt1",1,3,TRUE,0,1,0,2.69883964606561,"hte",500,16,2,4000,"2"
"fpt1",1,4,FALSE,0,0,0,2.65637335099746,"hte",500,16,2,4000,"2"
"fpt1",1,5,TRUE,1,0,0,2.69981741404627,"hte",500,16,2,4000,"2"
"fpt1",1,6,FALSE,0,0,0,2.66458259709179,"hte",500,16,2,4000,"2"
"fpt1",1,7,TRUE,0,1,0,2.70876347704325,"hte",500,16,2,4000,"2"
"fpt1",1,8,FALSE,0,0,0,2.63788100401871,"hte",500,16,2,4000,"2"
"fpt1",1,9,TRUE,1,0,0,2.71472307911608,"hte",500,16,2,4000,"2"
"fpt1",1,10,FALSE,0,0,0,2.6576296890853,"hte",500,16,2,4000,"2"
"fpt1",1,11,TRUE,0,1,0,2.69366766605526,"hte",500,16,2,4000,"2"
"fpt1",1,12,FALSE,0,0,0,2.66948670416605,"hte",500,16,2,4000,"2"
"fpt1",1,13,TRUE,1,0,0,2.70622177002952,"hte",500,16,2,4000,"2"
"fpt1",1,14,FALSE,0,0,0,2.67192360805348,"hte",500,16,2,4000,"2"
"fpt1",1,15,TRUE,0,1,0,2.68143324099947,"hte",500,16,2,4000,"2"
"fpt2",1,1,FALSE,0,0,0,2.4037199721206,"hte",500,16,2,4000,"2"
"fpt2",1,2,TRUE,1,0,0,2.45377500413451,"hte",500,16,2,4000,"2"
"fpt2",1,3,TRUE,0,0,1,2.62256040005013,"hte",500,16,2,4000,"2"
"fpt2",1,4,FALSE,0,0,0,2.37097213917878,"hte",500,16,2,4000,"2"
"fpt2",1,5,FALSE,0,0,0,2.34387962496839,"hte",500,16,2,4000,"2"
"fpt2",1,6,TRUE,1,0,0,2.42666034307331,"hte",500,16,2,4000,"2"
"fpt2",1,7,FALSE,0,0,0,2.3865670170635,"hte",500,16,2,4000,"2"
"fpt2",1,8,TRUE,1,0,0,2.43502521805931,"hte",500,16,2,4000,"2"
"fpt2",1,9,TRUE,0,1,0,2.41341815411579,"hte",500,16,2,4000,"2"
"fpt2",1,10,FALSE,0,0,0,2.38325313315727,"hte",500,16,2,4000,"2"
"fpt2",1,11,TRUE,1,0,0,2.4419398130849,"hte",500,16,2,4000,"2"
"fpt2",1,12,TRUE,0,1,0,2.41491912410129,"hte",500,16,2,4000,"2"
"fpt2",1,13,FALSE,0,0,0,2.38591039401945,"hte",500,16,2,4000,"2"
"fpt2",1,14,TRUE,1,0,0,2.45452567306347,"hte",500,16,2,4000,"2"
"fpt2",1,15,TRUE,0,1,0,2.40256080310792,"hte",500,16,2,4000,"2"
