"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1.06389681401197,"hte",250,4,2,4000,"4"
"grad",1,2,FALSE,0,0,0,1.06503279402386,"hte",250,4,2,4000,"4"
"grad",1,3,FALSE,0,0,0,1.03108544403221,"hte",250,4,2,4000,"4"
"grad",1,4,FALSE,0,0,0,1.0586002310738,"hte",250,4,2,4000,"4"
"grad",1,5,FALSE,0,0,0,1.07229451404419,"hte",250,4,2,4000,"4"
"grad",1,6,TRUE,1,0,0,1.13956573302858,"hte",250,4,2,4000,"4"
"grad",1,7,FALSE,0,0,0,1.06845116592012,"hte",250,4,2,4000,"4"
"grad",1,8,FALSE,0,0,0,1.0375358320307,"hte",250,4,2,4000,"4"
"grad",1,9,FALSE,0,0,0,1.0481049179798,"hte",250,4,2,4000,"4"
"grad",1,10,FALSE,0,0,0,1.07101078110281,"hte",250,4,2,4000,"4"
"grad",1,11,FALSE,0,0,0,1.0849727980094,"hte",250,4,2,4000,"4"
"grad",1,12,FALSE,0,0,0,1.03937677305657,"hte",250,4,2,4000,"4"
"grad",1,13,FALSE,0,0,0,1.07431665400509,"hte",250,4,2,4000,"4"
"grad",1,14,FALSE,0,0,0,1.06248313304968,"hte",250,4,2,4000,"4"
"grad",1,15,TRUE,1,0,0,1.16133328399155,"hte",250,4,2,4000,"4"
"fpt1",1,1,FALSE,0,0,0,1.0610187681159,"hte",250,4,2,4000,"4"
"fpt1",1,2,FALSE,0,0,0,1.05563909304328,"hte",250,4,2,4000,"4"
"fpt1",1,3,TRUE,0,1,0,1.13915769394953,"hte",250,4,2,4000,"4"
"fpt1",1,4,FALSE,0,0,0,1.04529060993809,"hte",250,4,2,4000,"4"
"fpt1",1,5,FALSE,0,0,0,1.01999700895976,"hte",250,4,2,4000,"4"
"fpt1",1,6,FALSE,0,0,0,1.05374305602163,"hte",250,4,2,4000,"4"
"fpt1",1,7,FALSE,0,0,0,1.06031363201328,"hte",250,4,2,4000,"4"
"fpt1",1,8,FALSE,0,0,0,1.0170094530331,"hte",250,4,2,4000,"4"
"fpt1",1,9,FALSE,0,0,0,1.04682090505958,"hte",250,4,2,4000,"4"
"fpt1",1,10,FALSE,0,0,0,1.01862410595641,"hte",250,4,2,4000,"4"
"fpt1",1,11,TRUE,1,0,0,1.12863273592666,"hte",250,4,2,4000,"4"
"fpt1",1,12,FALSE,0,0,0,1.02086952002719,"hte",250,4,2,4000,"4"
"fpt1",1,13,FALSE,0,0,0,1.04214307502843,"hte",250,4,2,4000,"4"
"fpt1",1,14,FALSE,0,0,0,1.066881417064,"hte",250,4,2,4000,"4"
"fpt1",1,15,FALSE,0,0,0,1.05465587007347,"hte",250,4,2,4000,"4"
"fpt2",1,1,FALSE,0,0,0,0.917780709103681,"hte",250,4,2,4000,"4"
"fpt2",1,2,FALSE,0,0,0,0.890222650021315,"hte",250,4,2,4000,"4"
"fpt2",1,3,FALSE,0,0,0,0.882048756000586,"hte",250,4,2,4000,"4"
"fpt2",1,4,TRUE,1,0,0,0.908819422009401,"hte",250,4,2,4000,"4"
"fpt2",1,5,FALSE,0,0,0,0.914838009979576,"hte",250,4,2,4000,"4"
"fpt2",1,6,FALSE,0,0,0,0.890809593023732,"hte",250,4,2,4000,"4"
"fpt2",1,7,FALSE,0,0,0,0.885018106084317,"hte",250,4,2,4000,"4"
"fpt2",1,8,TRUE,1,0,0,0.904068481060676,"hte",250,4,2,4000,"4"
"fpt2",1,9,FALSE,0,0,0,0.921721669030376,"hte",250,4,2,4000,"4"
"fpt2",1,10,FALSE,0,0,0,0.887912119040266,"hte",250,4,2,4000,"4"
"fpt2",1,11,TRUE,1,0,0,0.939851347939111,"hte",250,4,2,4000,"4"
"fpt2",1,12,FALSE,0,0,0,0.914574041031301,"hte",250,4,2,4000,"4"
"fpt2",1,13,TRUE,0,1,0,0.956097509013489,"hte",250,4,2,4000,"4"
"fpt2",1,14,FALSE,0,0,0,0.91669565695338,"hte",250,4,2,4000,"4"
"fpt2",1,15,FALSE,0,0,0,0.926223593065515,"hte",250,4,2,4000,"4"
