"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.420155468047597,"hte",100,4,2,4000,"2"
"grad",1,2,FALSE,0,0,0,0.413570003933273,"hte",100,4,2,4000,"2"
"grad",1,3,FALSE,0,0,0,0.413994085043669,"hte",100,4,2,4000,"2"
"grad",1,4,FALSE,0,0,0,0.414972615079023,"hte",100,4,2,4000,"2"
"grad",1,5,FALSE,0,0,0,0.414649831946008,"hte",100,4,2,4000,"2"
"grad",1,6,FALSE,0,0,0,0.414670353056863,"hte",100,4,2,4000,"2"
"grad",1,7,FALSE,0,0,0,0.414819656056352,"hte",100,4,2,4000,"2"
"grad",1,8,FALSE,0,0,0,0.415075093042105,"hte",100,4,2,4000,"2"
"grad",1,9,FALSE,0,0,0,0.415705173974857,"hte",100,4,2,4000,"2"
"grad",1,10,FALSE,0,0,0,0.416368590085767,"hte",100,4,2,4000,"2"
"grad",1,11,FALSE,0,0,0,0.416282727033831,"hte",100,4,2,4000,"2"
"grad",1,12,FALSE,0,0,0,0.416045368066989,"hte",100,4,2,4000,"2"
"grad",1,13,FALSE,0,0,0,0.416110565070994,"hte",100,4,2,4000,"2"
"grad",1,14,TRUE,1,0,0,0.446611616062,"hte",100,4,2,4000,"2"
"grad",1,15,FALSE,0,0,0,0.418175044003874,"hte",100,4,2,4000,"2"
"fpt1",1,1,FALSE,0,0,0,0.397171663003974,"hte",100,4,2,4000,"2"
"fpt1",1,2,FALSE,0,0,0,0.396291536046192,"hte",100,4,2,4000,"2"
"fpt1",1,3,FALSE,0,0,0,0.396542215021327,"hte",100,4,2,4000,"2"
"fpt1",1,4,FALSE,0,0,0,0.397064091986977,"hte",100,4,2,4000,"2"
"fpt1",1,5,FALSE,0,0,0,0.395998775027692,"hte",100,4,2,4000,"2"
"fpt1",1,6,FALSE,0,0,0,0.396987633081153,"hte",100,4,2,4000,"2"
"fpt1",1,7,FALSE,0,0,0,0.397402583970688,"hte",100,4,2,4000,"2"
"fpt1",1,8,FALSE,0,0,0,0.395954775041901,"hte",100,4,2,4000,"2"
"fpt1",1,9,FALSE,0,0,0,0.396684355102479,"hte",100,4,2,4000,"2"
"fpt1",1,10,FALSE,0,0,0,0.434001925052144,"hte",100,4,2,4000,"2"
"fpt1",1,11,FALSE,0,0,0,0.432918101083487,"hte",100,4,2,4000,"2"
"fpt1",1,12,TRUE,1,0,0,0.425320516922511,"hte",100,4,2,4000,"2"
"fpt1",1,13,FALSE,0,0,0,0.400889565004036,"hte",100,4,2,4000,"2"
"fpt1",1,14,FALSE,0,0,0,0.399805431021377,"hte",100,4,2,4000,"2"
"fpt1",1,15,FALSE,0,0,0,0.398294258047827,"hte",100,4,2,4000,"2"
"fpt2",1,1,FALSE,0,0,0,0.40085016109515,"hte",100,4,2,4000,"2"
"fpt2",1,2,FALSE,0,0,0,0.409684635116719,"hte",100,4,2,4000,"2"
"fpt2",1,3,FALSE,0,0,0,0.380728720105253,"hte",100,4,2,4000,"2"
"fpt2",1,4,FALSE,0,0,0,0.375556690152735,"hte",100,4,2,4000,"2"
"fpt2",1,5,FALSE,0,0,0,0.372845588019118,"hte",100,4,2,4000,"2"
"fpt2",1,6,FALSE,0,0,0,0.373753227060661,"hte",100,4,2,4000,"2"
"fpt2",1,7,FALSE,0,0,0,0.374264143058099,"hte",100,4,2,4000,"2"
"fpt2",1,8,TRUE,1,0,0,0.439046442043036,"hte",100,4,2,4000,"2"
"fpt2",1,9,FALSE,0,0,0,0.415058829006739,"hte",100,4,2,4000,"2"
"fpt2",1,10,FALSE,0,0,0,0.376402804162353,"hte",100,4,2,4000,"2"
"fpt2",1,11,FALSE,0,0,0,0.376378816086799,"hte",100,4,2,4000,"2"
"fpt2",1,12,FALSE,0,0,0,0.377239805064164,"hte",100,4,2,4000,"2"
"fpt2",1,13,FALSE,0,0,0,0.411453345092013,"hte",100,4,2,4000,"2"
"fpt2",1,14,FALSE,0,0,0,0.409568082075566,"hte",100,4,2,4000,"2"
"fpt2",1,15,FALSE,0,0,0,0.372548768064007,"hte",100,4,2,4000,"2"
