"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,TRUE,1,0,0,1.31341376609635,"vcm",100,16,2,4000,"4"
"grad",1,2,FALSE,0,0,0,1.29790009709541,"vcm",100,16,2,4000,"4"
"grad",1,3,TRUE,1,0,0,1.32062961009797,"vcm",100,16,2,4000,"4"
"grad",1,4,TRUE,1,0,0,1.34179832111113,"vcm",100,16,2,4000,"4"
"grad",1,5,TRUE,1,0,0,1.30096115602646,"vcm",100,16,2,4000,"4"
"grad",1,6,TRUE,0,0,1,1.66130928404164,"vcm",100,16,2,4000,"4"
"grad",1,7,TRUE,1,0,0,1.31908060004935,"vcm",100,16,2,4000,"4"
"grad",1,8,FALSE,0,0,0,1.29256673902273,"vcm",100,16,2,4000,"4"
"grad",1,9,TRUE,1,0,0,1.29152625706047,"vcm",100,16,2,4000,"4"
"grad",1,10,TRUE,1,0,0,1.31429746199865,"vcm",100,16,2,4000,"4"
"grad",1,11,TRUE,1,0,0,1.33033769507892,"vcm",100,16,2,4000,"4"
"grad",1,12,TRUE,2,0,0,1.30642178410199,"vcm",100,16,2,4000,"4"
"grad",1,13,TRUE,0,1,0,1.32429686409887,"vcm",100,16,2,4000,"4"
"grad",1,14,TRUE,1,0,0,1.32692654104903,"vcm",100,16,2,4000,"4"
"grad",1,15,FALSE,0,0,0,1.29573087906465,"vcm",100,16,2,4000,"4"
"fpt1",1,1,TRUE,1,0,1,1.43667941109743,"vcm",100,16,2,4000,"4"
"fpt1",1,2,FALSE,0,0,0,1.10235151601955,"vcm",100,16,2,4000,"4"
"fpt1",1,3,TRUE,1,0,0,1.1349770691013,"vcm",100,16,2,4000,"4"
"fpt1",1,4,TRUE,1,1,0,1.11151536693797,"vcm",100,16,2,4000,"4"
"fpt1",1,5,TRUE,1,0,1,1.48919753206428,"vcm",100,16,2,4000,"4"
"fpt1",1,6,FALSE,0,0,0,1.09453685302287,"vcm",100,16,2,4000,"4"
"fpt1",1,7,TRUE,1,0,0,1.11102080799174,"vcm",100,16,2,4000,"4"
"fpt1",1,8,TRUE,1,0,1,1.38537185103633,"vcm",100,16,2,4000,"4"
"fpt1",1,9,FALSE,0,0,0,1.08203374803998,"vcm",100,16,2,4000,"4"
"fpt1",1,10,TRUE,1,0,0,1.09563328104559,"vcm",100,16,2,4000,"4"
"fpt1",1,11,TRUE,0,1,0,1.12391076609492,"vcm",100,16,2,4000,"4"
"fpt1",1,12,TRUE,1,1,0,1.09126722801011,"vcm",100,16,2,4000,"4"
"fpt1",1,13,TRUE,1,0,1,1.46842279809061,"vcm",100,16,2,4000,"4"
"fpt1",1,14,FALSE,0,0,0,1.07845510705374,"vcm",100,16,2,4000,"4"
"fpt1",1,15,TRUE,1,0,0,1.10800589900464,"vcm",100,16,2,4000,"4"
"fpt2",1,1,TRUE,0,1,1,1.10885267413687,"vcm",100,16,2,4000,"4"
"fpt2",1,2,FALSE,0,0,0,0.825876507093199,"vcm",100,16,2,4000,"4"
"fpt2",1,3,TRUE,1,0,0,0.819451912073418,"vcm",100,16,2,4000,"4"
"fpt2",1,4,TRUE,0,0,1,1.08167911705095,"vcm",100,16,2,4000,"4"
"fpt2",1,5,FALSE,0,0,0,0.793531768023968,"vcm",100,16,2,4000,"4"
"fpt2",1,6,FALSE,0,0,0,0.804347858065739,"vcm",100,16,2,4000,"4"
"fpt2",1,7,TRUE,1,0,0,0.8136511601042,"vcm",100,16,2,4000,"4"
"fpt2",1,8,FALSE,0,0,0,0.792660314007662,"vcm",100,16,2,4000,"4"
"fpt2",1,9,TRUE,1,0,0,0.805446990067139,"vcm",100,16,2,4000,"4"
"fpt2",1,10,TRUE,0,1,0,0.820822331006639,"vcm",100,16,2,4000,"4"
"fpt2",1,11,FALSE,0,0,0,0.79127305210568,"vcm",100,16,2,4000,"4"
"fpt2",1,12,TRUE,1,0,0,0.813579750014469,"vcm",100,16,2,4000,"4"
"fpt2",1,13,TRUE,0,1,0,0.822641553007998,"vcm",100,16,2,4000,"4"
"fpt2",1,14,FALSE,0,0,0,0.80273116112221,"vcm",100,16,2,4000,"4"
"fpt2",1,15,TRUE,1,0,0,0.816186198033392,"vcm",100,16,2,4000,"4"
