"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,5,"hte",100,4,2,1000,"5"
1,"grad",2,3,"hte",100,4,2,1000,"5"
1,"grad",3,4,"hte",100,4,2,1000,"5"
1,"grad",4,6,"hte",100,4,2,1000,"5"
1,"grad",5,3,"hte",100,4,2,1000,"5"
1,"grad",6,4,"hte",100,4,2,1000,"5"
1,"grad",7,6,"hte",100,4,2,1000,"5"
1,"grad",8,4,"hte",100,4,2,1000,"5"
1,"grad",9,6,"hte",100,4,2,1000,"5"
1,"grad",10,4,"hte",100,4,2,1000,"5"
1,"grad",11,5,"hte",100,4,2,1000,"5"
1,"grad",12,4,"hte",100,4,2,1000,"5"
1,"grad",13,7,"hte",100,4,2,1000,"5"
1,"grad",14,6,"hte",100,4,2,1000,"5"
1,"grad",15,8,"hte",100,4,2,1000,"5"
1,"grad",16,6,"hte",100,4,2,1000,"5"
1,"grad",17,3,"hte",100,4,2,1000,"5"
1,"grad",18,4,"hte",100,4,2,1000,"5"
1,"grad",19,3,"hte",100,4,2,1000,"5"
1,"grad",20,4,"hte",100,4,2,1000,"5"
1,"grad",21,3,"hte",100,4,2,1000,"5"
1,"grad",22,3,"hte",100,4,2,1000,"5"
1,"grad",23,7,"hte",100,4,2,1000,"5"
1,"grad",24,5,"hte",100,4,2,1000,"5"
1,"grad",25,5,"hte",100,4,2,1000,"5"
1,"grad",26,5,"hte",100,4,2,1000,"5"
1,"grad",27,6,"hte",100,4,2,1000,"5"
1,"grad",28,5,"hte",100,4,2,1000,"5"
1,"grad",29,9,"hte",100,4,2,1000,"5"
1,"grad",30,4,"hte",100,4,2,1000,"5"
1,"grad",31,4,"hte",100,4,2,1000,"5"
1,"grad",32,4,"hte",100,4,2,1000,"5"
1,"grad",33,5,"hte",100,4,2,1000,"5"
1,"grad",34,5,"hte",100,4,2,1000,"5"
1,"grad",35,6,"hte",100,4,2,1000,"5"
1,"grad",36,6,"hte",100,4,2,1000,"5"
1,"grad",37,3,"hte",100,4,2,1000,"5"
1,"grad",38,4,"hte",100,4,2,1000,"5"
1,"grad",39,3,"hte",100,4,2,1000,"5"
1,"grad",40,5,"hte",100,4,2,1000,"5"
1,"grad",41,5,"hte",100,4,2,1000,"5"
1,"grad",42,3,"hte",100,4,2,1000,"5"
1,"grad",43,3,"hte",100,4,2,1000,"5"
1,"grad",44,5,"hte",100,4,2,1000,"5"
1,"grad",45,6,"hte",100,4,2,1000,"5"
1,"grad",46,4,"hte",100,4,2,1000,"5"
1,"grad",47,3,"hte",100,4,2,1000,"5"
1,"grad",48,5,"hte",100,4,2,1000,"5"
1,"grad",49,3,"hte",100,4,2,1000,"5"
1,"grad",50,7,"hte",100,4,2,1000,"5"
1,"grad",51,3,"hte",100,4,2,1000,"5"
1,"grad",52,4,"hte",100,4,2,1000,"5"
1,"grad",53,4,"hte",100,4,2,1000,"5"
1,"grad",54,5,"hte",100,4,2,1000,"5"
1,"grad",55,4,"hte",100,4,2,1000,"5"
1,"grad",56,3,"hte",100,4,2,1000,"5"
1,"grad",57,3,"hte",100,4,2,1000,"5"
1,"grad",58,6,"hte",100,4,2,1000,"5"
1,"grad",59,2,"hte",100,4,2,1000,"5"
1,"grad",60,6,"hte",100,4,2,1000,"5"
1,"grad",61,4,"hte",100,4,2,1000,"5"
1,"grad",62,4,"hte",100,4,2,1000,"5"
1,"grad",63,6,"hte",100,4,2,1000,"5"
1,"grad",64,5,"hte",100,4,2,1000,"5"
1,"grad",65,2,"hte",100,4,2,1000,"5"
1,"grad",66,3,"hte",100,4,2,1000,"5"
1,"grad",67,6,"hte",100,4,2,1000,"5"
1,"grad",68,3,"hte",100,4,2,1000,"5"
1,"grad",69,3,"hte",100,4,2,1000,"5"
1,"grad",70,5,"hte",100,4,2,1000,"5"
1,"grad",71,3,"hte",100,4,2,1000,"5"
1,"grad",72,3,"hte",100,4,2,1000,"5"
1,"grad",73,4,"hte",100,4,2,1000,"5"
1,"grad",74,4,"hte",100,4,2,1000,"5"
1,"grad",75,2,"hte",100,4,2,1000,"5"
1,"grad",76,5,"hte",100,4,2,1000,"5"
1,"grad",77,3,"hte",100,4,2,1000,"5"
1,"grad",78,7,"hte",100,4,2,1000,"5"
1,"grad",79,5,"hte",100,4,2,1000,"5"
1,"grad",80,4,"hte",100,4,2,1000,"5"
1,"grad",81,6,"hte",100,4,2,1000,"5"
