"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.265167171950452,"vcm",100,16,2,1000,"4"
"grad",1,2,FALSE,0,0,0,0.263985547004268,"vcm",100,16,2,1000,"4"
"grad",1,3,FALSE,0,0,0,0.264361367910169,"vcm",100,16,2,1000,"4"
"grad",1,4,FALSE,0,0,0,0.266534974914975,"vcm",100,16,2,1000,"4"
"grad",1,5,FALSE,0,0,0,0.266033855034038,"vcm",100,16,2,1000,"4"
"grad",1,6,FALSE,0,0,0,0.266876101959497,"vcm",100,16,2,1000,"4"
"grad",1,7,FALSE,0,0,0,0.267278233892284,"vcm",100,16,2,1000,"4"
"grad",1,8,FALSE,0,0,0,0.265820209053345,"vcm",100,16,2,1000,"4"
"grad",1,9,FALSE,0,0,0,0.266459620906971,"vcm",100,16,2,1000,"4"
"grad",1,10,FALSE,0,0,0,0.265867669018917,"vcm",100,16,2,1000,"4"
"grad",1,11,FALSE,0,0,0,0.265738414018415,"vcm",100,16,2,1000,"4"
"grad",1,12,FALSE,0,0,0,0.265412793960422,"vcm",100,16,2,1000,"4"
"grad",1,13,FALSE,0,0,0,0.265968760941178,"vcm",100,16,2,1000,"4"
"grad",1,14,FALSE,0,0,0,0.265905207954347,"vcm",100,16,2,1000,"4"
"grad",1,15,FALSE,0,0,0,0.266408246941864,"vcm",100,16,2,1000,"4"
"fpt1",1,1,FALSE,0,0,0,0.228072073077783,"vcm",100,16,2,1000,"4"
"fpt1",1,2,FALSE,0,0,0,0.227691657026298,"vcm",100,16,2,1000,"4"
"fpt1",1,3,FALSE,0,0,0,0.224218440125696,"vcm",100,16,2,1000,"4"
"fpt1",1,4,FALSE,0,0,0,0.218475328176282,"vcm",100,16,2,1000,"4"
"fpt1",1,5,FALSE,0,0,0,0.218784311087802,"vcm",100,16,2,1000,"4"
"fpt1",1,6,FALSE,0,0,0,0.218543306109495,"vcm",100,16,2,1000,"4"
"fpt1",1,7,TRUE,1,0,0,0.262606923119165,"vcm",100,16,2,1000,"4"
"fpt1",1,8,FALSE,0,0,0,0.22978427214548,"vcm",100,16,2,1000,"4"
"fpt1",1,9,FALSE,0,0,0,0.218706384068355,"vcm",100,16,2,1000,"4"
"fpt1",1,10,FALSE,0,0,0,0.216844009119086,"vcm",100,16,2,1000,"4"
"fpt1",1,11,FALSE,0,0,0,0.217276164097711,"vcm",100,16,2,1000,"4"
"fpt1",1,12,FALSE,0,0,0,0.221998055116273,"vcm",100,16,2,1000,"4"
"fpt1",1,13,FALSE,0,0,0,0.218301747110672,"vcm",100,16,2,1000,"4"
"fpt1",1,14,FALSE,0,0,0,0.227688533021137,"vcm",100,16,2,1000,"4"
"fpt1",1,15,FALSE,0,0,0,0.223478010157123,"vcm",100,16,2,1000,"4"
"fpt2",1,1,FALSE,0,0,0,0.153724704054184,"vcm",100,16,2,1000,"4"
"fpt2",1,2,FALSE,0,0,0,0.162139797001146,"vcm",100,16,2,1000,"4"
"fpt2",1,3,FALSE,0,0,0,0.163795386091806,"vcm",100,16,2,1000,"4"
"fpt2",1,4,FALSE,0,0,0,0.159949956112541,"vcm",100,16,2,1000,"4"
"fpt2",1,5,FALSE,0,0,0,0.154229084029794,"vcm",100,16,2,1000,"4"
"fpt2",1,6,FALSE,0,0,0,0.153713890002109,"vcm",100,16,2,1000,"4"
"fpt2",1,7,FALSE,0,0,0,0.155299426056445,"vcm",100,16,2,1000,"4"
"fpt2",1,8,FALSE,0,0,0,0.155201873043552,"vcm",100,16,2,1000,"4"
"fpt2",1,9,FALSE,0,0,0,0.155354434042238,"vcm",100,16,2,1000,"4"
"fpt2",1,10,FALSE,0,0,0,0.159361378056929,"vcm",100,16,2,1000,"4"
"fpt2",1,11,FALSE,0,0,0,0.156960597028956,"vcm",100,16,2,1000,"4"
"fpt2",1,12,FALSE,0,0,0,0.154200387070887,"vcm",100,16,2,1000,"4"
"fpt2",1,13,FALSE,0,0,0,0.159173268009908,"vcm",100,16,2,1000,"4"
"fpt2",1,14,FALSE,0,0,0,0.160612154984847,"vcm",100,16,2,1000,"4"
"fpt2",1,15,FALSE,0,0,0,0.154103980050422,"vcm",100,16,2,1000,"4"
