"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.286571496981196,"hte",500,16,2,1000,"5"
"grad",1,2,FALSE,0,0,0,0.323324032011442,"hte",500,16,2,1000,"5"
"grad",1,3,FALSE,0,0,0,0.32305587711744,"hte",500,16,2,1000,"5"
"grad",1,4,FALSE,0,0,0,0.284155667060986,"hte",500,16,2,1000,"5"
"grad",1,5,TRUE,1,0,0,0.325713364989497,"hte",500,16,2,1000,"5"
"grad",1,6,FALSE,0,0,0,0.280724419048056,"hte",500,16,2,1000,"5"
"grad",1,7,FALSE,0,0,0,0.281630460987799,"hte",500,16,2,1000,"5"
"grad",1,8,FALSE,0,0,0,0.284973655012436,"hte",500,16,2,1000,"5"
"grad",1,9,FALSE,0,0,0,0.282702613971196,"hte",500,16,2,1000,"5"
"grad",1,10,FALSE,0,0,0,0.284591436968185,"hte",500,16,2,1000,"5"
"grad",1,11,FALSE,0,0,0,0.2826608751202,"hte",500,16,2,1000,"5"
"grad",1,12,TRUE,1,0,0,0.298789371037856,"hte",500,16,2,1000,"5"
"grad",1,13,FALSE,0,0,0,0.309253060957417,"hte",500,16,2,1000,"5"
"grad",1,14,FALSE,0,0,0,0.279408599948511,"hte",500,16,2,1000,"5"
"grad",1,15,FALSE,0,0,0,0.316125139943324,"hte",500,16,2,1000,"5"
"fpt1",1,1,FALSE,0,0,0,0.2473029429093,"hte",500,16,2,1000,"5"
"fpt1",1,2,FALSE,0,0,0,0.247262705932371,"hte",500,16,2,1000,"5"
"fpt1",1,3,TRUE,1,0,0,0.260617872932926,"hte",500,16,2,1000,"5"
"fpt1",1,4,FALSE,0,0,0,0.273605153895915,"hte",500,16,2,1000,"5"
"fpt1",1,5,FALSE,0,0,0,0.245468274923041,"hte",500,16,2,1000,"5"
"fpt1",1,6,FALSE,0,0,0,0.246739205904305,"hte",500,16,2,1000,"5"
"fpt1",1,7,TRUE,1,0,0,0.256649720948189,"hte",500,16,2,1000,"5"
"fpt1",1,8,FALSE,0,0,0,0.245329944998957,"hte",500,16,2,1000,"5"
"fpt1",1,9,FALSE,0,0,0,0.246094632893801,"hte",500,16,2,1000,"5"
"fpt1",1,10,TRUE,1,0,0,0.254832601989619,"hte",500,16,2,1000,"5"
"fpt1",1,11,FALSE,0,0,0,0.247581121977419,"hte",500,16,2,1000,"5"
"fpt1",1,12,TRUE,0,1,0,0.292616962920874,"hte",500,16,2,1000,"5"
"fpt1",1,13,FALSE,0,0,0,0.246375222806819,"hte",500,16,2,1000,"5"
"fpt1",1,14,FALSE,0,0,0,0.245284658973105,"hte",500,16,2,1000,"5"
"fpt1",1,15,FALSE,0,0,0,0.245370582910255,"hte",500,16,2,1000,"5"
"fpt2",1,1,FALSE,0,0,0,0.221002992009744,"hte",500,16,2,1000,"5"
"fpt2",1,2,FALSE,0,0,0,0.26055205706507,"hte",500,16,2,1000,"5"
"fpt2",1,3,FALSE,0,0,0,0.249055937980302,"hte",500,16,2,1000,"5"
"fpt2",1,4,TRUE,1,0,0,0.233734840061516,"hte",500,16,2,1000,"5"
"fpt2",1,5,FALSE,0,0,0,0.221569480956532,"hte",500,16,2,1000,"5"
"fpt2",1,6,FALSE,0,0,0,0.257556914002635,"hte",500,16,2,1000,"5"
"fpt2",1,7,FALSE,0,0,0,0.250217619002797,"hte",500,16,2,1000,"5"
"fpt2",1,8,TRUE,1,0,0,0.232317382935435,"hte",500,16,2,1000,"5"
"fpt2",1,9,FALSE,0,0,0,0.22262919601053,"hte",500,16,2,1000,"5"
"fpt2",1,10,FALSE,0,0,0,0.221549150999635,"hte",500,16,2,1000,"5"
"fpt2",1,11,TRUE,1,0,0,0.235021114000119,"hte",500,16,2,1000,"5"
"fpt2",1,12,FALSE,0,0,0,0.263486340991221,"hte",500,16,2,1000,"5"
"fpt2",1,13,TRUE,0,0,1,0.509542410960421,"hte",500,16,2,1000,"5"
"fpt2",1,14,FALSE,0,0,0,0.256316820043139,"hte",500,16,2,1000,"5"
"fpt2",1,15,FALSE,0,0,0,0.258226128993556,"hte",500,16,2,1000,"5"
