"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,31,"vcm",100,16,2,1000,"4"
1,"grad",2,32,"vcm",100,16,2,1000,"4"
1,"grad",3,31,"vcm",100,16,2,1000,"4"
1,"grad",4,45,"vcm",100,16,2,1000,"4"
1,"grad",5,38,"vcm",100,16,2,1000,"4"
1,"grad",6,35,"vcm",100,16,2,1000,"4"
1,"grad",7,34,"vcm",100,16,2,1000,"4"
1,"grad",8,30,"vcm",100,16,2,1000,"4"
1,"grad",9,37,"vcm",100,16,2,1000,"4"
1,"grad",10,41,"vcm",100,16,2,1000,"4"
1,"grad",11,30,"vcm",100,16,2,1000,"4"
1,"grad",12,30,"vcm",100,16,2,1000,"4"
1,"grad",13,38,"vcm",100,16,2,1000,"4"
1,"grad",14,34,"vcm",100,16,2,1000,"4"
1,"grad",15,31,"vcm",100,16,2,1000,"4"
1,"grad",16,36,"vcm",100,16,2,1000,"4"
1,"grad",17,38,"vcm",100,16,2,1000,"4"
1,"grad",18,37,"vcm",100,16,2,1000,"4"
1,"grad",19,31,"vcm",100,16,2,1000,"4"
1,"grad",20,32,"vcm",100,16,2,1000,"4"
1,"grad",21,35,"vcm",100,16,2,1000,"4"
1,"grad",22,34,"vcm",100,16,2,1000,"4"
1,"grad",23,30,"vcm",100,16,2,1000,"4"
1,"grad",24,26,"vcm",100,16,2,1000,"4"
1,"grad",25,34,"vcm",100,16,2,1000,"4"
1,"grad",26,27,"vcm",100,16,2,1000,"4"
1,"grad",27,34,"vcm",100,16,2,1000,"4"
1,"grad",28,38,"vcm",100,16,2,1000,"4"
1,"grad",29,42,"vcm",100,16,2,1000,"4"
1,"grad",30,37,"vcm",100,16,2,1000,"4"
1,"grad",31,35,"vcm",100,16,2,1000,"4"
1,"grad",32,40,"vcm",100,16,2,1000,"4"
1,"grad",33,37,"vcm",100,16,2,1000,"4"
1,"grad",34,33,"vcm",100,16,2,1000,"4"
1,"grad",35,36,"vcm",100,16,2,1000,"4"
1,"grad",36,35,"vcm",100,16,2,1000,"4"
1,"grad",37,33,"vcm",100,16,2,1000,"4"
1,"grad",38,37,"vcm",100,16,2,1000,"4"
1,"grad",39,30,"vcm",100,16,2,1000,"4"
1,"grad",40,30,"vcm",100,16,2,1000,"4"
1,"grad",41,33,"vcm",100,16,2,1000,"4"
1,"grad",42,33,"vcm",100,16,2,1000,"4"
1,"grad",43,36,"vcm",100,16,2,1000,"4"
1,"grad",44,33,"vcm",100,16,2,1000,"4"
1,"grad",45,37,"vcm",100,16,2,1000,"4"
1,"grad",46,36,"vcm",100,16,2,1000,"4"
1,"grad",47,28,"vcm",100,16,2,1000,"4"
1,"grad",48,39,"vcm",100,16,2,1000,"4"
1,"grad",49,37,"vcm",100,16,2,1000,"4"
1,"grad",50,35,"vcm",100,16,2,1000,"4"
1,"grad",51,37,"vcm",100,16,2,1000,"4"
1,"grad",52,27,"vcm",100,16,2,1000,"4"
1,"grad",53,25,"vcm",100,16,2,1000,"4"
1,"grad",54,35,"vcm",100,16,2,1000,"4"
1,"grad",55,31,"vcm",100,16,2,1000,"4"
1,"grad",56,30,"vcm",100,16,2,1000,"4"
1,"grad",57,37,"vcm",100,16,2,1000,"4"
1,"grad",58,26,"vcm",100,16,2,1000,"4"
1,"grad",59,36,"vcm",100,16,2,1000,"4"
1,"grad",60,33,"vcm",100,16,2,1000,"4"
1,"grad",61,32,"vcm",100,16,2,1000,"4"
1,"grad",62,31,"vcm",100,16,2,1000,"4"
1,"grad",63,31,"vcm",100,16,2,1000,"4"
1,"grad",64,41,"vcm",100,16,2,1000,"4"
1,"grad",65,37,"vcm",100,16,2,1000,"4"
1,"grad",66,44,"vcm",100,16,2,1000,"4"
1,"grad",67,31,"vcm",100,16,2,1000,"4"
1,"grad",68,36,"vcm",100,16,2,1000,"4"
1,"grad",69,35,"vcm",100,16,2,1000,"4"
1,"grad",70,29,"vcm",100,16,2,1000,"4"
1,"grad",71,40,"vcm",100,16,2,1000,"4"
1,"grad",72,36,"vcm",100,16,2,1000,"4"
1,"grad",73,35,"vcm",100,16,2,1000,"4"
1,"grad",74,34,"vcm",100,16,2,1000,"4"
1,"grad",75,33,"vcm",100,16,2,1000,"4"
1,"grad",76,29,"vcm",100,16,2,1000,"4"
1,"grad",77,29,"vcm",100,16,2,1000,"4"
1,"grad",78,37,"vcm",100,16,2,1000,"4"
1,"grad",79,30,"vcm",100,16,2,1000,"4"
1,"grad",80,32,"vcm",100,16,2,1000,"4"
1,"grad",81,35,"vcm",100,16,2,1000,"4"
1,"grad",82,33,"vcm",100,16,2,1000,"4"
1,"grad",83,34,"vcm",100,16,2,1000,"4"
1,"grad",84,35,"vcm",100,16,2,1000,"4"
1,"grad",85,37,"vcm",100,16,2,1000,"4"
1,"grad",86,32,"vcm",100,16,2,1000,"4"
1,"grad",87,35,"vcm",100,16,2,1000,"4"
