"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.183547724038363,"hte",250,4,2,1000,"3"
"grad",1,2,FALSE,0,0,0,0.183486361987889,"hte",250,4,2,1000,"3"
"grad",1,3,FALSE,0,0,0,0.183765077032149,"hte",250,4,2,1000,"3"
"grad",1,4,FALSE,0,0,0,0.219872371992096,"hte",250,4,2,1000,"3"
"grad",1,5,FALSE,0,0,0,0.185075015993789,"hte",250,4,2,1000,"3"
"grad",1,6,FALSE,0,0,0,0.18390855495818,"hte",250,4,2,1000,"3"
"grad",1,7,FALSE,0,0,0,0.183670170023106,"hte",250,4,2,1000,"3"
"grad",1,8,FALSE,0,0,0,0.183793293079361,"hte",250,4,2,1000,"3"
"grad",1,9,FALSE,0,0,0,0.184432773035951,"hte",250,4,2,1000,"3"
"grad",1,10,FALSE,0,0,0,0.184525746968575,"hte",250,4,2,1000,"3"
"grad",1,11,FALSE,0,0,0,0.18380487000104,"hte",250,4,2,1000,"3"
"grad",1,12,FALSE,0,0,0,0.184407366090454,"hte",250,4,2,1000,"3"
"grad",1,13,FALSE,0,0,0,0.184279872104526,"hte",250,4,2,1000,"3"
"grad",1,14,FALSE,0,0,0,0.184817977948114,"hte",250,4,2,1000,"3"
"grad",1,15,FALSE,0,0,0,0.184523230069317,"hte",250,4,2,1000,"3"
"fpt1",1,1,FALSE,0,0,0,0.173735633958131,"hte",250,4,2,1000,"3"
"fpt1",1,2,FALSE,0,0,0,0.174410269013606,"hte",250,4,2,1000,"3"
"fpt1",1,3,FALSE,0,0,0,0.174440626055002,"hte",250,4,2,1000,"3"
"fpt1",1,4,FALSE,0,0,0,0.21110645099543,"hte",250,4,2,1000,"3"
"fpt1",1,5,FALSE,0,0,0,0.211451931041665,"hte",250,4,2,1000,"3"
"fpt1",1,6,FALSE,0,0,0,0.209484138060361,"hte",250,4,2,1000,"3"
"fpt1",1,7,FALSE,0,0,0,0.211924063973129,"hte",250,4,2,1000,"3"
"fpt1",1,8,FALSE,0,0,0,0.174728101002984,"hte",250,4,2,1000,"3"
"fpt1",1,9,FALSE,0,0,0,0.174323740066029,"hte",250,4,2,1000,"3"
"fpt1",1,10,FALSE,0,0,0,0.174335295101628,"hte",250,4,2,1000,"3"
"fpt1",1,11,FALSE,0,0,0,0.174934903043322,"hte",250,4,2,1000,"3"
"fpt1",1,12,FALSE,0,0,0,0.174855118966661,"hte",250,4,2,1000,"3"
"fpt1",1,13,FALSE,0,0,0,0.175158113008365,"hte",250,4,2,1000,"3"
"fpt1",1,14,FALSE,0,0,0,0.211094439029694,"hte",250,4,2,1000,"3"
"fpt1",1,15,FALSE,0,0,0,0.200222888030112,"hte",250,4,2,1000,"3"
"fpt2",1,1,FALSE,0,0,0,0.16190851200372,"hte",250,4,2,1000,"3"
"fpt2",1,2,FALSE,0,0,0,0.160889256047085,"hte",250,4,2,1000,"3"
"fpt2",1,3,FALSE,0,0,0,0.198559473035857,"hte",250,4,2,1000,"3"
"fpt2",1,4,FALSE,0,0,0,0.188452190021053,"hte",250,4,2,1000,"3"
"fpt2",1,5,FALSE,0,0,0,0.161987952073105,"hte",250,4,2,1000,"3"
"fpt2",1,6,TRUE,1,0,0,0.215355358086526,"hte",250,4,2,1000,"3"
"fpt2",1,7,FALSE,0,0,0,0.19125770800747,"hte",250,4,2,1000,"3"
"fpt2",1,8,FALSE,0,0,0,0.201415774063207,"hte",250,4,2,1000,"3"
"fpt2",1,9,FALSE,0,0,0,0.200464305002242,"hte",250,4,2,1000,"3"
"fpt2",1,10,FALSE,0,0,0,0.200747377006337,"hte",250,4,2,1000,"3"
"fpt2",1,11,FALSE,0,0,0,0.190830092993565,"hte",250,4,2,1000,"3"
"fpt2",1,12,FALSE,0,0,0,0.165242635062896,"hte",250,4,2,1000,"3"
"fpt2",1,13,FALSE,0,0,0,0.200084445998073,"hte",250,4,2,1000,"3"
"fpt2",1,14,FALSE,0,0,0,0.191286633023992,"hte",250,4,2,1000,"3"
"fpt2",1,15,FALSE,0,0,0,0.164724715985358,"hte",250,4,2,1000,"3"
