"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.341569624026306,"hte",500,4,2,1000,"4"
"grad",1,2,FALSE,0,0,0,0.343080907012336,"hte",500,4,2,1000,"4"
"grad",1,3,FALSE,0,0,0,0.380255725001916,"hte",500,4,2,1000,"4"
"grad",1,4,FALSE,0,0,0,0.380610023043118,"hte",500,4,2,1000,"4"
"grad",1,5,FALSE,0,0,0,0.342271275003441,"hte",500,4,2,1000,"4"
"grad",1,6,FALSE,0,0,0,0.343329051975161,"hte",500,4,2,1000,"4"
"grad",1,7,FALSE,0,0,0,0.381479546078481,"hte",500,4,2,1000,"4"
"grad",1,8,FALSE,0,0,0,0.381710428977385,"hte",500,4,2,1000,"4"
"grad",1,9,FALSE,0,0,0,0.343390014953911,"hte",500,4,2,1000,"4"
"grad",1,10,TRUE,1,0,0,0.373510992969386,"hte",500,4,2,1000,"4"
"grad",1,11,FALSE,0,0,0,0.382068381062709,"hte",500,4,2,1000,"4"
"grad",1,12,FALSE,0,0,0,0.379810165031813,"hte",500,4,2,1000,"4"
"grad",1,13,FALSE,0,0,0,0.346312184003182,"hte",500,4,2,1000,"4"
"grad",1,14,FALSE,0,0,0,0.343835668987595,"hte",500,4,2,1000,"4"
"grad",1,15,FALSE,0,0,0,0.345852660015225,"hte",500,4,2,1000,"4"
"fpt1",1,1,FALSE,0,0,0,0.33575147704687,"hte",500,4,2,1000,"4"
"fpt1",1,2,FALSE,0,0,0,0.33482970809564,"hte",500,4,2,1000,"4"
"fpt1",1,3,TRUE,1,0,0,0.362726331106387,"hte",500,4,2,1000,"4"
"fpt1",1,4,FALSE,0,0,0,0.364913995959796,"hte",500,4,2,1000,"4"
"fpt1",1,5,FALSE,0,0,0,0.336579443071969,"hte",500,4,2,1000,"4"
"fpt1",1,6,FALSE,0,0,0,0.373298033024184,"hte",500,4,2,1000,"4"
"fpt1",1,7,FALSE,0,0,0,0.372357203043066,"hte",500,4,2,1000,"4"
"fpt1",1,8,FALSE,0,0,0,0.372172695002519,"hte",500,4,2,1000,"4"
"fpt1",1,9,FALSE,0,0,0,0.371187455020845,"hte",500,4,2,1000,"4"
"fpt1",1,10,FALSE,0,0,0,0.37046240712516,"hte",500,4,2,1000,"4"
"fpt1",1,11,FALSE,0,0,0,0.373415136011317,"hte",500,4,2,1000,"4"
"fpt1",1,12,FALSE,0,0,0,0.337551251985133,"hte",500,4,2,1000,"4"
"fpt1",1,13,TRUE,1,0,0,0.363528965972364,"hte",500,4,2,1000,"4"
"fpt1",1,14,FALSE,0,0,0,0.365640443982556,"hte",500,4,2,1000,"4"
"fpt1",1,15,FALSE,0,0,0,0.375077403034084,"hte",500,4,2,1000,"4"
"fpt2",1,1,FALSE,0,0,0,0.338028665049933,"hte",500,4,2,1000,"4"
"fpt2",1,2,FALSE,0,0,0,0.302937258034945,"hte",500,4,2,1000,"4"
"fpt2",1,3,FALSE,0,0,0,0.303964374121279,"hte",500,4,2,1000,"4"
"fpt2",1,4,TRUE,1,0,0,0.330998545978218,"hte",500,4,2,1000,"4"
"fpt2",1,5,FALSE,0,0,0,0.330551834078506,"hte",500,4,2,1000,"4"
"fpt2",1,6,FALSE,0,0,0,0.30308764509391,"hte",500,4,2,1000,"4"
"fpt2",1,7,FALSE,0,0,0,0.33018810604699,"hte",500,4,2,1000,"4"
"fpt2",1,8,FALSE,0,0,0,0.34314226906281,"hte",500,4,2,1000,"4"
"fpt2",1,9,FALSE,0,0,0,0.341893085977063,"hte",500,4,2,1000,"4"
"fpt2",1,10,FALSE,0,0,0,0.304239669931121,"hte",500,4,2,1000,"4"
"fpt2",1,11,TRUE,1,0,0,0.343766523059458,"hte",500,4,2,1000,"4"
"fpt2",1,12,FALSE,0,0,0,0.330355092068203,"hte",500,4,2,1000,"4"
"fpt2",1,13,FALSE,0,0,0,0.302511216024868,"hte",500,4,2,1000,"4"
"fpt2",1,14,FALSE,0,0,0,0.301660006982274,"hte",500,4,2,1000,"4"
"fpt2",1,15,FALSE,0,0,0,0.30341791396495,"hte",500,4,2,1000,"4"
