"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.275862520094961,"vcm",100,4,2,1000,"2"
"grad",1,2,FALSE,0,0,0,0.273056660080329,"vcm",100,4,2,1000,"2"
"grad",1,3,FALSE,0,0,0,0.273160424083471,"vcm",100,4,2,1000,"2"
"grad",1,4,FALSE,0,0,0,0.272620134986937,"vcm",100,4,2,1000,"2"
"grad",1,5,FALSE,0,0,0,0.273112346068956,"vcm",100,4,2,1000,"2"
"grad",1,6,FALSE,0,0,0,0.272764644003473,"vcm",100,4,2,1000,"2"
"grad",1,7,FALSE,0,0,0,0.273323706001975,"vcm",100,4,2,1000,"2"
"grad",1,8,FALSE,0,0,0,0.273465603007935,"vcm",100,4,2,1000,"2"
"grad",1,9,FALSE,0,0,0,0.275854273000732,"vcm",100,4,2,1000,"2"
"grad",1,10,FALSE,0,0,0,0.275778073002584,"vcm",100,4,2,1000,"2"
"grad",1,11,FALSE,0,0,0,0.273400618927553,"vcm",100,4,2,1000,"2"
"grad",1,12,FALSE,0,0,0,0.276967103942297,"vcm",100,4,2,1000,"2"
"grad",1,13,FALSE,0,0,0,0.278451958089136,"vcm",100,4,2,1000,"2"
"grad",1,14,FALSE,0,0,0,0.271818084991537,"vcm",100,4,2,1000,"2"
"grad",1,15,FALSE,0,0,0,0.273800519062206,"vcm",100,4,2,1000,"2"
"fpt1",1,1,FALSE,0,0,0,0.250588770955801,"vcm",100,4,2,1000,"2"
"fpt1",1,2,FALSE,0,0,0,0.253630986902863,"vcm",100,4,2,1000,"2"
"fpt1",1,3,FALSE,0,0,0,0.253120520035736,"vcm",100,4,2,1000,"2"
"fpt1",1,4,FALSE,0,0,0,0.255096722976305,"vcm",100,4,2,1000,"2"
"fpt1",1,5,FALSE,0,0,0,0.252088472014293,"vcm",100,4,2,1000,"2"
"fpt1",1,6,FALSE,0,0,0,0.249399924883619,"vcm",100,4,2,1000,"2"
"fpt1",1,7,FALSE,0,0,0,0.254906554007903,"vcm",100,4,2,1000,"2"
"fpt1",1,8,FALSE,0,0,0,0.25013676402159,"vcm",100,4,2,1000,"2"
"fpt1",1,9,FALSE,0,0,0,0.250179770984687,"vcm",100,4,2,1000,"2"
"fpt1",1,10,FALSE,0,0,0,0.250012822914869,"vcm",100,4,2,1000,"2"
"fpt1",1,11,FALSE,0,0,0,0.251254764967598,"vcm",100,4,2,1000,"2"
"fpt1",1,12,FALSE,0,0,0,0.152379048988223,"vcm",100,4,2,1000,"2"
"fpt1",1,13,FALSE,0,0,0,0.15137575706467,"vcm",100,4,2,1000,"2"
"fpt1",1,14,FALSE,0,0,0,0.151524224900641,"vcm",100,4,2,1000,"2"
"fpt1",1,15,FALSE,0,0,0,0.152325749048032,"vcm",100,4,2,1000,"2"
"fpt2",1,1,FALSE,0,0,0,0.212566560949199,"vcm",100,4,2,1000,"2"
"fpt2",1,2,FALSE,0,0,0,0.212149992934428,"vcm",100,4,2,1000,"2"
"fpt2",1,3,FALSE,0,0,0,0.210456437896937,"vcm",100,4,2,1000,"2"
"fpt2",1,4,FALSE,0,0,0,0.210287697962485,"vcm",100,4,2,1000,"2"
"fpt2",1,5,FALSE,0,0,0,0.210844522924162,"vcm",100,4,2,1000,"2"
"fpt2",1,6,FALSE,0,0,0,0.210560488863848,"vcm",100,4,2,1000,"2"
"fpt2",1,7,FALSE,0,0,0,0.210710356943309,"vcm",100,4,2,1000,"2"
"fpt2",1,8,FALSE,0,0,0,0.212196528911591,"vcm",100,4,2,1000,"2"
"fpt2",1,9,FALSE,0,0,0,0.212540695909411,"vcm",100,4,2,1000,"2"
"fpt2",1,10,FALSE,0,0,0,0.210531646967866,"vcm",100,4,2,1000,"2"
"fpt2",1,11,FALSE,0,0,0,0.210474012885243,"vcm",100,4,2,1000,"2"
"fpt2",1,12,FALSE,0,0,0,0.210887278895825,"vcm",100,4,2,1000,"2"
"fpt2",1,13,FALSE,0,0,0,0.210525388014503,"vcm",100,4,2,1000,"2"
"fpt2",1,14,FALSE,0,0,0,0.212800064007752,"vcm",100,4,2,1000,"2"
"fpt2",1,15,FALSE,0,0,0,0.212007830967195,"vcm",100,4,2,1000,"2"
