"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,1,"hte",100,16,2,2000,"4"
1,"grad",2,1,"hte",100,16,2,2000,"4"
1,"grad",3,1,"hte",100,16,2,2000,"4"
1,"grad",4,1,"hte",100,16,2,2000,"4"
1,"grad",5,1,"hte",100,16,2,2000,"4"
1,"grad",6,1,"hte",100,16,2,2000,"4"
1,"grad",7,1,"hte",100,16,2,2000,"4"
1,"grad",8,1,"hte",100,16,2,2000,"4"
1,"grad",9,1,"hte",100,16,2,2000,"4"
1,"grad",10,1,"hte",100,16,2,2000,"4"
1,"grad",11,1,"hte",100,16,2,2000,"4"
1,"grad",12,1,"hte",100,16,2,2000,"4"
1,"grad",13,1,"hte",100,16,2,2000,"4"
1,"grad",14,1,"hte",100,16,2,2000,"4"
1,"grad",15,1,"hte",100,16,2,2000,"4"
1,"grad",16,1,"hte",100,16,2,2000,"4"
1,"grad",17,1,"hte",100,16,2,2000,"4"
1,"grad",18,1,"hte",100,16,2,2000,"4"
1,"grad",19,1,"hte",100,16,2,2000,"4"
1,"grad",20,1,"hte",100,16,2,2000,"4"
1,"grad",21,1,"hte",100,16,2,2000,"4"
1,"grad",22,1,"hte",100,16,2,2000,"4"
1,"grad",23,1,"hte",100,16,2,2000,"4"
1,"grad",24,1,"hte",100,16,2,2000,"4"
1,"grad",25,1,"hte",100,16,2,2000,"4"
1,"grad",26,1,"hte",100,16,2,2000,"4"
1,"grad",27,1,"hte",100,16,2,2000,"4"
1,"grad",28,1,"hte",100,16,2,2000,"4"
1,"grad",29,1,"hte",100,16,2,2000,"4"
1,"grad",30,1,"hte",100,16,2,2000,"4"
1,"grad",31,1,"hte",100,16,2,2000,"4"
1,"grad",32,1,"hte",100,16,2,2000,"4"
1,"grad",33,1,"hte",100,16,2,2000,"4"
1,"grad",34,1,"hte",100,16,2,2000,"4"
1,"grad",35,1,"hte",100,16,2,2000,"4"
1,"grad",36,1,"hte",100,16,2,2000,"4"
1,"grad",37,1,"hte",100,16,2,2000,"4"
1,"grad",38,1,"hte",100,16,2,2000,"4"
1,"grad",39,1,"hte",100,16,2,2000,"4"
1,"grad",40,1,"hte",100,16,2,2000,"4"
1,"grad",41,1,"hte",100,16,2,2000,"4"
1,"grad",42,1,"hte",100,16,2,2000,"4"
1,"grad",43,1,"hte",100,16,2,2000,"4"
1,"grad",44,2,"hte",100,16,2,2000,"4"
1,"grad",45,1,"hte",100,16,2,2000,"4"
1,"grad",46,1,"hte",100,16,2,2000,"4"
1,"grad",47,1,"hte",100,16,2,2000,"4"
1,"grad",48,1,"hte",100,16,2,2000,"4"
1,"grad",49,1,"hte",100,16,2,2000,"4"
1,"grad",50,1,"hte",100,16,2,2000,"4"
1,"grad",51,1,"hte",100,16,2,2000,"4"
1,"grad",52,1,"hte",100,16,2,2000,"4"
1,"grad",53,1,"hte",100,16,2,2000,"4"
1,"grad",54,1,"hte",100,16,2,2000,"4"
1,"grad",55,1,"hte",100,16,2,2000,"4"
1,"grad",56,1,"hte",100,16,2,2000,"4"
1,"grad",57,1,"hte",100,16,2,2000,"4"
1,"grad",58,1,"hte",100,16,2,2000,"4"
1,"grad",59,1,"hte",100,16,2,2000,"4"
1,"grad",60,1,"hte",100,16,2,2000,"4"
1,"grad",61,1,"hte",100,16,2,2000,"4"
1,"grad",62,1,"hte",100,16,2,2000,"4"
1,"grad",63,2,"hte",100,16,2,2000,"4"
1,"grad",64,1,"hte",100,16,2,2000,"4"
1,"grad",65,1,"hte",100,16,2,2000,"4"
1,"grad",66,1,"hte",100,16,2,2000,"4"
1,"grad",67,1,"hte",100,16,2,2000,"4"
1,"grad",68,1,"hte",100,16,2,2000,"4"
1,"grad",69,1,"hte",100,16,2,2000,"4"
1,"grad",70,1,"hte",100,16,2,2000,"4"
1,"grad",71,1,"hte",100,16,2,2000,"4"
1,"grad",72,1,"hte",100,16,2,2000,"4"
1,"grad",73,1,"hte",100,16,2,2000,"4"
1,"grad",74,1,"hte",100,16,2,2000,"4"
1,"grad",75,1,"hte",100,16,2,2000,"4"
1,"grad",76,1,"hte",100,16,2,2000,"4"
1,"grad",77,1,"hte",100,16,2,2000,"4"
1,"grad",78,1,"hte",100,16,2,2000,"4"
1,"grad",79,1,"hte",100,16,2,2000,"4"
1,"grad",80,1,"hte",100,16,2,2000,"4"
1,"grad",81,2,"hte",100,16,2,2000,"4"
1,"grad",82,1,"hte",100,16,2,2000,"4"
1,"grad",83,1,"hte",100,16,2,2000,"4"
1,"grad",84,1,"hte",100,16,2,2000,"4"
1,"grad",85,1,"hte",100,16,2,2000,"4"
1,"grad",86,1,"hte",100,16,2,2000,"4"
1,"grad",87,1,"hte",100,16,2,2000,"4"
1,"grad",88,1,"hte",100,16,2,2000,"4"
1,"grad",89,1,"hte",100,16,2,2000,"4"
1,"grad",90,1,"hte",100,16,2,2000,"4"
1,"grad",91,1,"hte",100,16,2,2000,"4"
1,"grad",92,1,"hte",100,16,2,2000,"4"
1,"grad",93,1,"hte",100,16,2,2000,"4"
1,"grad",94,1,"hte",100,16,2,2000,"4"
1,"grad",95,1,"hte",100,16,2,2000,"4"
1,"grad",96,1,"hte",100,16,2,2000,"4"
1,"grad",97,1,"hte",100,16,2,2000,"4"
1,"grad",98,1,"hte",100,16,2,2000,"4"
1,"grad",99,1,"hte",100,16,2,2000,"4"
1,"grad",100,1,"hte",100,16,2,2000,"4"
1,"fpt1",1,1,"hte",100,16,2,2000,"4"
1,"fpt1",2,1,"hte",100,16,2,2000,"4"
1,"fpt1",3,1,"hte",100,16,2,2000,"4"
