"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.352728751022369,"hte",500,4,2,1000,"2"
"grad",1,2,FALSE,0,0,0,0.354340823017992,"hte",500,4,2,1000,"2"
"grad",1,3,FALSE,0,0,0,0.354798421030864,"hte",500,4,2,1000,"2"
"grad",1,4,FALSE,0,0,0,0.392544058035128,"hte",500,4,2,1000,"2"
"grad",1,5,FALSE,0,0,0,0.391829141997732,"hte",500,4,2,1000,"2"
"grad",1,6,FALSE,0,0,0,0.354370575048961,"hte",500,4,2,1000,"2"
"grad",1,7,FALSE,0,0,0,0.355322917923331,"hte",500,4,2,1000,"2"
"grad",1,8,FALSE,0,0,0,0.354937742929906,"hte",500,4,2,1000,"2"
"grad",1,9,FALSE,0,0,0,0.355482824030332,"hte",500,4,2,1000,"2"
"grad",1,10,TRUE,1,0,0,0.384995501022786,"hte",500,4,2,1000,"2"
"grad",1,11,FALSE,0,0,0,0.392832790035754,"hte",500,4,2,1000,"2"
"grad",1,12,FALSE,0,0,0,0.356113382033072,"hte",500,4,2,1000,"2"
"grad",1,13,FALSE,0,0,0,0.354866590932943,"hte",500,4,2,1000,"2"
"grad",1,14,FALSE,0,0,0,0.354949799017049,"hte",500,4,2,1000,"2"
"grad",1,15,FALSE,0,0,0,0.35526761400979,"hte",500,4,2,1000,"2"
"fpt1",1,1,FALSE,0,0,0,0.340656864922494,"hte",500,4,2,1000,"2"
"fpt1",1,2,FALSE,0,0,0,0.340442586806603,"hte",500,4,2,1000,"2"
"fpt1",1,3,TRUE,1,0,0,0.366339079919271,"hte",500,4,2,1000,"2"
"fpt1",1,4,FALSE,0,0,0,0.373546551913023,"hte",500,4,2,1000,"2"
"fpt1",1,5,FALSE,0,0,0,0.344973819912411,"hte",500,4,2,1000,"2"
"fpt1",1,6,FALSE,0,0,0,0.343805370852351,"hte",500,4,2,1000,"2"
"fpt1",1,7,FALSE,0,0,0,0.379400541889481,"hte",500,4,2,1000,"2"
"fpt1",1,8,FALSE,0,0,0,0.379240162903443,"hte",500,4,2,1000,"2"
"fpt1",1,9,FALSE,0,0,0,0.34211968886666,"hte",500,4,2,1000,"2"
"fpt1",1,10,FALSE,0,0,0,0.376275640912354,"hte",500,4,2,1000,"2"
"fpt1",1,11,FALSE,0,0,0,0.378127165953629,"hte",500,4,2,1000,"2"
"fpt1",1,12,FALSE,0,0,0,0.342812821967527,"hte",500,4,2,1000,"2"
"fpt1",1,13,TRUE,1,0,0,0.368419482954778,"hte",500,4,2,1000,"2"
"fpt1",1,14,FALSE,0,0,0,0.371504381881095,"hte",500,4,2,1000,"2"
"fpt1",1,15,FALSE,0,0,0,0.344365025870502,"hte",500,4,2,1000,"2"
"fpt2",1,1,FALSE,0,0,0,0.317550178966485,"hte",500,4,2,1000,"2"
"fpt2",1,2,FALSE,0,0,0,0.366689021000639,"hte",500,4,2,1000,"2"
"fpt2",1,3,FALSE,0,0,0,0.360273425118066,"hte",500,4,2,1000,"2"
"fpt2",1,4,TRUE,1,0,0,0.384509849012829,"hte",500,4,2,1000,"2"
"fpt2",1,5,FALSE,0,0,0,0.3437038899865,"hte",500,4,2,1000,"2"
"fpt2",1,6,FALSE,0,0,0,0.315452262060717,"hte",500,4,2,1000,"2"
"fpt2",1,7,FALSE,0,0,0,0.317339522996917,"hte",500,4,2,1000,"2"
"fpt2",1,8,FALSE,0,0,0,0.317772568087094,"hte",500,4,2,1000,"2"
"fpt2",1,9,FALSE,0,0,0,0.318318665027618,"hte",500,4,2,1000,"2"
"fpt2",1,10,FALSE,0,0,0,0.35397840605583,"hte",500,4,2,1000,"2"
"fpt2",1,11,TRUE,1,0,0,0.356315889046527,"hte",500,4,2,1000,"2"
"fpt2",1,12,FALSE,0,0,0,0.318423507967964,"hte",500,4,2,1000,"2"
"fpt2",1,13,FALSE,0,0,0,0.318158915964887,"hte",500,4,2,1000,"2"
"fpt2",1,14,FALSE,0,0,0,0.317712499992922,"hte",500,4,2,1000,"2"
"fpt2",1,15,FALSE,0,0,0,0.318919391022064,"hte",500,4,2,1000,"2"
