"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.0993285620352253,"hte",100,16,2,1000,"1"
"grad",1,2,FALSE,0,0,0,0.0980821669800207,"hte",100,16,2,1000,"1"
"grad",1,3,FALSE,0,0,0,0.0982770550763234,"hte",100,16,2,1000,"1"
"grad",1,4,FALSE,0,0,0,0.133559446083382,"hte",100,16,2,1000,"1"
"grad",1,5,FALSE,0,0,0,0.132999707013369,"hte",100,16,2,1000,"1"
"grad",1,6,FALSE,0,0,0,0.0984399219742045,"hte",100,16,2,1000,"1"
"grad",1,7,FALSE,0,0,0,0.0982250629458576,"hte",100,16,2,1000,"1"
"grad",1,8,FALSE,0,0,0,0.0983505710028112,"hte",100,16,2,1000,"1"
"grad",1,9,FALSE,0,0,0,0.098294762079604,"hte",100,16,2,1000,"1"
"grad",1,10,FALSE,0,0,0,0.0986564650665969,"hte",100,16,2,1000,"1"
"grad",1,11,FALSE,0,0,0,0.0985972449416295,"hte",100,16,2,1000,"1"
"grad",1,12,FALSE,0,0,0,0.0985817230539396,"hte",100,16,2,1000,"1"
"grad",1,13,FALSE,0,0,0,0.0993328640470281,"hte",100,16,2,1000,"1"
"grad",1,14,FALSE,0,0,0,0.098741494002752,"hte",100,16,2,1000,"1"
"grad",1,15,FALSE,0,0,0,0.102995811030269,"hte",100,16,2,1000,"1"
"fpt1",1,1,FALSE,0,0,0,0.0856850530253723,"hte",100,16,2,1000,"1"
"fpt1",1,2,FALSE,0,0,0,0.0979473011102527,"hte",100,16,2,1000,"1"
"fpt1",1,3,FALSE,0,0,0,0.115700872032903,"hte",100,16,2,1000,"1"
"fpt1",1,4,FALSE,0,0,0,0.086207760963589,"hte",100,16,2,1000,"1"
"fpt1",1,5,FALSE,0,0,0,0.086073340033181,"hte",100,16,2,1000,"1"
"fpt1",1,6,FALSE,0,0,0,0.121784092043526,"hte",100,16,2,1000,"1"
"fpt1",1,7,FALSE,0,0,0,0.112695719115436,"hte",100,16,2,1000,"1"
"fpt1",1,8,FALSE,0,0,0,0.0863754980964586,"hte",100,16,2,1000,"1"
"fpt1",1,9,FALSE,0,0,0,0.0861267190193757,"hte",100,16,2,1000,"1"
"fpt1",1,10,FALSE,0,0,0,0.0859121000394225,"hte",100,16,2,1000,"1"
"fpt1",1,11,FALSE,0,0,0,0.0862435760209337,"hte",100,16,2,1000,"1"
"fpt1",1,12,FALSE,0,0,0,0.0862766930367798,"hte",100,16,2,1000,"1"
"fpt1",1,13,FALSE,0,0,0,0.0884207569761202,"hte",100,16,2,1000,"1"
"fpt1",1,14,FALSE,0,0,0,0.0882157300366089,"hte",100,16,2,1000,"1"
"fpt1",1,15,FALSE,0,0,0,0.0870783770224079,"hte",100,16,2,1000,"1"
"fpt2",1,1,FALSE,0,0,0,0.07772358704824,"hte",100,16,2,1000,"1"
"fpt2",1,2,FALSE,0,0,0,0.0779570080339909,"hte",100,16,2,1000,"1"
"fpt2",1,3,TRUE,1,0,0,0.160865937941708,"hte",100,16,2,1000,"1"
"fpt2",1,4,FALSE,0,0,0,0.0754700819961727,"hte",100,16,2,1000,"1"
"fpt2",1,5,FALSE,0,0,0,0.10987725504674,"hte",100,16,2,1000,"1"
"fpt2",1,6,FALSE,0,0,0,0.101294234977104,"hte",100,16,2,1000,"1"
"fpt2",1,7,FALSE,0,0,0,0.0748824479524046,"hte",100,16,2,1000,"1"
"fpt2",1,8,FALSE,0,0,0,0.0746635230025277,"hte",100,16,2,1000,"1"
"fpt2",1,9,FALSE,0,0,0,0.0744303959654644,"hte",100,16,2,1000,"1"
"fpt2",1,10,FALSE,0,0,0,0.0747106960043311,"hte",100,16,2,1000,"1"
"fpt2",1,11,FALSE,0,0,0,0.0745975020108745,"hte",100,16,2,1000,"1"
"fpt2",1,12,FALSE,0,0,0,0.0778974279528484,"hte",100,16,2,1000,"1"
"fpt2",1,13,FALSE,0,0,0,0.0757665230194107,"hte",100,16,2,1000,"1"
"fpt2",1,14,FALSE,0,0,0,0.0750803750706837,"hte",100,16,2,1000,"1"
"fpt2",1,15,FALSE,0,0,0,0.0748653350165114,"hte",100,16,2,1000,"1"
