"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,12,"hte",250,4,2,4000,"5"
1,"grad",2,13,"hte",250,4,2,4000,"5"
1,"grad",3,13,"hte",250,4,2,4000,"5"
1,"grad",4,12,"hte",250,4,2,4000,"5"
1,"grad",5,14,"hte",250,4,2,4000,"5"
1,"grad",6,13,"hte",250,4,2,4000,"5"
1,"grad",7,15,"hte",250,4,2,4000,"5"
1,"grad",8,13,"hte",250,4,2,4000,"5"
1,"grad",9,15,"hte",250,4,2,4000,"5"
1,"grad",10,16,"hte",250,4,2,4000,"5"
1,"grad",11,10,"hte",250,4,2,4000,"5"
1,"grad",12,16,"hte",250,4,2,4000,"5"
1,"grad",13,16,"hte",250,4,2,4000,"5"
1,"grad",14,12,"hte",250,4,2,4000,"5"
1,"grad",15,12,"hte",250,4,2,4000,"5"
1,"grad",16,15,"hte",250,4,2,4000,"5"
1,"grad",17,15,"hte",250,4,2,4000,"5"
1,"grad",18,12,"hte",250,4,2,4000,"5"
1,"grad",19,14,"hte",250,4,2,4000,"5"
1,"grad",20,14,"hte",250,4,2,4000,"5"
1,"grad",21,13,"hte",250,4,2,4000,"5"
1,"grad",22,13,"hte",250,4,2,4000,"5"
1,"grad",23,15,"hte",250,4,2,4000,"5"
1,"grad",24,11,"hte",250,4,2,4000,"5"
1,"grad",25,14,"hte",250,4,2,4000,"5"
1,"grad",26,10,"hte",250,4,2,4000,"5"
1,"grad",27,13,"hte",250,4,2,4000,"5"
1,"grad",28,12,"hte",250,4,2,4000,"5"
1,"grad",29,14,"hte",250,4,2,4000,"5"
1,"grad",30,15,"hte",250,4,2,4000,"5"
1,"grad",31,14,"hte",250,4,2,4000,"5"
1,"grad",32,14,"hte",250,4,2,4000,"5"
1,"grad",33,12,"hte",250,4,2,4000,"5"
1,"grad",34,13,"hte",250,4,2,4000,"5"
1,"grad",35,11,"hte",250,4,2,4000,"5"
1,"grad",36,13,"hte",250,4,2,4000,"5"
1,"grad",37,16,"hte",250,4,2,4000,"5"
1,"grad",38,11,"hte",250,4,2,4000,"5"
1,"grad",39,15,"hte",250,4,2,4000,"5"
1,"grad",40,11,"hte",250,4,2,4000,"5"
1,"grad",41,14,"hte",250,4,2,4000,"5"
1,"grad",42,15,"hte",250,4,2,4000,"5"
1,"grad",43,14,"hte",250,4,2,4000,"5"
1,"grad",44,16,"hte",250,4,2,4000,"5"
1,"grad",45,14,"hte",250,4,2,4000,"5"
1,"grad",46,13,"hte",250,4,2,4000,"5"
1,"grad",47,16,"hte",250,4,2,4000,"5"
1,"grad",48,16,"hte",250,4,2,4000,"5"
1,"grad",49,15,"hte",250,4,2,4000,"5"
1,"grad",50,15,"hte",250,4,2,4000,"5"
1,"grad",51,16,"hte",250,4,2,4000,"5"
1,"grad",52,13,"hte",250,4,2,4000,"5"
1,"grad",53,19,"hte",250,4,2,4000,"5"
1,"grad",54,15,"hte",250,4,2,4000,"5"
1,"grad",55,17,"hte",250,4,2,4000,"5"
1,"grad",56,11,"hte",250,4,2,4000,"5"
1,"grad",57,15,"hte",250,4,2,4000,"5"
1,"grad",58,11,"hte",250,4,2,4000,"5"
1,"grad",59,13,"hte",250,4,2,4000,"5"
1,"grad",60,15,"hte",250,4,2,4000,"5"
1,"grad",61,14,"hte",250,4,2,4000,"5"
1,"grad",62,16,"hte",250,4,2,4000,"5"
1,"grad",63,13,"hte",250,4,2,4000,"5"
1,"grad",64,13,"hte",250,4,2,4000,"5"
1,"grad",65,12,"hte",250,4,2,4000,"5"
1,"grad",66,13,"hte",250,4,2,4000,"5"
1,"grad",67,9,"hte",250,4,2,4000,"5"
1,"grad",68,13,"hte",250,4,2,4000,"5"
1,"grad",69,15,"hte",250,4,2,4000,"5"
