"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,TRUE,1,0,0,2.96925941610243,"vcm",500,16,2,2000,"4"
"grad",1,2,TRUE,1,0,1,3.39184322394431,"vcm",500,16,2,2000,"4"
"grad",1,3,TRUE,1,0,1,3.22613913996611,"vcm",500,16,2,2000,"4"
"grad",1,4,TRUE,1,0,1,3.35050552303437,"vcm",500,16,2,2000,"4"
"grad",1,5,TRUE,1,0,1,3.22398897702806,"vcm",500,16,2,2000,"4"
"grad",1,6,TRUE,0,1,1,3.35187748691533,"vcm",500,16,2,2000,"4"
"grad",1,7,TRUE,1,0,1,3.19033143704291,"vcm",500,16,2,2000,"4"
"grad",1,8,TRUE,1,0,1,3.36778421304189,"vcm",500,16,2,2000,"4"
"grad",1,9,TRUE,1,0,1,3.23750241508242,"vcm",500,16,2,2000,"4"
"grad",1,10,TRUE,1,0,1,3.34690826595761,"vcm",500,16,2,2000,"4"
"grad",1,11,TRUE,1,0,1,3.22316170297563,"vcm",500,16,2,2000,"4"
"grad",1,12,TRUE,1,0,1,3.37676370400004,"vcm",500,16,2,2000,"4"
"grad",1,13,TRUE,1,0,1,3.2232524480205,"vcm",500,16,2,2000,"4"
"grad",1,14,TRUE,1,0,1,3.3692166369874,"vcm",500,16,2,2000,"4"
"grad",1,15,TRUE,1,0,1,3.23057613207493,"vcm",500,16,2,2000,"4"
"fpt1",1,1,TRUE,0,1,2,3.13247459207196,"vcm",500,16,2,2000,"4"
"fpt1",1,2,TRUE,1,0,1,2.75286439002957,"vcm",500,16,2,2000,"4"
"fpt1",1,3,FALSE,0,0,0,2.44122495804913,"vcm",500,16,2,2000,"4"
"fpt1",1,4,TRUE,1,0,0,2.50034262496047,"vcm",500,16,2,2000,"4"
"fpt1",1,5,TRUE,1,1,0,2.49490654410329,"vcm",500,16,2,2000,"4"
"fpt1",1,6,TRUE,1,0,1,2.89172882004641,"vcm",500,16,2,2000,"4"
"fpt1",1,7,FALSE,0,0,0,2.4291534840595,"vcm",500,16,2,2000,"4"
"fpt1",1,8,TRUE,1,0,0,2.51588900201023,"vcm",500,16,2,2000,"4"
"fpt1",1,9,TRUE,1,1,0,2.58584251604043,"vcm",500,16,2,2000,"4"
"fpt1",1,10,TRUE,1,0,1,2.90278800204396,"vcm",500,16,2,2000,"4"
"fpt1",1,11,FALSE,0,0,0,2.43080173199996,"vcm",500,16,2,2000,"4"
"fpt1",1,12,TRUE,1,0,0,2.51275492808782,"vcm",500,16,2,2000,"4"
"fpt1",1,13,TRUE,0,1,0,2.51963714510202,"vcm",500,16,2,2000,"4"
"fpt1",1,14,TRUE,1,1,0,2.50499840907287,"vcm",500,16,2,2000,"4"
"fpt1",1,15,TRUE,1,0,1,2.94323687301949,"vcm",500,16,2,2000,"4"
"fpt2",1,1,TRUE,1,0,1,2.10975521395449,"vcm",500,16,2,2000,"4"
"fpt2",1,2,FALSE,0,0,0,1.78054680104833,"vcm",500,16,2,2000,"4"
"fpt2",1,3,TRUE,1,0,0,1.8046798100695,"vcm",500,16,2,2000,"4"
"fpt2",1,4,TRUE,0,1,0,1.83322872198187,"vcm",500,16,2,2000,"4"
"fpt2",1,5,TRUE,0,0,1,2.32976091699675,"vcm",500,16,2,2000,"4"
"fpt2",1,6,FALSE,0,0,0,1.84730296302587,"vcm",500,16,2,2000,"4"
"fpt2",1,7,TRUE,1,0,0,1.83116394700482,"vcm",500,16,2,2000,"4"
"fpt2",1,8,TRUE,0,1,0,1.82807404804043,"vcm",500,16,2,2000,"4"
"fpt2",1,9,TRUE,0,0,1,2.30436435900629,"vcm",500,16,2,2000,"4"
"fpt2",1,10,FALSE,0,0,0,1.79106206703,"vcm",500,16,2,2000,"4"
"fpt2",1,11,TRUE,1,0,0,1.87443010008428,"vcm",500,16,2,2000,"4"
"fpt2",1,12,TRUE,0,1,0,1.8364502399927,"vcm",500,16,2,2000,"4"
"fpt2",1,13,TRUE,0,0,1,2.22733123297803,"vcm",500,16,2,2000,"4"
"fpt2",1,14,FALSE,0,0,0,1.81210443202872,"vcm",500,16,2,2000,"4"
"fpt2",1,15,TRUE,1,0,0,1.8756329350872,"vcm",500,16,2,2000,"4"
