"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta2",0.000656585369400121
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta3",0.332419676201396
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta4",0.0448446015124175
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta5",0.0455060459065909
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta6",0.0220477791618122
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta7",0.107861925902777
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta8",0.137499641807178
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta9",0.14883809788598
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta10",0.000974983944550142
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta11",0.00337639253860656
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta12",0.217184489227197
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta13",0.245637635130738
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta14",0.339297011046356
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta15",0.159994229350441
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta16",0.076250855991915
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta17",0.160119645793559
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta18",0.00594001677099816
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta19",0.0925297543046336
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta20",0.00260251789920248
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta21",0.00636731178089108
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta22",0.386079359627905
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta23",0.122322919181515
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta24",0.000453903221410949
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta25",0.000584971566986996
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta26",0.0210811513119447
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest","theta27",0.220449683301396
