"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest",0.121291294137068
"FPT",256,5,20000,100,1,"hte","4",3,2,"multi_arm_causal_forest",0.121291294137068
"grad",256,5,20000,100,2,"hte","4",3,2,"multi_arm_causal_forest",0.129406778408756
"FPT",256,5,20000,100,2,"hte","4",3,2,"multi_arm_causal_forest",0.129406778408756
"grad",256,5,20000,100,3,"hte","4",3,2,"multi_arm_causal_forest",0.118865430659778
"FPT",256,5,20000,100,3,"hte","4",3,2,"multi_arm_causal_forest",0.118865430659778
"grad",256,5,20000,100,4,"hte","4",3,2,"multi_arm_causal_forest",0.115239431421192
"FPT",256,5,20000,100,4,"hte","4",3,2,"multi_arm_causal_forest",0.115239431421192
"grad",256,5,20000,100,5,"hte","4",3,2,"multi_arm_causal_forest",0.112095995430845
"FPT",256,5,20000,100,5,"hte","4",3,2,"multi_arm_causal_forest",0.112095995430845
"grad",256,5,20000,100,6,"hte","4",3,2,"multi_arm_causal_forest",0.116418903769151
"FPT",256,5,20000,100,6,"hte","4",3,2,"multi_arm_causal_forest",0.116418903769151
"grad",256,5,20000,100,7,"hte","4",3,2,"multi_arm_causal_forest",0.108479898602082
"FPT",256,5,20000,100,7,"hte","4",3,2,"multi_arm_causal_forest",0.108479898602082
"grad",256,5,20000,100,8,"hte","4",3,2,"multi_arm_causal_forest",0.106860868026535
"FPT",256,5,20000,100,8,"hte","4",3,2,"multi_arm_causal_forest",0.106860868026535
"grad",256,5,20000,100,9,"hte","4",3,2,"multi_arm_causal_forest",0.111713905516815
"FPT",256,5,20000,100,9,"hte","4",3,2,"multi_arm_causal_forest",0.111713905516815
"grad",256,5,20000,100,10,"hte","4",3,2,"multi_arm_causal_forest",0.123162535732665
"FPT",256,5,20000,100,10,"hte","4",3,2,"multi_arm_causal_forest",0.123162535732665
"grad",256,5,20000,100,11,"hte","4",3,2,"multi_arm_causal_forest",0.118029785684073
"FPT",256,5,20000,100,11,"hte","4",3,2,"multi_arm_causal_forest",0.118029785684073
"grad",256,5,20000,100,12,"hte","4",3,2,"multi_arm_causal_forest",0.122478830646221
"FPT",256,5,20000,100,12,"hte","4",3,2,"multi_arm_causal_forest",0.122478830646221
"grad",256,5,20000,100,13,"hte","4",3,2,"multi_arm_causal_forest",0.119962536427298
"FPT",256,5,20000,100,13,"hte","4",3,2,"multi_arm_causal_forest",0.119962536427298
"grad",256,5,20000,100,14,"hte","4",3,2,"multi_arm_causal_forest",0.122492433732273
"FPT",256,5,20000,100,14,"hte","4",3,2,"multi_arm_causal_forest",0.122492433732273
"grad",256,5,20000,100,15,"hte","4",3,2,"multi_arm_causal_forest",0.107989160229257
"FPT",256,5,20000,100,15,"hte","4",3,2,"multi_arm_causal_forest",0.107989160229257
"grad",256,5,20000,100,16,"hte","4",3,2,"multi_arm_causal_forest",0.117366126026195
"FPT",256,5,20000,100,16,"hte","4",3,2,"multi_arm_causal_forest",0.117366126026195
"grad",256,5,20000,100,17,"hte","4",3,2,"multi_arm_causal_forest",0.11058691263632
"FPT",256,5,20000,100,17,"hte","4",3,2,"multi_arm_causal_forest",0.11058691263632
"grad",256,5,20000,100,18,"hte","4",3,2,"multi_arm_causal_forest",0.120394359319522
"FPT",256,5,20000,100,18,"hte","4",3,2,"multi_arm_causal_forest",0.120394359319522
"grad",256,5,20000,100,19,"hte","4",3,2,"multi_arm_causal_forest",0.115283847992497
"FPT",256,5,20000,100,19,"hte","4",3,2,"multi_arm_causal_forest",0.115283847992497
"grad",256,5,20000,100,20,"hte","4",3,2,"multi_arm_causal_forest",0.120163003073588
"FPT",256,5,20000,100,20,"hte","4",3,2,"multi_arm_causal_forest",0.120163003073588
"grad",256,5,20000,100,21,"hte","4",3,2,"multi_arm_causal_forest",0.114553942556507
"FPT",256,5,20000,100,21,"hte","4",3,2,"multi_arm_causal_forest",0.114553942556507
"grad",256,5,20000,100,22,"hte","4",3,2,"multi_arm_causal_forest",0.12325973578092
"FPT",256,5,20000,100,22,"hte","4",3,2,"multi_arm_causal_forest",0.12325973578092
"grad",256,5,20000,100,23,"hte","4",3,2,"multi_arm_causal_forest",0.122216997437299
"FPT",256,5,20000,100,23,"hte","4",3,2,"multi_arm_causal_forest",0.122216997437299
"grad",256,5,20000,100,24,"hte","4",3,2,"multi_arm_causal_forest",0.129254336781154
"FPT",256,5,20000,100,24,"hte","4",3,2,"multi_arm_causal_forest",0.129254336781154
"grad",256,5,20000,100,25,"hte","4",3,2,"multi_arm_causal_forest",0.123059125765778
"FPT",256,5,20000,100,25,"hte","4",3,2,"multi_arm_causal_forest",0.123059125765778
"grad",256,5,20000,100,26,"hte","4",3,2,"multi_arm_causal_forest",0.122052814426952
"FPT",256,5,20000,100,26,"hte","4",3,2,"multi_arm_causal_forest",0.122052814426952
"grad",256,5,20000,100,27,"hte","4",3,2,"multi_arm_causal_forest",0.120569694460058
"FPT",256,5,20000,100,27,"hte","4",3,2,"multi_arm_causal_forest",0.120569694460058
"grad",256,5,20000,100,28,"hte","4",3,2,"multi_arm_causal_forest",0.110871549647509
"FPT",256,5,20000,100,28,"hte","4",3,2,"multi_arm_causal_forest",0.110871549647509
"grad",256,5,20000,100,29,"hte","4",3,2,"multi_arm_causal_forest",0.134550444641818
"FPT",256,5,20000,100,29,"hte","4",3,2,"multi_arm_causal_forest",0.134550444641818
"grad",256,5,20000,100,30,"hte","4",3,2,"multi_arm_causal_forest",0.126981091583681
"FPT",256,5,20000,100,30,"hte","4",3,2,"multi_arm_causal_forest",0.126981091583681
"grad",256,5,20000,100,31,"hte","4",3,2,"multi_arm_causal_forest",0.112213565749053
"FPT",256,5,20000,100,31,"hte","4",3,2,"multi_arm_causal_forest",0.112213565749053
"grad",256,5,20000,100,32,"hte","4",3,2,"multi_arm_causal_forest",0.126526275738331
"FPT",256,5,20000,100,32,"hte","4",3,2,"multi_arm_causal_forest",0.126526275738331
"grad",256,5,20000,100,33,"hte","4",3,2,"multi_arm_causal_forest",0.114747114320249
"FPT",256,5,20000,100,33,"hte","4",3,2,"multi_arm_causal_forest",0.114747114320249
"grad",256,5,20000,100,34,"hte","4",3,2,"multi_arm_causal_forest",0.12170955139281
"FPT",256,5,20000,100,34,"hte","4",3,2,"multi_arm_causal_forest",0.12170955139281
"grad",256,5,20000,100,35,"hte","4",3,2,"multi_arm_causal_forest",0.116558268313332
"FPT",256,5,20000,100,35,"hte","4",3,2,"multi_arm_causal_forest",0.116558268313332
"grad",256,5,20000,100,36,"hte","4",3,2,"multi_arm_causal_forest",0.127539558468581
"FPT",256,5,20000,100,36,"hte","4",3,2,"multi_arm_causal_forest",0.127539558468581
"grad",256,5,20000,100,37,"hte","4",3,2,"multi_arm_causal_forest",0.119801811790061
"FPT",256,5,20000,100,37,"hte","4",3,2,"multi_arm_causal_forest",0.119801811790061
"grad",256,5,20000,100,38,"hte","4",3,2,"multi_arm_causal_forest",0.125597967372989
"FPT",256,5,20000,100,38,"hte","4",3,2,"multi_arm_causal_forest",0.125597967372989
"grad",256,5,20000,100,39,"hte","4",3,2,"multi_arm_causal_forest",0.114879753085405
"FPT",256,5,20000,100,39,"hte","4",3,2,"multi_arm_causal_forest",0.114879753085405
"grad",256,5,20000,100,40,"hte","4",3,2,"multi_arm_causal_forest",0.120279466661166
"FPT",256,5,20000,100,40,"hte","4",3,2,"multi_arm_causal_forest",0.120279466661166
