"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,25228,3.08198320295196,FALSE,"hte",4,5,100000,"4"
"grad",1,2,FALSE,0,0,0,25228,3.02245303592645,FALSE,"hte",4,5,100000,"4"
"grad",1,3,FALSE,0,0,0,25228,2.98515482002404,FALSE,"hte",4,5,100000,"4"
"fpt1",1,1,FALSE,0,0,0,24641,2.99352031596936,FALSE,"hte",4,5,100000,"4"
"fpt1",1,2,FALSE,0,0,0,24641,2.94950546696782,FALSE,"hte",4,5,100000,"4"
"fpt1",1,3,FALSE,0,0,0,24641,2.98771301598754,FALSE,"hte",4,5,100000,"4"
"fpt2",1,1,FALSE,0,0,0,35514,2.65419691707939,FALSE,"hte",4,5,100000,"4"
"fpt2",1,2,FALSE,0,0,0,35514,2.57270619901828,FALSE,"hte",4,5,100000,"4"
"fpt2",1,3,FALSE,0,0,0,35514,2.53241850505583,FALSE,"hte",4,5,100000,"4"
