"method","rep","iter","gc","gc0","gc1","gc2","splits","time","stump","model_type","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,1049,0.45138730306644,FALSE,"hte",16,5,10000,"3"
"grad",1,2,FALSE,0,0,0,1049,0.45097390410956,FALSE,"hte",16,5,10000,"3"
"grad",1,3,FALSE,0,0,0,1049,0.45376374211628,FALSE,"hte",16,5,10000,"3"
"fpt1",1,1,FALSE,0,0,0,977,0.353069945122115,FALSE,"hte",16,5,10000,"3"
"fpt1",1,2,FALSE,0,0,0,977,0.32935192307923,FALSE,"hte",16,5,10000,"3"
"fpt1",1,3,FALSE,0,0,0,977,0.329142568050884,FALSE,"hte",16,5,10000,"3"
"fpt2",1,1,FALSE,0,0,0,2205,0.352979338960722,FALSE,"hte",16,5,10000,"3"
"fpt2",1,2,FALSE,0,0,0,2205,0.35514877398964,FALSE,"hte",16,5,10000,"3"
"fpt2",1,3,FALSE,0,0,0,2205,0.346241123043001,FALSE,"hte",16,5,10000,"3"
