"K","p","n","nt","model_type","setting_id","effect_type","prob_type","FUN","grad","fpt2","fpt2_FACTOR"
256,5,10000,100,"vcm","3",3,NA,"lm_forest",60.1112919721054,28.9432265511714,2.07686906868621
256,5,10000,250,"vcm","3",3,NA,"lm_forest",150.992260380066,73.3109113861574,2.05961510401542
256,5,10000,500,"vcm","3",3,NA,"lm_forest",314.251836937037,142.509934103,2.20512232298072
