"K","p","n","nt","model_type","setting_id","effect_type","prob_type","FUN","grad","fpt2","fpt2_FACTOR"
256,5,10000,100,"vcm","2",2,NA,"lm_forest",54.2544033600716,27.2420917260461,1.9915652551819
256,5,10000,250,"vcm","2",2,NA,"lm_forest",147.241431012051,67.4573539890116,2.18273356876755
256,5,10000,500,"vcm","2",2,NA,"lm_forest",309.199676477117,136.63323641906,2.26299021073312
