"K","p","n","nt","model_type","setting_id","effect_type","prob_type","FUN","grad","fpt2","fpt2_FACTOR"
256,5,10000,100,"hte","2",1,2,"multi_arm_causal_forest",12.4132630049717,11.0319786958862,1.12520730389015
256,5,10000,250,"hte","2",1,2,"multi_arm_causal_forest",33.1317787360167,26.3174572760472,1.25892780554342
256,5,10000,500,"hte","2",1,2,"multi_arm_causal_forest",64.6632949491031,52.3246044530533,1.23581048772419
