"K","p","n","nt","model_type","setting_id","effect_type","prob_type","FUN","grad","fpt2","fpt2_FACTOR"
256,5,10000,100,"hte","3",2,1,"multi_arm_causal_forest",35.3368634229992,15.1266336219851,2.33606923431004
256,5,10000,250,"hte","3",2,1,"multi_arm_causal_forest",74.5060780779459,29.6504296840867,2.51281613358652
256,5,10000,500,"hte","3",2,1,"multi_arm_causal_forest",105.706055699149,79.8432466799859,1.32391980655323
