"method","median","K","p","n","nt","model_type","setting_id","effect_type","prob_type","FUN"
"grad",13.0962110039545,256,5,10000,100,"hte","3",2,1,"multi_arm_causal_forest"
"fpt2",10.7621878950158,256,5,10000,100,"hte","3",2,1,"multi_arm_causal_forest"
"grad",32.7036758761387,256,5,10000,250,"hte","3",2,1,"multi_arm_causal_forest"
"fpt2",26.6333660320379,256,5,10000,250,"hte","3",2,1,"multi_arm_causal_forest"
"grad",64.9616308159893,256,5,10000,500,"hte","3",2,1,"multi_arm_causal_forest"
"fpt2",52.1577511130599,256,5,10000,500,"hte","3",2,1,"multi_arm_causal_forest"
