"rep","method","tree","splits","model_type","num.trees","K","p","n","setting_id"
1,"grad",1,13,"hte",250,4,2,2000,"3"
1,"grad",2,14,"hte",250,4,2,2000,"3"
1,"grad",3,14,"hte",250,4,2,2000,"3"
1,"grad",4,16,"hte",250,4,2,2000,"3"
1,"grad",5,14,"hte",250,4,2,2000,"3"
1,"grad",6,15,"hte",250,4,2,2000,"3"
1,"grad",7,14,"hte",250,4,2,2000,"3"
1,"grad",8,14,"hte",250,4,2,2000,"3"
1,"grad",9,13,"hte",250,4,2,2000,"3"
1,"grad",10,14,"hte",250,4,2,2000,"3"
1,"grad",11,15,"hte",250,4,2,2000,"3"
1,"grad",12,14,"hte",250,4,2,2000,"3"
1,"grad",13,16,"hte",250,4,2,2000,"3"
1,"grad",14,13,"hte",250,4,2,2000,"3"
1,"grad",15,15,"hte",250,4,2,2000,"3"
1,"grad",16,14,"hte",250,4,2,2000,"3"
1,"grad",17,13,"hte",250,4,2,2000,"3"
1,"grad",18,16,"hte",250,4,2,2000,"3"
1,"grad",19,14,"hte",250,4,2,2000,"3"
1,"grad",20,13,"hte",250,4,2,2000,"3"
1,"grad",21,14,"hte",250,4,2,2000,"3"
1,"grad",22,16,"hte",250,4,2,2000,"3"
1,"grad",23,15,"hte",250,4,2,2000,"3"
1,"grad",24,13,"hte",250,4,2,2000,"3"
1,"grad",25,14,"hte",250,4,2,2000,"3"
1,"grad",26,13,"hte",250,4,2,2000,"3"
1,"grad",27,15,"hte",250,4,2,2000,"3"
1,"grad",28,13,"hte",250,4,2,2000,"3"
1,"grad",29,13,"hte",250,4,2,2000,"3"
1,"grad",30,14,"hte",250,4,2,2000,"3"
1,"grad",31,14,"hte",250,4,2,2000,"3"
1,"grad",32,12,"hte",250,4,2,2000,"3"
1,"grad",33,15,"hte",250,4,2,2000,"3"
1,"grad",34,12,"hte",250,4,2,2000,"3"
1,"grad",35,14,"hte",250,4,2,2000,"3"
1,"grad",36,13,"hte",250,4,2,2000,"3"
1,"grad",37,16,"hte",250,4,2,2000,"3"
1,"grad",38,14,"hte",250,4,2,2000,"3"
1,"grad",39,12,"hte",250,4,2,2000,"3"
1,"grad",40,14,"hte",250,4,2,2000,"3"
1,"grad",41,15,"hte",250,4,2,2000,"3"
1,"grad",42,13,"hte",250,4,2,2000,"3"
1,"grad",43,15,"hte",250,4,2,2000,"3"
1,"grad",44,14,"hte",250,4,2,2000,"3"
1,"grad",45,14,"hte",250,4,2,2000,"3"
1,"grad",46,13,"hte",250,4,2,2000,"3"
1,"grad",47,15,"hte",250,4,2,2000,"3"
1,"grad",48,13,"hte",250,4,2,2000,"3"
1,"grad",49,14,"hte",250,4,2,2000,"3"
1,"grad",50,15,"hte",250,4,2,2000,"3"
1,"grad",51,13,"hte",250,4,2,2000,"3"
1,"grad",52,15,"hte",250,4,2,2000,"3"
1,"grad",53,15,"hte",250,4,2,2000,"3"
1,"grad",54,13,"hte",250,4,2,2000,"3"
1,"grad",55,13,"hte",250,4,2,2000,"3"
1,"grad",56,13,"hte",250,4,2,2000,"3"
1,"grad",57,14,"hte",250,4,2,2000,"3"
1,"grad",58,13,"hte",250,4,2,2000,"3"
1,"grad",59,13,"hte",250,4,2,2000,"3"
1,"grad",60,15,"hte",250,4,2,2000,"3"
1,"grad",61,15,"hte",250,4,2,2000,"3"
1,"grad",62,13,"hte",250,4,2,2000,"3"
1,"grad",63,12,"hte",250,4,2,2000,"3"
1,"grad",64,16,"hte",250,4,2,2000,"3"
1,"grad",65,14,"hte",250,4,2,2000,"3"
1,"grad",66,14,"hte",250,4,2,2000,"3"
1,"grad",67,13,"hte",250,4,2,2000,"3"
1,"grad",68,15,"hte",250,4,2,2000,"3"
1,"grad",69,14,"hte",250,4,2,2000,"3"
1,"grad",70,15,"hte",250,4,2,2000,"3"
