"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.498618323006667,"hte",250,16,2,2000,"2"
"grad",1,2,FALSE,0,0,0,0.501840022043325,"hte",250,16,2,2000,"2"
"grad",1,3,FALSE,0,0,0,0.500259788124822,"hte",250,16,2,2000,"2"
"grad",1,4,FALSE,0,0,0,0.502216743072495,"hte",250,16,2,2000,"2"
"grad",1,5,FALSE,0,0,0,0.500957450130954,"hte",250,16,2,2000,"2"
"grad",1,6,FALSE,0,0,0,0.501100201159716,"hte",250,16,2,2000,"2"
"grad",1,7,FALSE,0,0,0,0.503219378995709,"hte",250,16,2,2000,"2"
"grad",1,8,FALSE,0,0,0,0.465836702147499,"hte",250,16,2,2000,"2"
"grad",1,9,FALSE,0,0,0,0.466936686076224,"hte",250,16,2,2000,"2"
"grad",1,10,FALSE,0,0,0,0.465961857000366,"hte",250,16,2,2000,"2"
"fpt1",1,1,FALSE,0,0,0,0.431563338963315,"hte",250,16,2,2000,"2"
"fpt1",1,2,FALSE,0,0,0,0.394801181973889,"hte",250,16,2,2000,"2"
"fpt1",1,3,FALSE,0,0,0,0.396140279946849,"hte",250,16,2,2000,"2"
"fpt1",1,4,FALSE,0,0,0,0.399088356993161,"hte",250,16,2,2000,"2"
"fpt1",1,5,FALSE,0,0,0,0.399649059865624,"hte",250,16,2,2000,"2"
"fpt1",1,6,FALSE,0,0,0,0.397960204980336,"hte",250,16,2,2000,"2"
"fpt1",1,7,FALSE,0,0,0,0.400098085869104,"hte",250,16,2,2000,"2"
"fpt1",1,8,FALSE,0,0,0,0.400303155882284,"hte",250,16,2,2000,"2"
"fpt1",1,9,FALSE,0,0,0,0.40027928899508,"hte",250,16,2,2000,"2"
"fpt1",1,10,FALSE,0,0,0,0.400090066948906,"hte",250,16,2,2000,"2"
"fpt2",1,1,FALSE,0,0,0,0.390803672024049,"hte",250,16,2,2000,"2"
"fpt2",1,2,FALSE,0,0,0,0.358394128037617,"hte",250,16,2,2000,"2"
"fpt2",1,3,FALSE,0,0,0,0.358328845002688,"hte",250,16,2,2000,"2"
"fpt2",1,4,FALSE,0,0,0,0.359329947968945,"hte",250,16,2,2000,"2"
"fpt2",1,5,FALSE,0,0,0,0.360653594019823,"hte",250,16,2,2000,"2"
"fpt2",1,6,FALSE,0,0,0,0.360051256953739,"hte",250,16,2,2000,"2"
"fpt2",1,7,FALSE,0,0,0,0.360089006018825,"hte",250,16,2,2000,"2"
"fpt2",1,8,FALSE,0,0,0,0.359777634963393,"hte",250,16,2,2000,"2"
"fpt2",1,9,FALSE,0,0,0,0.360376324038953,"hte",250,16,2,2000,"2"
"fpt2",1,10,FALSE,0,0,0,0.359026420977898,"hte",250,16,2,2000,"2"
