"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.449236401007511,"hte",250,4,2,2000,"4"
"grad",1,2,FALSE,0,0,0,0.409250084077939,"hte",250,4,2,2000,"4"
"grad",1,3,FALSE,0,0,0,0.413761225063354,"hte",250,4,2,2000,"4"
"grad",1,4,FALSE,0,0,0,0.41849386098329,"hte",250,4,2,2000,"4"
"grad",1,5,FALSE,0,0,0,0.417369153932668,"hte",250,4,2,2000,"4"
"grad",1,6,FALSE,0,0,0,0.416841694968753,"hte",250,4,2,2000,"4"
"grad",1,7,FALSE,0,0,0,0.416580311022699,"hte",250,4,2,2000,"4"
"grad",1,8,FALSE,0,0,0,0.416779343038797,"hte",250,4,2,2000,"4"
"grad",1,9,FALSE,0,0,0,0.421576222986914,"hte",250,4,2,2000,"4"
"grad",1,10,FALSE,0,0,0,0.420986845041625,"hte",250,4,2,2000,"4"
"fpt1",1,1,FALSE,0,0,0,0.437973774969578,"hte",250,4,2,2000,"4"
"fpt1",1,2,FALSE,0,0,0,0.401604774990119,"hte",250,4,2,2000,"4"
"fpt1",1,3,FALSE,0,0,0,0.403280841885135,"hte",250,4,2,2000,"4"
"fpt1",1,4,FALSE,0,0,0,0.404429749934934,"hte",250,4,2,2000,"4"
"fpt1",1,5,FALSE,0,0,0,0.404524364043027,"hte",250,4,2,2000,"4"
"fpt1",1,6,FALSE,0,0,0,0.439341926015913,"hte",250,4,2,2000,"4"
"fpt1",1,7,FALSE,0,0,0,0.441660113981925,"hte",250,4,2,2000,"4"
"fpt1",1,8,FALSE,0,0,0,0.403818449005485,"hte",250,4,2,2000,"4"
"fpt1",1,9,FALSE,0,0,0,0.404700492043048,"hte",250,4,2,2000,"4"
"fpt1",1,10,FALSE,0,0,0,0.404744926956482,"hte",250,4,2,2000,"4"
"fpt2",1,1,FALSE,0,0,0,0.402152112917975,"hte",250,4,2,2000,"4"
"fpt2",1,2,FALSE,0,0,0,0.368296944070607,"hte",250,4,2,2000,"4"
"fpt2",1,3,FALSE,0,0,0,0.368730584043078,"hte",250,4,2,2000,"4"
"fpt2",1,4,FALSE,0,0,0,0.367117873975076,"hte",250,4,2,2000,"4"
"fpt2",1,5,FALSE,0,0,0,0.367088275030255,"hte",250,4,2,2000,"4"
"fpt2",1,6,FALSE,0,0,0,0.367395358975045,"hte",250,4,2,2000,"4"
"fpt2",1,7,FALSE,0,0,0,0.366194222937338,"hte",250,4,2,2000,"4"
"fpt2",1,8,FALSE,0,0,0,0.365944301011041,"hte",250,4,2,2000,"4"
"fpt2",1,9,FALSE,0,0,0,0.367590951966122,"hte",250,4,2,2000,"4"
"fpt2",1,10,FALSE,0,0,0,0.368139660917222,"hte",250,4,2,2000,"4"
