"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.26124071306549,"hte",250,16,2,1000,"1"
"grad",1,2,FALSE,0,0,0,0.226814739056863,"hte",250,16,2,1000,"1"
"grad",1,3,FALSE,0,0,0,0.226367967086844,"hte",250,16,2,1000,"1"
"grad",1,4,FALSE,0,0,0,0.230574065004475,"hte",250,16,2,1000,"1"
"grad",1,5,FALSE,0,0,0,0.231518046115525,"hte",250,16,2,1000,"1"
"grad",1,6,FALSE,0,0,0,0.232578631024808,"hte",250,16,2,1000,"1"
"grad",1,7,FALSE,0,0,0,0.233576099039055,"hte",250,16,2,1000,"1"
"grad",1,8,FALSE,0,0,0,0.234019653056748,"hte",250,16,2,1000,"1"
"grad",1,9,FALSE,0,0,0,0.235204536118545,"hte",250,16,2,1000,"1"
"grad",1,10,FALSE,0,0,0,0.236219211132266,"hte",250,16,2,1000,"1"
"fpt1",1,1,FALSE,0,0,0,0.233203612151556,"hte",250,16,2,1000,"1"
"fpt1",1,2,FALSE,0,0,0,0.19619147409685,"hte",250,16,2,1000,"1"
"fpt1",1,3,FALSE,0,0,0,0.198795233038254,"hte",250,16,2,1000,"1"
"fpt1",1,4,FALSE,0,0,0,0.200273087131791,"hte",250,16,2,1000,"1"
"fpt1",1,5,FALSE,0,0,0,0.198005722020753,"hte",250,16,2,1000,"1"
"fpt1",1,6,FALSE,0,0,0,0.233310948009603,"hte",250,16,2,1000,"1"
"fpt1",1,7,FALSE,0,0,0,0.198248906061053,"hte",250,16,2,1000,"1"
"fpt1",1,8,FALSE,0,0,0,0.197728594066575,"hte",250,16,2,1000,"1"
"fpt1",1,9,FALSE,0,0,0,0.233491185004823,"hte",250,16,2,1000,"1"
"fpt1",1,10,FALSE,0,0,0,0.199146855156869,"hte",250,16,2,1000,"1"
"fpt2",1,1,FALSE,0,0,0,0.208179189125076,"hte",250,16,2,1000,"1"
"fpt2",1,2,FALSE,0,0,0,0.202587424078956,"hte",250,16,2,1000,"1"
"fpt2",1,3,FALSE,0,0,0,0.217007739120163,"hte",250,16,2,1000,"1"
"fpt2",1,4,FALSE,0,0,0,0.180238587083295,"hte",250,16,2,1000,"1"
"fpt2",1,5,FALSE,0,0,0,0.180369740119204,"hte",250,16,2,1000,"1"
"fpt2",1,6,FALSE,0,0,0,0.181325266137719,"hte",250,16,2,1000,"1"
"fpt2",1,7,FALSE,0,0,0,0.181115081999451,"hte",250,16,2,1000,"1"
"fpt2",1,8,FALSE,0,0,0,0.181313418084756,"hte",250,16,2,1000,"1"
"fpt2",1,9,FALSE,0,0,0,0.181496891076677,"hte",250,16,2,1000,"1"
"fpt2",1,10,FALSE,0,0,0,0.180896526086144,"hte",250,16,2,1000,"1"
