"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.102731487131678,"hte",100,4,2,1000,"5"
"grad",1,2,FALSE,0,0,0,0.0661912161158398,"hte",100,4,2,1000,"5"
"grad",1,3,FALSE,0,0,0,0.0664098111446947,"hte",100,4,2,1000,"5"
"grad",1,4,FALSE,0,0,0,0.0666701220907271,"hte",100,4,2,1000,"5"
"grad",1,5,FALSE,0,0,0,0.0674689559964463,"hte",100,4,2,1000,"5"
"grad",1,6,FALSE,0,0,0,0.102999950060621,"hte",100,4,2,1000,"5"
"grad",1,7,FALSE,0,0,0,0.0946213451679796,"hte",100,4,2,1000,"5"
"grad",1,8,FALSE,0,0,0,0.0675210701301694,"hte",100,4,2,1000,"5"
"grad",1,9,FALSE,0,0,0,0.0947712210472673,"hte",100,4,2,1000,"5"
"grad",1,10,FALSE,0,0,0,0.0946092100348324,"hte",100,4,2,1000,"5"
"fpt1",1,1,FALSE,0,0,0,0.0842404040740803,"hte",100,4,2,1000,"5"
"fpt1",1,2,FALSE,0,0,0,0.0564960001502186,"hte",100,4,2,1000,"5"
"fpt1",1,3,FALSE,0,0,0,0.0570651540765539,"hte",100,4,2,1000,"5"
"fpt1",1,4,FALSE,0,0,0,0.0858770181657746,"hte",100,4,2,1000,"5"
"fpt1",1,5,FALSE,0,0,0,0.0593961180420592,"hte",100,4,2,1000,"5"
"fpt1",1,6,FALSE,0,0,0,0.0950601490912959,"hte",100,4,2,1000,"5"
"fpt1",1,7,FALSE,0,0,0,0.0597318140789866,"hte",100,4,2,1000,"5"
"fpt1",1,8,FALSE,0,0,0,0.0594441390130669,"hte",100,4,2,1000,"5"
"fpt1",1,9,FALSE,0,0,0,0.0597028620541096,"hte",100,4,2,1000,"5"
"fpt1",1,10,FALSE,0,0,0,0.0596759960753843,"hte",100,4,2,1000,"5"
"fpt2",1,1,FALSE,0,0,0,0.0838489660527557,"hte",100,4,2,1000,"5"
"fpt2",1,2,FALSE,0,0,0,0.0569545041071251,"hte",100,4,2,1000,"5"
"fpt2",1,3,FALSE,0,0,0,0.0582566560478881,"hte",100,4,2,1000,"5"
"fpt2",1,4,FALSE,0,0,0,0.0583329071523622,"hte",100,4,2,1000,"5"
"fpt2",1,5,FALSE,0,0,0,0.0578546851174906,"hte",100,4,2,1000,"5"
"fpt2",1,6,FALSE,0,0,0,0.0576485011260957,"hte",100,4,2,1000,"5"
"fpt2",1,7,FALSE,0,0,0,0.0578891790937632,"hte",100,4,2,1000,"5"
"fpt2",1,8,FALSE,0,0,0,0.0578588700154796,"hte",100,4,2,1000,"5"
"fpt2",1,9,FALSE,0,0,0,0.0580025181407109,"hte",100,4,2,1000,"5"
"fpt2",1,10,FALSE,0,0,0,0.0576191151048988,"hte",100,4,2,1000,"5"
