"method","rep","iter","gc","gc0","gc1","gc2","time","model_type","num.trees","K","p","n","setting_id"
"grad",1,1,FALSE,0,0,0,0.220333482022397,"hte",100,4,2,2000,"1"
"grad",1,2,FALSE,0,0,0,0.18478540610522,"hte",100,4,2,2000,"1"
"grad",1,3,FALSE,0,0,0,0.186135194031522,"hte",100,4,2,2000,"1"
"grad",1,4,FALSE,0,0,0,0.187866664142348,"hte",100,4,2,2000,"1"
"grad",1,5,FALSE,0,0,0,0.187445783056319,"hte",100,4,2,2000,"1"
"grad",1,6,FALSE,0,0,0,0.187913243076764,"hte",100,4,2,2000,"1"
"grad",1,7,FALSE,0,0,0,0.187817986006849,"hte",100,4,2,2000,"1"
"grad",1,8,FALSE,0,0,0,0.187515714089386,"hte",100,4,2,2000,"1"
"grad",1,9,FALSE,0,0,0,0.18752590904478,"hte",100,4,2,2000,"1"
"grad",1,10,FALSE,0,0,0,0.187654195120558,"hte",100,4,2,2000,"1"
"fpt1",1,1,FALSE,0,0,0,0.207700383034535,"hte",100,4,2,2000,"1"
"fpt1",1,2,FALSE,0,0,0,0.207309424993582,"hte",100,4,2,2000,"1"
"fpt1",1,3,FALSE,0,0,0,0.172268815105781,"hte",100,4,2,2000,"1"
"fpt1",1,4,FALSE,0,0,0,0.174598643090576,"hte",100,4,2,2000,"1"
"fpt1",1,5,FALSE,0,0,0,0.174292844138108,"hte",100,4,2,2000,"1"
"fpt1",1,6,FALSE,0,0,0,0.175903654075228,"hte",100,4,2,2000,"1"
"fpt1",1,7,FALSE,0,0,0,0.17469340399839,"hte",100,4,2,2000,"1"
"fpt1",1,8,FALSE,0,0,0,0.174988941987976,"hte",100,4,2,2000,"1"
"fpt1",1,9,FALSE,0,0,0,0.174597551114857,"hte",100,4,2,2000,"1"
"fpt1",1,10,FALSE,0,0,0,0.174437284120359,"hte",100,4,2,2000,"1"
"fpt2",1,1,FALSE,0,0,0,0.197612976073287,"hte",100,4,2,2000,"1"
"fpt2",1,2,FALSE,0,0,0,0.159827524097636,"hte",100,4,2,2000,"1"
"fpt2",1,3,FALSE,0,0,0,0.161653944058344,"hte",100,4,2,2000,"1"
"fpt2",1,4,FALSE,0,0,0,0.162749126087874,"hte",100,4,2,2000,"1"
"fpt2",1,5,FALSE,0,0,0,0.162562850979157,"hte",100,4,2,2000,"1"
"fpt2",1,6,FALSE,0,0,0,0.162573504028842,"hte",100,4,2,2000,"1"
"fpt2",1,7,FALSE,0,0,0,0.162604718003422,"hte",100,4,2,2000,"1"
"fpt2",1,8,FALSE,0,0,0,0.198529807152227,"hte",100,4,2,2000,"1"
"fpt2",1,9,FALSE,0,0,0,0.189680173061788,"hte",100,4,2,2000,"1"
"fpt2",1,10,FALSE,0,0,0,0.190199459088035,"hte",100,4,2,2000,"1"
